f,lower,upper,width,method,X
0.691904544830322,0.540352163395989,0.736026659369473,0.195674495973484,Isotonic,0.836834761314094
0.624406158924103,0.540352163395989,0.668466701823294,0.128114538427305,Isotonic,0.847573162522167
0.53919929265976,0.478879050119674,0.542360209010106,0.0634811588904325,Isotonic,0.873474462423474
0.53919929265976,0.478879050119674,0.542360209010106,0.0634811588904325,Isotonic,0.877465255791321
0.662530064582825,0.540352163395989,0.668466701823294,0.128114538427305,Isotonic,0.131053887540475
1.30719387531281,1.11302170472503,1.5204617098361,0.407440005111069,Isotonic,0.321621352108195
0.978996634483337,0.912472482226768,1.04569367760226,0.133221195375488,Isotonic,0.708284599240869
0.483331382274628,0.28447382202737,0.503666471921294,0.219192649893924,Isotonic,0.92566498927772
1.38584876060486,0.892129611801657,1.8976242365526,1.00549462475094,Isotonic,0.414666384924203
1.43589568138123,1.06570166789348,1.84182988735021,0.776128219456729,Isotonic,0.467845861101523
0.365925639867783,0.21302450483667,0.396211169460548,0.183186664623879,Isotonic,0.956641938304529
1.38584876060486,0.892129611801657,1.8976242365526,1.00549462475094,Isotonic,0.431432454613969
1.43589568138123,1.06570166789348,1.84182988735021,0.776128219456729,Isotonic,0.490935731679201
1.43589568138123,1.06570166789348,1.84182988735021,0.776128219456729,Isotonic,0.446900062030181
0.365925639867783,0.282913117803359,0.396211169460548,0.113298051657189,Isotonic,0.940071633085608
0.53919929265976,0.478879050119674,0.542360209010106,0.0634811588904325,Isotonic,0.10394023777917
1.43589568138123,1.06570166789348,1.84182988735021,0.776128219456729,Isotonic,0.439486019080505
1.34211707115173,1.07288463516612,1.64960083692599,0.57671620175987,Isotonic,0.547293173149228
0.790145993232727,0.720520257105625,0.847835658862392,0.127315401756767,Isotonic,0.776874051429331
0.790145993232727,0.720520257105625,0.847835658862392,0.127315401756767,Isotonic,0.179270626511425
1.08843410015106,1.00029570763659,1.18009352783859,0.179797820201994,Isotonic,0.247498264769092
0.154005140066147,-0.0162437992465767,0.247240860365687,0.263484659612264,Isotonic,0.0229269424453378
0.978996634483337,0.912472482226768,1.04569367760226,0.133221195375488,Isotonic,0.709424986038357
1.31189608573914,1.11302170472503,1.64960083692599,0.536579132200958,Isotonic,0.361458078492433
1.43589568138123,1.06570166789348,1.84182988735021,0.776128219456729,Isotonic,0.497026775265113
0.888785839080811,0.722983151479212,0.959474432958679,0.236491281479467,Isotonic,0.759158690925688
