f,lower,upper,width,method,X
0.94910728931427,0.830139149692388,1.06171136521793,0.231572215525538,Isotonic,0.213574059773237
0.754069328308106,0.643913850696055,0.85322398233714,0.209310131641085,Isotonic,0.150693419156596
0.94910728931427,0.830139149692388,1.06171136521793,0.231572215525538,Isotonic,0.732847382081673
0.754069328308106,0.456338098896214,0.85322398233714,0.396885883440925,Isotonic,0.825071817496792
1.3880136013031,1.08154852236138,1.71107882788938,0.629530305528009,Isotonic,0.541822039755061
1.32004451751709,1.04856298054213,1.5779745060758,0.52941152553366,Isotonic,0.578393159899861
1.3880136013031,1.08154852236138,1.71107882788938,0.629530305528009,Isotonic,0.535022240364924
1.3910961151123,1.0899680288062,1.79303414424668,0.70306611544048,Isotonic,0.433625574456528
0.189734697341919,-0.00471776776083614,0.27827599906903,0.282993766829866,Isotonic,0.0291166668757796
1.24640667438507,1.0899680288062,1.5779745060758,0.488006477269595,Isotonic,0.59943980188109
0.73592221736908,0.460366094170614,0.859779942605502,0.399413848434888,Isotonic,0.127522265072912
1.32004451751709,1.04856298054213,1.5779745060758,0.52941152553366,Isotonic,0.340158108156174
0.94910728931427,0.708370164722148,1.06171136521793,0.353341200495778,Isotonic,0.750506016192958
1.09501564502716,0.975563767159533,1.23561938669035,0.260055619530818,Isotonic,0.685578436357901
1.24640667438507,1.0899680288062,1.41221807957212,0.322250050765919,Isotonic,0.608934233663604
1.3880136013031,1.08154852236138,1.71107882788938,0.629530305528009,Isotonic,0.411040355917066
1.3910961151123,1.0899680288062,1.79303414424668,0.70306611544048,Isotonic,0.452679745154455
0.94910728931427,0.830139149692388,1.06171136521793,0.231572215525538,Isotonic,0.207626537419856
0.333732426166534,0.249925832854147,0.350971209969106,0.101045377114959,Isotonic,0.948026555590332
1.32509636878967,1.08154852236138,1.71107882788938,0.629530305528009,Isotonic,0.554760858649388
0.754069328308106,0.643913850696055,0.85322398233714,0.209310131641085,Isotonic,0.156352266436443
1.32004451751709,1.04856298054213,1.5779745060758,0.52941152553366,Isotonic,0.360263085225597
0.94910728931427,0.830139149692388,1.06171136521793,0.231572215525538,Isotonic,0.733507723780349
0.94910728931427,0.830139149692388,1.23072512541797,0.400585975725585,Isotonic,0.225919464603066
0.189734697341919,-0.00471776776083614,0.27827599906903,0.282993766829866,Isotonic,0.0293018147349358
1.32004451751709,1.04856298054213,1.5779745060758,0.52941152553366,Isotonic,0.58202945208177
0.94910728931427,0.830139149692388,1.06171136521793,0.231572215525538,Isotonic,0.734771320363507
0.189734697341919,-0.00471776776083614,0.27827599906903,0.282993766829866,Isotonic,0.0334219271317124
1.32004451751709,1.04856298054213,1.70056120622022,0.651998225678081,Isotonic,0.36637101881206
1.3880136013031,1.08154852236138,1.71107882788938,0.629530305528009,Isotonic,0.410603647353128
1.09501564502716,0.975563767159533,1.23561938669035,0.260055619530818,Isotonic,0.691082798643038
1.24640667438507,1.0899680288062,1.41221807957212,0.322250050765919,Isotonic,0.310339273884892
1.24640667438507,1.0899680288062,1.5779745060758,0.488006477269595,Isotonic,0.321625540731475
0.94910728931427,0.830139149692388,1.06171136521793,0.231572215525538,Isotonic,0.207347452873364
0.754069328308106,0.454136625918027,0.85322398233714,0.399087356419113,Isotonic,0.136228648712859
1.24640667438507,1.0899680288062,1.41221807957212,0.322250050765919,Isotonic,0.299604123225436
1.3880136013031,1.08154852236138,1.71107882788938,0.629530305528009,Isotonic,0.389726935420185
1.24640667438507,1.0899680288062,1.41221807957212,0.322250050765919,Isotonic,0.619792835554108
1.09501564502716,0.975563767159533,1.23561938669035,0.260055619530818,Isotonic,0.255902844015509
0.538292944431305,0.33588924666006,0.634854364877294,0.298965118217234,Isotonic,0.0877007653471082
1.09501564502716,0.975563767159533,1.23561938669035,0.260055619530818,Isotonic,0.683383435243741
1.24640667438507,1.0899680288062,1.41221807957212,0.322250050765919,Isotonic,0.617854688316584
1.3910961151123,1.0899680288062,1.79303414424668,0.70306611544048,Isotonic,0.462882346240804
0.4929279088974,0.33588924666006,0.475810930911314,0.139921684251254,Isotonic,0.0845484179444611
1.09501564502716,0.975563767159533,1.41221807957212,0.436654312412587,Isotonic,0.658191933529452
0.189734697341919,-0.00471776776083614,0.27827599906903,0.282993766829866,Isotonic,0.00670274859294295
0.43123871088028,0.33588924666006,0.475810930911314,0.139921684251254,Isotonic,0.945276657817885
1.3880136013031,1.08154852236138,1.71107882788938,0.629530305528009,Isotonic,0.399670579005033
0.333732426166534,0.0258634331251037,0.350971209969106,0.325107776844002,Isotonic,0.978986683767289
0.56282502412796,0.460366094170614,0.634854364877294,0.174488270706681,Isotonic,0.121128431987017
1.3910961151123,1.0899680288062,1.79303414424668,0.70306611544048,Isotonic,0.490406090626493
0.443870544433594,0.33588924666006,0.475810930911314,0.139921684251254,Isotonic,0.0772363943979144
1.1170779466629,0.986927254371502,1.41221807957212,0.425290825200617,Isotonic,0.64604579959996
0.189734697341919,-0.00471776776083614,0.27827599906903,0.282993766829866,Isotonic,0.0335963391698897
0.94910728931427,0.697775411330403,1.06171136521793,0.363935953887523,Isotonic,0.185750793898478
0.545681655406952,0.33588924666006,0.637225823264512,0.301336576604451,Isotonic,0.907663987250999
1.24640667438507,1.0899680288062,1.41221807957212,0.322250050765919,Isotonic,0.29125142027624
1.32004451751709,1.04856298054213,1.5779745060758,0.52941152553366,Isotonic,0.575057822512463
0.189734697341919,-0.00471776776083614,0.27827599906903,0.282993766829866,Isotonic,0.0393933744635433
0.4929279088974,0.33588924666006,0.475810930911314,0.139921684251254,Isotonic,0.916696020634845
0.333732426166534,0.249925832854147,0.350971209969106,0.101045377114959,Isotonic,0.0636731963604689
1.24640667438507,1.0899680288062,1.41221807957212,0.322250050765919,Isotonic,0.62797354045324
0.189734697341919,-0.00471776776083614,0.27827599906903,0.282993766829866,Isotonic,0.0142710600048304
1.24640667438507,1.0899680288062,1.41221807957212,0.322250050765919,Isotonic,0.292015656363219
1.3880136013031,1.08154852236138,1.71107882788938,0.629530305528009,Isotonic,0.514925020281225
0.94910728931427,0.708370164722148,1.06171136521793,0.353341200495778,Isotonic,0.754392859758809
1.09501564502716,0.975563767159533,1.41221807957212,0.436654312412587,Isotonic,0.659121095901355
0.754069328308106,0.643913850696055,0.85322398233714,0.209310131641085,Isotonic,0.808653577929363
0.189734697341919,-0.00471776776083614,0.27827599906903,0.282993766829866,Isotonic,0.00420775241218507
0.94910728931427,0.708370164722148,1.06171136521793,0.353341200495778,Isotonic,0.752639500424266
1.3910961151123,1.0899680288062,1.79303414424668,0.70306611544048,Isotonic,0.499137114500627
1.24640667438507,1.0899680288062,1.41221807957212,0.322250050765919,Isotonic,0.614376674639061
1.24640667438507,1.0899680288062,1.41221807957212,0.322250050765919,Isotonic,0.301128671504557
1.32004451751709,1.04856298054213,1.5779745060758,0.52941152553366,Isotonic,0.588978671235964
0.94910728931427,0.830139149692388,1.06171136521793,0.231572215525538,Isotonic,0.206101764226332
1.24640667438507,1.0899680288062,1.5779745060758,0.488006477269595,Isotonic,0.319632571190596
0.94910728931427,0.708370164722148,1.06171136521793,0.353341200495778,Isotonic,0.749446277972311
1.32004451751709,1.04856298054213,1.5779745060758,0.52941152553366,Isotonic,0.592631497420371
0.754069328308106,0.643913850696055,0.85322398233714,0.209310131641085,Isotonic,0.805505414493382
0.94910728931427,0.830139149692388,1.20305488762467,0.372915737932285,Isotonic,0.707615680294111
1.09501564502716,0.975563767159533,1.23561938669035,0.260055619530818,Isotonic,0.666660193819553
0.189734697341919,-0.00471776776083614,0.27827599906903,0.282993766829866,Isotonic,0.0238989202771336
0.754069328308106,0.456338098896214,0.85322398233714,0.396885883440925,Isotonic,0.825918173184618
1.3910961151123,1.0899680288062,1.79303414424668,0.70306611544048,Isotonic,0.437380926217884
1.32004451751709,1.04856298054213,1.5779745060758,0.52941152553366,Isotonic,0.591015241574496
1.3880136013031,1.08154852236138,1.71107882788938,0.629530305528009,Isotonic,0.378613523906097
0.333732426166534,0.249925832854147,0.350971209969106,0.101045377114959,Isotonic,0.96975863003172
1.3910961151123,1.0899680288062,1.79303414424668,0.70306611544048,Isotonic,0.488232583506033
0.545681655406952,0.33588924666006,0.637225823264512,0.301336576604451,Isotonic,0.906349576544017
1.3910961151123,1.0899680288062,1.79303414424668,0.70306611544048,Isotonic,0.474492492387071
0.904778242111206,0.643913850696055,1.03815225702028,0.394238406324221,Isotonic,0.765582595951855
1.24640667438507,1.0899680288062,1.41221807957212,0.322250050765919,Isotonic,0.620581597555429
1.32004451751709,1.04856298054213,1.5779745060758,0.52941152553366,Isotonic,0.570067123975605
1.3910961151123,1.0899680288062,1.79303414424668,0.70306611544048,Isotonic,0.433882619254291
0.754069328308106,0.643913850696055,0.85322398233714,0.209310131641085,Isotonic,0.156558146933094
0.189734697341919,-0.00471776776083614,0.27827599906903,0.282993766829866,Isotonic,0.0137648838572204
0.94910728931427,0.708370164722148,1.06171136521793,0.353341200495778,Isotonic,0.742413822561503
0.671159267425537,0.460366094170614,0.634854364877294,0.174488270706681,Isotonic,0.848108637845144
0.443870544433594,0.33588924666006,0.475810930911314,0.139921684251254,Isotonic,0.924838226288557
1.3880136013031,1.08154852236138,1.71107882788938,0.629530305528009,Isotonic,0.40515621798113
1.09501564502716,0.975563767159533,1.41221807957212,0.436654312412587,Isotonic,0.654340462293476
1.09501564502716,0.975563767159533,1.23561938669035,0.260055619530818,Isotonic,0.263418613234535
0.94910728931427,0.697775411330403,1.06171136521793,0.363935953887523,Isotonic,0.184242667630315
0.333732426166534,0.249925832854147,0.350971209969106,0.101045377114959,Isotonic,0.959369166288525
1.3910961151123,1.0899680288062,1.79303414424668,0.70306611544048,Isotonic,0.440862911986187
1.1170779466629,0.986927254371502,1.41221807957212,0.425290825200617,Isotonic,0.646652579540387
1.24640667438507,1.0899680288062,1.41221807957212,0.322250050765919,Isotonic,0.627285411814228
0.881150603294373,0.643913850696055,0.98431322366761,0.340399372971555,Isotonic,0.774127516429871
0.333732426166534,0.249925832854147,0.350971209969106,0.101045377114959,Isotonic,0.961382321082056
1.3910961151123,1.0899680288062,1.79303414424668,0.70306611544048,Isotonic,0.450103170704097
1.32004451751709,1.04856298054213,1.5779745060758,0.52941152553366,Isotonic,0.595482984324917
1.24640667438507,1.0899680288062,1.41221807957212,0.322250050765919,Isotonic,0.30194422416389
1.32004451751709,1.04856298054213,1.5779745060758,0.52941152553366,Isotonic,0.327018055832014
0.486538380384445,0.33588924666006,0.475810930911314,0.139921684251254,Isotonic,0.921570010250434
0.881150603294373,0.643913850696055,0.98431322366761,0.340399372971555,Isotonic,0.771207717014477
0.754069328308106,0.643913850696055,0.85322398233714,0.209310131641085,Isotonic,0.15533729782328
1.3880136013031,1.08154852236138,1.71107882788938,0.629530305528009,Isotonic,0.528975812485442
0.56282502412796,0.460366094170614,0.634854364877294,0.174488270706681,Isotonic,0.857597545487806
0.754069328308106,0.454136625918027,0.85322398233714,0.399087356419113,Isotonic,0.828771937405691
0.545681655406952,0.33588924666006,0.637225823264512,0.301336576604451,Isotonic,0.909056391566992
0.94910728931427,0.697775411330403,1.06171136521793,0.363935953887523,Isotonic,0.761408677324653
0.189734697341919,-0.00471776776083614,0.27827599906903,0.282993766829866,Isotonic,0.999363113427535
1.3880136013031,1.08154852236138,1.71107882788938,0.629530305528009,Isotonic,0.376539835007861
1.09501564502716,0.975563767159533,1.41221807957212,0.436654312412587,Isotonic,0.654848822159693
0.94910728931427,0.830139149692388,1.06171136521793,0.231572215525538,Isotonic,0.726067836629227
1.09501564502716,0.975563767159533,1.41221807957212,0.436654312412587,Isotonic,0.268625232158229
0.94910728931427,0.697775411330403,1.06171136521793,0.363935953887523,Isotonic,0.761912991292775
1.3910961151123,1.0899680288062,1.79303414424668,0.70306611544048,Isotonic,0.500381885329261
1.3910961151123,1.0899680288062,1.79303414424668,0.70306611544048,Isotonic,0.452999436762184
0.94910728931427,0.830139149692388,1.06171136521793,0.231572215525538,Isotonic,0.735268690856174
0.56282502412796,0.326723732379066,0.634854364877294,0.308130632498228,Isotonic,0.0978091154247522
0.73592221736908,0.460366094170614,0.859779942605502,0.399413848434888,Isotonic,0.841097004013136
1.1170779466629,0.986927254371502,1.41221807957212,0.425290825200617,Isotonic,0.635896295541897
1.32004451751709,1.04856298054213,1.5779745060758,0.52941152553366,Isotonic,0.578504911158234
0.94910728931427,0.830139149692388,1.06171136521793,0.231572215525538,Isotonic,0.722811066778377
0.754069328308106,0.454136625918027,0.85322398233714,0.399087356419113,Isotonic,0.13398413779214
1.32004451751709,1.04856298054213,1.5779745060758,0.52941152553366,Isotonic,0.583567392779514
1.09501564502716,0.975563767159533,1.23561938669035,0.260055619530818,Isotonic,0.234373125480488
0.56282502412796,0.460366094170614,0.634854364877294,0.174488270706681,Isotonic,0.869648372288793
0.333732426166534,0.249925832854147,0.350971209969106,0.101045377114959,Isotonic,0.948184700682759
1.24640667438507,1.0899680288062,1.5779745060758,0.488006477269595,Isotonic,0.325328398495913
0.94910728931427,0.708370164722148,1.06171136521793,0.353341200495778,Isotonic,0.195407583611086
1.3880136013031,1.08154852236138,1.71107882788938,0.629530305528009,Isotonic,0.401581590296701
