method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.86,0.275433000526792,0.76,0.0869481937894385,0.0117898457174978
binning2,1,0.89,0.294732686094182,0.76,0.0940493386629814,0.016573071465628
conditional,1,0.89,0.306386148528763,0.76,0.0975483170611677,0.0474515761313453
isotonic,1,0.9,0.296126301901091,0.76,0.084044136710241,0.0146956097815951
marginal,1,0.87,0.298669404064285,0.76,0.0975483170611677,0.0423737676140327
binning,2,0.85,0.258239684255674,0.7,0.0851576726455837,0.0207260674498329
binning2,2,0.89,0.275969453766637,0.7,0.0871197458424804,0.0201570393761118
conditional,2,0.87,0.304085202270991,0.7,0.098792147390328,0.0537210533251828
isotonic,2,0.89,0.267281142762675,0.7,0.0852730711985913,0.0212013914781719
marginal,2,0.88,0.298669404064285,0.7,0.098792147390328,0.0529610639283606
binning,3,0.89,0.255980306235796,0.68,0.082053509686579,0.0145622312622661
binning2,3,0.87,0.275655819405591,0.68,0.08822039871804,0
conditional,3,0.9,0.316718312052952,0.68,0.092815290528456,0.0425002184869374
isotonic,3,0.92,0.263199169804382,0.68,0.0774127548326244,0
marginal,3,0.87,0.298669404064285,0.68,0.092815290528456,0.0394467836309058
binning,4,0.94,0.268583268714038,0.72,0.0658519280996077,0.0119501734797532
binning2,4,0.97,0.28356245089488,0.72,0.0646770610769306,0
conditional,4,0.93,0.326208217320675,0.72,0.079623231486918,0.0407616476791213
isotonic,4,0.94,0.279141254442156,0.72,0.0640653765110328,0
marginal,4,0.92,0.298669404064285,0.72,0.079623231486918,0.0412245669117329
binning,5,0.86,0.273251536207387,0.68,0.078788228105424,0
binning2,5,0.85,0.286231810033216,0.68,0.0789390001755001,0.0132461977752169
conditional,5,0.87,0.329515230637146,0.68,0.0910086327454032,0.0587047858677804
isotonic,5,0.88,0.286823012911827,0.68,0.0757863848679347,0.0246911096446395
marginal,5,0.83,0.298669404064285,0.68,0.0910086327454032,0.0588472433801498
binning,marginal,0.88,0.266297559187937,0.708,0.0801107450820074,0
binning2,marginal,0.894,0.283230444038901,0.708,0.0832255428901838,0
conditional,marginal,0.892,0.316582622162105,0.708,0.0922091871018795,0.05211599874152
isotonic,marginal,0.906,0.278514176364426,0.708,0.0776860306575601,0.0117570252985443
marginal,marginal,0.874,0.298669404064285,0.708,0.0922091871018795,0.0532525312937124
