method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.802,0.367962225495557,0.464,0.137946490524294,0.115704924126756
cal_binning_5,1,0.802,0.40462477091252,0.464,0.143166449469678,0.120200968383077
conditional,1,0.732,0.450173903068385,0.476,0.212739396301009,0.201521088206174
isotonic,1,0.818,0.406541194690661,0.464,0.137916571234168,0.11743005277149
marginal,1,0.703,0.482953571208683,0.464,0.212739396301009,0.201632280703328
mondrian_10,1,0.755,0.41814168617245,0.464,0.212739396301009,0.201578255762437
mondrian_5,1,0.756,0.461245762763459,0.464,0.212739396301009,0.201543893413925
oracle,1,0.9,0.0998831694616977,0.499,0.212739396301009,0.201661358896475
cal_binning_10,2,0.924,0.374000603589029,0.931,0.0997577605491968,0.0956113032094848
cal_binning_5,2,0.923,0.386180060679795,0.931,0.10764680164379,0.10389835966633
conditional,2,0.936,0.43254222646676,0.88,0.150831985559681,0.149357830270409
isotonic,2,0.933,0.383401049424214,0.931,0.0964171824805243,0.0922129402500482
marginal,2,0.884,0.483073529064473,0.931,0.150831985559681,0.149300866225012
mondrian_10,2,0.858,0.400169036295219,0.931,0.150831985559681,0.149246318195715
mondrian_5,2,0.847,0.424960504837732,0.931,0.150831985559681,0.149334659849069
oracle,2,0.907,0.109608007817297,0.404,0.150831985559681,0.149355601604892
cal_binning_10,3,0.955,0.377968750685185,0.999,0.0919231222406372,0.0886739773475594
cal_binning_5,3,0.954,0.38104256359249,0.999,0.0992338058030954,0.096408778679689
conditional,3,0.97,0.41686247201979,0.969,0.113656508205829,0.111470244547456
isotonic,3,0.96,0.382265528164605,0.999,0.0855153118529906,0.0819964240821489
marginal,3,0.967,0.483073529064473,0.999,0.113656508205829,0.111498450164057
mondrian_10,3,0.964,0.398688699991612,0.999,0.113656508205829,0.111437397160968
mondrian_5,3,0.942,0.413890245893844,0.999,0.113656508205829,0.111407996491759
oracle,3,0.892,0.124731918673829,0.487,0.113656508205829,0.111308846405751
cal_binning_10,4,0.935,0.390530690111852,0.877,0.0941721158767714,0.0929538716245082
cal_binning_5,4,0.919,0.399242024078355,0.877,0.0954851428080427,0.0948154266282393
conditional,4,0.982,0.394322326279346,0.876,0.0801956621373412,0.0757294839800432
isotonic,4,0.945,0.385470180506043,0.877,0.0881525412399927,0.0864617198053731
marginal,4,0.996,0.483073529064473,0.877,0.0801956621373412,0.0757210906303497
mondrian_10,4,0.972,0.404960315267222,0.877,0.0801956621373412,0.0756983778180659
mondrian_5,4,0.978,0.410529734752843,0.877,0.0801956621373412,0.0756194790451639
oracle,4,0.898,0.1510073616105,0.877,0.0801956621373412,0.0755974930480033
cal_binning_10,5,0.89,0.415814504276084,0.372,0.108209567653825,0.0873517266863347
cal_binning_5,5,0.879,0.443945193036754,0.372,0.1185843698111,0.0976963905322907
conditional,5,0.927,0.345217601230883,0.372,0.0561017777056204,0.0265366396128442
isotonic,5,0.893,0.391766174886652,0.372,0.100909292455732,0.0844880656146994
marginal,5,0.994,0.483073529064473,0.372,0.0561017777056204,0.0264429380097816
mondrian_10,5,0.97,0.417607317821071,0.372,0.0561017777056204,0.0266879824327038
mondrian_5,5,0.978,0.418521481403903,0.372,0.0561017777056204,0.0261415844611916
oracle,5,0.921,0.225576364422898,0.372,0.0561017777056204,0.0267214673115416
cal_binning_10,marginal,0.9012,0.385255354831541,0.7286,0.107711098203261,0.00995404040456197
cal_binning_5,marginal,0.8954,0.403006922459983,0.7286,0.114115274729219,0.0083478646445
conditional,marginal,0.9094,0.407823705813033,0.7146,0.134539878215578,0.0877667999632451
isotonic,marginal,0.9098,0.389888825534435,0.7286,0.103521667384921,0.00845146977315397
marginal,marginal,0.9088,0.483049537493315,0.7286,0.134539878215578,0.087667518998881
mondrian_10,marginal,0.9038,0.407913411109515,0.7286,0.134539878215578,0.0878141367973728
mondrian_5,marginal,0.9002,0.425829545930356,0.7286,0.134539878215578,0.0876326846930482
oracle,marginal,0.9036,0.142161364397244,0.5278,0.134539878215578,0.087641739720963
