method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.86,0.386337276756501,0.34,0.123441688691869,0.104895860872964
binning2,1,0.89,0.376598626570639,0.34,0.129227111193354,0.111778480372952
conditional,1,0.65,0.43994303387356,0.34,0.213339974732238,0.204461175306833
isotonic,1,0.86,0.372098103480355,0.34,0.129549389522629,0.111660173272253
marginal,1,0.63,0.4414272006165,0.34,0.213339974732238,0.203494180972632
binning,2,0.97,0.38676216920409,0.94,0.0874769822599108,0.0850942670425827
binning2,2,0.96,0.374654711653174,0.94,0.0829266201723864,0.0803722228731176
conditional,2,0.98,0.419176348407302,0.94,0.1359861368626,0.135236174562782
isotonic,2,0.98,0.364073020865985,0.94,0.0828183858558463,0.0795578370407235
marginal,2,0.92,0.4414272006165,0.94,0.1359861368626,0.135210093447568
binning,3,1,0.375245494078575,0.99,0.0751199195749072,0.0672083611736741
binning2,3,1,0.374005204979017,0.99,0.0722210566706395,0.0628439388851342
conditional,3,1,0.404610883214373,0.99,0.0885487184051783,0.0819515274206144
isotonic,3,0.98,0.366227041455544,0.99,0.0696194574517024,0.0612676456116597
marginal,3,1,0.4414272006165,0.99,0.0885487184051783,0.082775839869767
binning,4,0.98,0.372429461022881,0.81,0.06827665688201,0.0673445994731637
binning2,4,0.98,0.378425070304207,0.81,0.0697902550055488,0.0690260630660595
conditional,4,1,0.412698484790116,0.81,0.0546332668402988,0.0485374013065147
isotonic,4,0.95,0.37121035592298,0.81,0.0684877478182154,0.0680189060485016
marginal,4,1,0.4414272006165,0.81,0.0546332668402988,0.0497314157226127
binning,5,0.81,0.392325446890021,0.43,0.111450782454559,0.103351098089919
binning2,5,0.84,0.391881013889714,0.43,0.109959006859697,0.0996143347996097
conditional,5,0.94,0.38742780198761,0.43,0.0599588987876088,0.0363374794664257
isotonic,5,0.83,0.399590890026684,0.43,0.11311259147816,0.101211708029786
marginal,5,0.99,0.4414272006165,0.43,0.0599588987876088,0.0311991580576949
binning,marginal,0.924,0.382619969590414,0.702,0.0955155003484343,0.0141373196871253
binning2,marginal,0.934,0.37911292547935,0.702,0.09565982909302,0
conditional,marginal,0.914,0.412771310454592,0.702,0.125241297628403,0.0827170663134054
isotonic,marginal,0.92,0.37463988235031,0.702,0.095889340564465,0.0164138863461758
marginal,marginal,0.908,0.4414272006165,0.702,0.125241297628403,0.0823201018920871
