method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.908,0.270526355916389,0.467,0.0778188297719022,0.0219685738140765
cal_binning_5,1,0.903,0.441968268959047,0.467,0.133384951362745,0.0223176900090335
conditional,1,0.913,0.161025749971054,0.462,0.0367679039241734,0.016063884363344
isotonic,1,0.917,0.177610155053627,0.462,0.0522849902790686,0.0379473952682834
marginal,1,0.995,0.276922270117509,0.462,0.0367679039241734,0.0159902272614611
mondrian_10,1,0.903,0.151861500277947,0.462,0.0367679039241734,0.0160103535986692
mondrian_5,1,0.91,0.153333060302818,0.462,0.0367679039241734,0.0160068415084854
oracle,1,0.914,0.0845078418000889,0.462,0.0367679039241734,0.0162995025126402
cal_binning_10,2,0.901,0.190592247302854,0.445,0.0530405137204245,0.0410120669252108
cal_binning_5,2,0.886,0.247170638334619,0.445,0.0935050457872788,0.0830157688237753
conditional,2,0.948,0.195016202854638,0.623,0.0394872527928768,0.027636162576006
isotonic,2,0.93,0.187671764112916,0.682,0.0379307311077696,0.025195644681158
marginal,2,0.992,0.278806930875902,0.766,0.0394872527928768,0.0277052945078285
mondrian_10,2,0.908,0.173978175793406,0.592,0.0394872527928768,0.0275162103728621
mondrian_5,2,0.909,0.173172327229517,0.592,0.0394872527928768,0.0276425411904659
oracle,2,0.898,0.0996285709113406,0.432,0.0394872527928768,0.0277274535609714
cal_binning_10,3,0.921,0.200079398663591,0.316,0.0404886719574009,0.0267513725327775
cal_binning_5,3,0.923,0.235858475097589,0.316,0.0580291059131315,0.0416182941616582
conditional,3,0.961,0.232146032580495,0.309,0.0368667058310459,0.0245870325631997
isotonic,3,0.946,0.205975908016389,0.319,0.0352715271379392,0.0222769839805202
marginal,3,0.987,0.278806930875902,0.325,0.0368667058310459,0.0249055494984137
mondrian_10,3,0.904,0.183882344933766,0.3,0.0368667058310459,0.0245545432067391
mondrian_5,3,0.904,0.185681785408577,0.318,0.0368667058310459,0.024854752444064
oracle,3,0.895,0.133946104713119,0.285,0.0368667058310459,0.0247930451042698
cal_binning_10,4,0.91,0.300778822750742,0.74,0.0545227526875007,0.0409322867103742
cal_binning_5,4,0.918,0.352949109832549,0.74,0.073647512272577,0.0536152272619076
conditional,4,0.937,0.293617528841885,0.712,0.0401004879873097,0.0252200773683444
isotonic,4,0.909,0.291232286327001,0.74,0.0417407266462802,0.0276512506428127
marginal,4,0.927,0.278806930875902,0.74,0.0401004879873097,0.026026442034473
mondrian_10,4,0.902,0.27666593578391,0.688,0.0401004879873097,0.0258615630228121
mondrian_5,4,0.919,0.290134141172399,0.74,0.0401004879873097,0.0256674065887449
oracle,4,0.917,0.230561119799519,0.618,0.0401004879873097,0.026197335147241
cal_binning_10,5,0.878,0.514783892831524,0.353,0.0620419692566064,0.0360680069648375
cal_binning_5,5,0.871,0.547109265202644,0.353,0.0837051283425452,0.0562982460313451
conditional,5,0.772,0.381293042499687,0.353,0.0663240455247472,0.0490516369734031
isotonic,5,0.889,0.558504807869749,0.353,0.0636549670048977,0.0484818498782551
marginal,5,0.643,0.278806930875902,0.353,0.0663240455247472,0.0494731730141695
mondrian_10,5,0.856,0.496822383725505,0.353,0.0663240455247472,0.0498252988689239
mondrian_5,5,0.884,0.530533063492274,0.353,0.0663240455247472,0.0498695753514592
oracle,5,0.915,0.507272655871512,0.353,0.0663240455247472,0.0490394604003162
cal_binning_10,marginal,0.9036,0.29535214349302,0.4642,0.058873313868898,0.00481169948423442
cal_binning_5,marginal,0.9002,0.36501115148529,0.4642,0.0920137169617462,0.0116822648818815
conditional,marginal,0.9062,0.252619711349552,0.4918,0.0453369695558223,0.0161161293243767
isotonic,marginal,0.9182,0.284198984275936,0.5112,0.0473514187387214,0.0197766658099446
marginal,marginal,0.9088,0.278429998724224,0.5292,0.0453369695558223,0.0159903599646635
mondrian_10,marginal,0.8946,0.256642068102907,0.479,0.0453369695558223,0.0163022402788269
mondrian_5,marginal,0.9052,0.266570875521117,0.493,0.0453369695558223,0.0162215614785234
oracle,marginal,0.9078,0.211183258619116,0.43,0.0453369695558223,0.0161692608439631
