method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.841,0.321265091586301,0.443,0.106385370965697,0.0551293487635574
cal_binning_5,1,0.818,0.375893128919401,0.443,0.128021054248054,0.0685768210029758
conditional,1,0.741,0.294411247640014,0.444,0.129974414620582,0.110747332334777
isotonic,1,0.864,0.294206966077622,0.445,0.0950546543685844,0.0598559865943249
marginal,1,0.666,0.277564306133294,0.441,0.129974414620582,0.110926929235283
mondrian_10,1,0.789,0.303405741741266,0.442,0.129974414620582,0.110920272912001
mondrian_5,1,0.785,0.324035285373463,0.443,0.129974414620582,0.110936176914141
oracle,1,0.908,0.0978194186495302,0.444,0.129974414620582,0.110738877674481
cal_binning_10,2,0.948,0.238322001914746,0.853,0.0587142829523712,0.046014618049333
cal_binning_5,2,0.947,0.276335929309367,0.853,0.0809403275687614,0.0700638288484234
conditional,2,0.982,0.277319878127769,0.824,0.0526947606939297,0.0391300199401251
isotonic,2,0.948,0.251717128787741,0.76,0.0523804439601382,0.0385943132799897
marginal,2,0.977,0.279141086691765,0.81,0.0526947606939297,0.0392555771267413
mondrian_10,2,0.942,0.244138412368578,0.703,0.0526947606939297,0.0393807946248204
mondrian_5,2,0.942,0.249134069810623,0.724,0.0526947606939297,0.0390669909711936
oracle,2,0.904,0.107298049502324,0.565,0.0526947606939297,0.0394344310291643
cal_binning_10,3,0.939,0.246978107935961,0.41,0.0492593195824373,0.0402576873872229
cal_binning_5,3,0.929,0.250595467850368,0.487,0.0567857364760554,0.0488791441929003
conditional,3,0.97,0.268761830937938,0.371,0.0368521369655207,0.0241071089288979
isotonic,3,0.94,0.237274375840079,0.361,0.0461515293157359,0.037145639582678
marginal,3,0.986,0.279141086691765,0.39,0.0368521369655207,0.0242441221396569
mondrian_10,3,0.959,0.227230850316438,0.314,0.0368521369655207,0.0243340380054913
mondrian_5,3,0.957,0.229183754683535,0.32,0.0368521369655207,0.0243566725401474
oracle,3,0.906,0.125922914455087,0.286,0.0368521369655207,0.0241288363347493
cal_binning_10,4,0.928,0.229790802613411,0.555,0.0436535881904907,0.0314708598067169
cal_binning_5,4,0.932,0.267691427671981,0.79,0.0637441376621655,0.054339638522874
conditional,4,0.957,0.265974170361014,0.59,0.0445738561955646,0.0323514302269558
isotonic,4,0.924,0.220236507446503,0.494,0.039855460830513,0.0273339075943813
marginal,4,0.974,0.279141086691765,0.617,0.0445738561955646,0.0321682204414993
mondrian_10,4,0.919,0.229892916584647,0.538,0.0445738561955646,0.0323263941311471
mondrian_5,4,0.917,0.229059243132537,0.494,0.0445738561955646,0.0320199864042996
oracle,4,0.89,0.161863181462068,0.469,0.0445738561955646,0.032750204846926
cal_binning_10,5,0.897,0.346094562547168,0.315,0.0602743589184446,0.0276127423607915
cal_binning_5,5,0.864,0.370853645784122,0.315,0.0845778687527863,0.0376157052149553
conditional,5,0.815,0.270218772393278,0.315,0.0510202289660149,0.0440089762944192
isotonic,5,0.878,0.312077390136942,0.314,0.0451664197961781,0.0325188798606959
marginal,5,0.826,0.279141086691765,0.314,0.0510202289660149,0.0439877019985453
mondrian_10,5,0.895,0.328081010744083,0.316,0.0510202289660149,0.0437583053181935
mondrian_5,5,0.85,0.296495263487195,0.314,0.0510202289660149,0.0437668463985264
oracle,5,0.901,0.280977246222095,0.315,0.0510202289660149,0.043793216026626
cal_binning_10,marginal,0.9106,0.276490113319518,0.5152,0.0674245190546868,0.0113237682082077
cal_binning_5,marginal,0.898,0.308273919907048,0.5776,0.0864662683292233,0.0109646614657281
conditional,marginal,0.893,0.275337179892003,0.5088,0.0715794086024274,0.0473251126954244
isotonic,marginal,0.9108,0.263102473657778,0.4748,0.0592241928944424,0.0199959499717215
marginal,marginal,0.8858,0.278825730580071,0.5144,0.0715794086024274,0.0473956383529745
mondrian_10,marginal,0.9008,0.266549786351002,0.4626,0.0715794086024274,0.0474387150453871
mondrian_5,marginal,0.8902,0.265581523297471,0.459,0.0715794086024274,0.0473818701867664
oracle,marginal,0.9018,0.154776162058221,0.4158,0.0715794086024274,0.0474434119464105
