method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.94,0.173794117257106,0.42,0.0514632123048486,0.0170937189915599
binning2,1,0.93,0.269675260892598,0.42,0.0728617081992489,0.0230413449184527
conditional,1,1,0.239077156035235,0.42,0.0245621429898827,0.0168599877447238
isotonic,1,0.99,0.164762059054308,0.42,0.0370136179466853,0.0201505405889013
marginal,1,1,0.215250827636116,0.42,0.0245621429898827,0.0172063097151165
binning,2,0.97,0.125453848832908,0.97,0.0183243488853567,0.0122526425701094
binning2,2,0.98,0.144268470423557,0.87,0.0283587320964253,0.0231347573617867
conditional,2,1,0.227317743917057,0.95,0.0182096978152076,0.0135116038096018
isotonic,2,0.97,0.12189393597398,0.92,0.0173387972844562,0.0115164310766422
marginal,2,1,0.215250827636116,0.97,0.0182096978152076,0.0135841981826472
binning,3,1,0.1762709220769,0.61,0.0169653430207617,0.00782912422848861
binning2,3,0.99,0.171825811121713,0.36,0.0237700101597182,0.0168600410805305
conditional,3,0.99,0.220317601163882,0.8,0.016274721262377,0.0125795680385011
isotonic,3,0.98,0.166845079036974,0.54,0.0150881919953365,0.0105319617157751
marginal,3,1,0.215250827636116,0.94,0.016274721262377,0.0122704491224935
binning,4,0.99,0.239848400322166,0.74,0.0218008279000583,0.0116666655801064
binning2,4,0.99,0.253885247776185,0.74,0.034387184601026,0.0263621765333088
conditional,4,0.97,0.218908647590993,0.84,0.0157865656865798,0.0163664582863684
isotonic,4,1,0.24936769691752,0.78,0.0195907599015924,0.00810646590425634
marginal,4,0.98,0.215250827636116,0.86,0.0157865656865798,0.0157019360822412
binning,5,0.98,0.370616053950604,0.33,0.0392045692643853,0.0174808734234812
binning2,5,0.97,0.369384111588946,0.33,0.0441406995640514,0.0122607145654877
conditional,5,0.86,0.219957588394765,0.33,0.0167059560865862,0
isotonic,5,0.96,0.464246423021331,0.33,0.0275643662736057,0.0117295862746616
marginal,5,0.86,0.215250827636116,0.33,0.0167059560865862,0
binning,marginal,0.976,0.217196668487937,0.614,0.0325095099777042,0.00583722435473265
binning2,marginal,0.972,0.2418077803606,0.544,0.0442920747168414,0.00337249492537063
conditional,marginal,0.964,0.225115747420387,0.668,0.0185906596972153,0.00943630275695144
isotonic,marginal,0.98,0.233423038800823,0.598,0.0246653096637773,0.00927824270524718
marginal,marginal,0.968,0.215250827636116,0.704,0.0185906596972153,0.0109900066211954
