method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.93,0.208507882384826,0.53,0.0653800924971755,0.0258064653273588
binning2,1,0.88,0.36425848012627,0.53,0.119564533904522,0.0654185373866444
conditional,1,0.96,0.103657823788256,0.53,0.0193088902125052,0.01045651337928
isotonic,1,0.935,0.128558219072871,0.53,0.045857711360122,0.0394197697879943
marginal,1,1,0.452117282841547,0.53,0.0193088902125052,0.011007651856846
binning,2,0.91,0.191923225487956,0.55,0.0535982571466833,0.0419245140098575
binning2,2,0.93,0.331891766709232,0.87,0.0966062081342872,0.0740168901946871
conditional,2,0.995,0.212323488367489,0.525,0.0238933781790035,0.0117656230577929
isotonic,2,0.905,0.117580195938308,0.42,0.0262748990919037,0.0142413270146401
marginal,2,1,0.452117282841547,0.71,0.0238933781790035,0.012156785293392
binning,3,0.895,0.259430490684334,0.37,0.0618990836934572,0.0381703087919623
binning2,3,0.955,0.363740896778282,0.37,0.080922167690725,0.0480262224933057
conditional,3,1,0.339703827237031,0.37,0.0364026689355725,0.0285717833094508
isotonic,3,0.925,0.190334936827771,0.215,0.0291097834099555,0.0128928499775997
marginal,3,1,0.452117282841547,0.37,0.0364026689355725,0.0308144037715433
binning,4,0.915,0.506351586121309,0.765,0.0378869862225981,0.0275729159437908
binning2,4,0.91,0.549250366188752,0.765,0.0563389216877219,0.0293143281226605
conditional,4,0.91,0.456292322907614,0.765,0.0262554717832207,0.019811029368509
isotonic,4,0.92,0.51442641611965,0.625,0.0304946962904279,0.0263499465929939
marginal,4,0.88,0.452117282841547,0.765,0.0262554717832207,0.0142966396041245
binning,5,0.87,0.769605691813273,0.415,0.0474436386615742,0.0808977813969821
binning2,5,0.855,0.760472161904399,0.415,0.0506767342211831,0.0461524871147136
conditional,5,0.675,0.529805892872417,0.415,0.0449498343784834,0.0909474676420636
isotonic,5,0.9,0.810586139404921,0.415,0.0415375928388785,0.078921509907297
marginal,5,0.59,0.452117282841547,0.415,0.0449498343784834,0.0949178767330811
binning,marginal,0.904,0.38716377529834,0.526,0.0541574534125677,0.0166162229175626
binning2,marginal,0.906,0.473922734341387,0.59,0.0847573476813856,0
conditional,marginal,0.908,0.328356671034562,0.521,0.0315554067534834,0.0369848492516176
isotonic,marginal,0.917,0.352297181472704,0.441,0.0354851451296071,0.0337664553219049
marginal,marginal,0.894,0.452117282841547,0.558,0.0315554067534834,0.0373699913666518
