method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.885,0.126644840847652,0.445,0.0276472039915003,0.0122988755032851
cal_binning_5,1,0.885,0.168400891701992,0.445,0.0410964594714144,0.0145183633162961
conditional,1,0.94,0.512223327772087,0.445,0.0144837556069364,0.00874044260469673
isotonic,1,0.94,0.122329054831176,0.445,0.0183056259017266,0.0115296103213048
marginal,1,0.945,0.121665291952192,0.445,0.0144837556069364,0.0100892679145939
mondrian_10,1,0.91,0.104942818603962,0.445,0.0144837556069364,0.00868297921067281
mondrian_5,1,0.905,0.102511717744641,0.445,0.0144837556069364,0.00990051284169454
oracle,1,0.885,0.0886469209441945,0.445,0.0144837556069364,0.0090748308044945
cal_binning_10,2,0.915,0.110299980550018,0.79,0.0153251387669892,0.0104987232104336
cal_binning_5,2,0.895,0.115790713534831,0.79,0.0224008288061991,0.0180198599389016
conditional,2,0.91,0.49612455288039,0.83,0.0123518529581303,0.00480882263138194
isotonic,2,0.935,0.112980080262946,0.715,0.0140018980289544,0.00991289031159462
marginal,2,0.965,0.122150599538715,0.79,0.0123518529581303,0.00550263033969351
mondrian_10,2,0.93,0.108624090700835,0.76,0.0123518529581303,0.00702859837310166
mondrian_5,2,0.915,0.103133531845475,0.665,0.0123518529581303,0.00657894833247709
oracle,2,0.925,0.100184489785063,0.705,0.0123518529581303,0.00456434831991233
cal_binning_10,3,0.865,0.116516998964993,0.41,0.0126412486611272,0.00605575130676177
cal_binning_5,3,0.88,0.122999313637538,0.41,0.0177526515315371,0.0124421882477521
conditional,3,0.92,0.496221716365214,0.895,0.0109706505722739,0.0104007533823182
isotonic,3,0.895,0.124192955139893,0.595,0.0111521344209783,0.00686045734840086
marginal,3,0.885,0.122150599538715,0.495,0.0109706505722739,0.00994624837161139
mondrian_10,3,0.89,0.120612167300754,0.42,0.0109706505722739,0.0100524289168987
mondrian_5,3,0.885,0.115592550505365,0.405,0.0109706505722739,0.0108761948462278
oracle,3,0.895,0.111270305521735,0.34,0.0109706505722739,0.00917963365769527
cal_binning_10,4,0.89,0.128426768218881,0.79,0.0150427812783979,0.0116861668419134
cal_binning_5,4,0.91,0.14524275980775,0.79,0.0274145771012673,0.0248994503981677
conditional,4,0.91,0.480475159106002,0.825,0.0115839244419705,0.00424654390357452
isotonic,4,0.9,0.136481076134463,0.815,0.0115940725806785,0.0082522671285687
marginal,4,0.89,0.122150599538715,0.815,0.0115839244419705,0.00449951625032202
mondrian_10,4,0.905,0.134894554985102,0.79,0.0115839244419705,0.00339028521953377
mondrian_5,4,0.925,0.1382415977148,0.815,0.0115839244419705,0.00562693256622747
oracle,4,0.905,0.125394221356872,0.865,0.0115839244419705,0
cal_binning_10,5,0.925,0.18657725914548,0.4,0.0243595240893299,0
cal_binning_5,5,0.9,0.186514176542779,0.4,0.034684110781927,0.00633410492073202
conditional,5,0.895,0.496051680266773,0.39,0.0135094082854195,0
isotonic,5,0.905,0.16564439589582,0.4,0.016226253287914,0.00170069628681439
marginal,5,0.79,0.122150599538715,0.4,0.0135094082854195,0
mondrian_10,5,0.915,0.165846357060516,0.4,0.0135094082854195,0
mondrian_5,5,0.87,0.146736762360835,0.4,0.0135094082854195,0
oracle,5,0.91,0.157039454859468,0.4,0.0135094082854195,0
cal_binning_10,marginal,0.896,0.133693169545405,0.567,0.0198932180249245,0.00347447856857912
cal_binning_5,marginal,0.894,0.147789571044978,0.567,0.0298677730239961,0.00195458917304358
conditional,marginal,0.915,0.496219287278093,0.677,0.0126443191960589,0
isotonic,marginal,0.915,0.132325512452859,0.594,0.0145136694531765,0.00482573412677605
marginal,marginal,0.895,0.122053538021411,0.589,0.0126443191960589,0
mondrian_10,marginal,0.91,0.126983997730234,0.563,0.0126443191960589,0
mondrian_5,marginal,0.9,0.121243232034223,0.546,0.0126443191960589,0
oracle,marginal,0.904,0.116507078493466,0.551,0.0126443191960589,0
