method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.78,0.259201000922284,0.445,0.102322253280642,0.089579807084756
binning2,1,0.755,0.262491043145779,0.445,0.104377096913366,0.0916538087002613
conditional,1,0.67,0.360770878515503,0.445,0.168489374621308,0.161076779224555
isotonic,1,0.8,0.271175776574077,0.445,0.102873882129167,0.090007470939207
marginal,1,0.65,0.348702595090282,0.445,0.168489374621308,0.160665869064195
binning,2,0.975,0.261753133782705,0.92,0.0592105175261035,0.0582840963446826
binning2,2,0.98,0.266185644411923,0.92,0.0585019717288138,0.0577038374143599
conditional,2,0.93,0.337855481305836,0.92,0.118386588364566,0.116268259972386
isotonic,2,0.97,0.276735484228008,0.92,0.0593554764433139,0.0580297385177876
marginal,2,0.875,0.348702595090282,0.92,0.118386588364566,0.116007865849089
binning,3,0.995,0.266451205511576,0.99,0.0479926788192565,0.0459076270081219
binning2,3,1,0.270799275933339,0.99,0.0468992788209999,0.0424524328380645
conditional,3,0.98,0.334126439899089,0.99,0.092159543156899,0.0922266505756658
isotonic,3,0.995,0.277806333392206,0.99,0.0479204412975521,0.0449533579992019
marginal,3,0.975,0.348702595090282,0.99,0.092159543156899,0.0921857428362739
binning,4,0.935,0.268650339337328,0.865,0.0554372309187888,0.0539438667657704
binning2,4,0.94,0.273297156284287,0.865,0.0557247688005122,0.054725462762252
conditional,4,0.985,0.312743799318108,0.865,0.0568453028668079,0.0572245679685995
isotonic,4,0.95,0.275930146276023,0.865,0.0547081403386345,0.0527958731929404
marginal,4,1,0.348702595090282,0.865,0.0568453028668079,0.0567705318019842
binning,5,0.8,0.277206887951477,0.435,0.0948119830159338,0.0868377091147647
binning2,5,0.8,0.277655245527508,0.435,0.0991832026281942,0.0913298210575684
conditional,5,0.96,0.297819772238782,0.435,0.0462452814250032,0.0228071372853001
isotonic,5,0.805,0.284627479187349,0.435,0.0952213659719847,0.0884026300358754
marginal,5,0.98,0.348702595090282,0.435,0.0462452814250032,0.0240613095983472
binning,marginal,0.897,0.266652513501074,0.731,0.07528827905822,0.00408025708436031
binning2,marginal,0.895,0.270085673060567,0.731,0.0767582685469221,0
conditional,marginal,0.905,0.328663274255464,0.731,0.106082467516424,0.0746477860543123
isotonic,marginal,0.904,0.277255043931533,0.731,0.0754487455948381,0
marginal,marginal,0.896,0.348702595090282,0.731,0.106082467516424,0.0745236355464824
