method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.995,0.337571250264764,0.66,0.0882226204108182,0.06039452202376
binning2,1,0.95,0.529897523098326,0.78,0.145532302297952,0.0925492324186379
conditional,1,0.76,0.0291014949371752,0.635,0.0110274216100427,0.00965182214093494
isotonic,1,1,0.248154134400176,0.6,0.0603536157967427,0.054644496324757
marginal,1,1,0.208897669765495,0.585,0.0110274216100427,0.00957463506311233
binning,2,0.92,0.13373147705886,0.295,0.0400366294216786,0.0185501388031857
binning2,2,0.91,0.234818727420563,0.295,0.0712875215960147,0.0301774735886699
conditional,2,0.97,0.0708893308579612,0.34,0.0107302255870054,0.00877918989721037
isotonic,2,0.95,0.0654190108902113,0.295,0.0204930318488987,0.0172040067106649
marginal,2,1,0.208897669765495,0.455,0.0107302255870054,0.00887364933063455
binning,3,0.93,0.0546444462097545,0.28,0.0194985831609921,0.00662678130030128
binning2,3,0.94,0.112847769649094,0.28,0.0323212350209755,0.00640693201451649
conditional,3,1,0.13659504616266,0.28,0.00496982197259849,0.00311599472774056
isotonic,3,0.895,0.0270617510914399,0.24,0.0183180477809276,0.0174212807976924
marginal,3,1,0.208897669765495,0.28,0.00496982197259849,0.00287153478762068
binning,4,0.86,0.159283782250563,0.175,0.0506762335396517,0.0248189101910504
binning2,4,0.935,0.279122279045234,0.175,0.0786997617440295,0.0233311652360147
conditional,4,1,0.229068322901376,0.23,0.0213757451874502,0.0219097003218164
isotonic,4,0.785,0.0670611623742489,0.15,0.02015780338769,0.0169667976199557
marginal,4,0.99,0.208897669765495,0.23,0.0213757451874502,0.0208119305856508
binning,5,0.85,0.408453613184247,0.5,0.0993817808909809,0.0582193875870447
binning2,5,0.87,0.571960458145519,0.66,0.15172543143832,0.0688456707516882
conditional,5,0.815,0.362744774472972,0.435,0.112832352929073,0.122485392865609
isotonic,5,0.84,0.305703854469312,0.435,0.0606437834260048,0.0432161741146533
marginal,5,0.58,0.208897669765495,0.6,0.112832352929073,0.12208591334396
binning,marginal,0.911,0.218736913793638,0.382,0.0666500955914011,0.0054394434543098
binning2,marginal,0.921,0.345729351471747,0.438,0.106320725189812,0.00264657334444456
conditional,marginal,0.909,0.165679793866429,0.384,0.0518642521372529,0.0536038861158235
isotonic,marginal,0.894,0.142679982645078,0.344,0.0411875701498452,0.0253395566849072
marginal,marginal,0.914,0.208897669765495,0.43,0.0518642521372529,0.0540671799060565
