method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.875,0.292809000396034,0.725,0.0974976702691352,0.0758185914489462
binning2,1,0.86,0.296042999612354,0.725,0.105151819542553,0.0757161462207802
conditional,1,0.915,0.272074031133224,0.715,0.0781410963539402,0.053846595117029
isotonic,1,0.905,0.299197062920139,0.725,0.0943339919325101,0.0747932837680496
marginal,1,0.99,0.40578373874071,0.725,0.0781410963539402,0.0534500637999935
binning,2,0.935,0.29766191321002,0.72,0.0872792750817151,0.0550280125141386
binning2,2,0.91,0.305040945631676,0.72,0.0914754908157108,0.0522823096754748
conditional,2,0.905,0.334573196275969,0.72,0.0966919678731602,0.0710718718426616
isotonic,2,0.95,0.308384341393033,0.72,0.0882493875444055,0.0587215143480515
marginal,2,0.94,0.40578373874071,0.72,0.0966919678731602,0.0719407761504047
binning,3,0.95,0.302412898550419,0.755,0.0777709627440391,0.0352811578171956
binning2,3,0.94,0.312804928743996,0.755,0.0810586350002164,0.0348090836772884
conditional,3,0.92,0.377591884875629,0.755,0.110398309497512,0.0913029061887801
isotonic,3,0.965,0.316985597472961,0.755,0.0778570251004529,0.043445403063822
marginal,3,0.93,0.40578373874071,0.755,0.110398309497512,0.0908332609444058
binning,4,0.935,0.301478504991213,0.69,0.0791527142464069,0.0516120096948401
binning2,4,0.935,0.315339941604993,0.69,0.0806027234129457,0.0463859760267577
conditional,4,0.92,0.427787892039773,0.69,0.13200916521766,0.121386351852623
isotonic,4,0.955,0.314414839456454,0.69,0.0780927851643953,0.0556447383726924
marginal,4,0.885,0.40578373874071,0.69,0.13200916521766,0.121456663241796
binning,5,0.735,0.309393406366867,0.72,0.11889077548074,0.103889577331494
binning2,5,0.72,0.325330061037722,0.72,0.125102787153593,0.102407753756361
conditional,5,0.815,0.502864856339228,0.72,0.181208241739582,0.174752233978352
isotonic,5,0.73,0.321185590741356,0.72,0.118631466332632,0.104688076522865
marginal,5,0.67,0.40578373874071,0.72,0.181208241739582,0.174012757370304
binning,marginal,0.886,0.30075114470291,0.722,0.0933509066692107,0
binning2,marginal,0.873,0.310911775326148,0.722,0.0981251030637564,0
conditional,marginal,0.895,0.382978372132765,0.72,0.12482467777351,0.086796446302531
isotonic,marginal,0.901,0.312033486396789,0.722,0.0926503974004871,0.0124448559949432
marginal,marginal,0.883,0.40578373874071,0.722,0.12482467777351,0.0868775189748082
