method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.89,0.219871060225379,0.5,0.0826009959053474,0.0327030415120196
binning2,1,0.9,0.337504228280159,0.5,0.11845773571314,0.0579239398480883
conditional,1,1,0.232802867067674,0.46,0.0375833659469916,0.0299043581580458
isotonic,1,0.97,0.184609252754833,0.46,0.0672477034554779,0.0426499588492176
marginal,1,1,0.322558120995882,0.46,0.0375833659469916,0.02986882656779
binning,2,0.93,0.172237666557444,0.3,0.0478219661713714,0.0231001739370844
binning2,2,1,0.341708355187271,0.3,0.0822463319191595,0
conditional,2,1,0.258785961358071,0.48,0.0161410771247133,0.0129527397101981
isotonic,2,0.97,0.114845447415042,0.3,0.0412671976264063,0.0376064508374048
marginal,2,1,0.322558120995882,0.61,0.0161410771247133,0.0129983398530939
binning,3,0.97,0.204540266203145,0.29,0.0577722768361686,0.0450439959589612
binning2,3,0.84,0.323553411784607,0.29,0.116708409071183,0.0979984187131009
conditional,3,1,0.280137620044644,0.29,0.0130570109799146,0.00538584267660931
isotonic,3,0.98,0.140938703851307,0.29,0.0363827779330266,0.0346702127495804
marginal,3,1,0.322558120995882,0.29,0.0130570109799146,0.00578289649735993
binning,4,0.94,0.459934265214949,0.63,0.0666377969994515,0.0415834275864592
binning2,4,0.92,0.449922701123393,0.63,0.0907998152221677,0.0722355401148375
conditional,4,0.86,0.300437435899323,0.6,0.0465722970041018,0.0378920069024181
isotonic,4,0.96,0.42300353755707,0.73,0.0602108061134809,0.0312315477677003
marginal,4,0.89,0.322558120995882,0.61,0.0465722970041018,0.0408265222688577
binning,5,0.86,0.490638604705003,0.39,0.052987146621908,0.0473775660040478
binning2,5,0.86,0.472332254435387,0.39,0.0562231835299244,0.0409987141231535
conditional,5,0.54,0.311462694000628,0.4,0.103857735322343,0.0777016365479038
isotonic,5,0.83,0.481651288169201,0.39,0.0583174237795908,0.0352258864303614
marginal,5,0.57,0.322558120995882,0.4,0.103857735322343,0.0822124933676449
binning,marginal,0.918,0.309444372581184,0.422,0.0627626236544611,0.0232662970314021
binning2,marginal,0.904,0.385004190162163,0.422,0.0957321260841799,0.0169986086472892
conditional,marginal,0.88,0.276725315674068,0.446,0.0544039287862653,0.0406438705960855
isotonic,marginal,0.942,0.26900964594949,0.434,0.0539911193423886,0.0305768658833185
marginal,marginal,0.892,0.322558120995882,0.474,0.0544039287862653,0.0375958533965007
