method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.88,0.393232409237912,0.48,0.121899628236372,0.0932554869764616
binning2,1,0.92,0.422431545299756,0.48,0.128386150355342,0.0988667527783168
conditional,1,0.72,0.426263240236442,0.48,0.203251928491948,0.189816548496204
isotonic,1,0.87,0.375234539453917,0.48,0.126893650540671,0.102039846011009
marginal,1,0.66,0.441942915967287,0.48,0.203251928491948,0.191533609370696
binning,2,0.99,0.368482625553193,0.98,0.0914753693199296,0.0859806820732296
binning2,2,0.99,0.388942558093239,0.98,0.0900531542849134,0.0841852261447983
conditional,2,0.99,0.414645470176664,0.98,0.130171005039901,0.125354895347434
isotonic,2,0.99,0.375620039149675,0.98,0.0800510540054095,0.0731921128710275
marginal,2,0.97,0.441942915967287,0.98,0.130171005039901,0.125514367200625
binning,3,0.96,0.366357516252114,1,0.0914848421046413,0.0856752390312646
binning2,3,0.94,0.376123916947407,1,0.0977632033233209,0.092405310183821
conditional,3,1,0.386095731557747,0.9,0.0810665430606966,0.0749969327906814
isotonic,3,1,0.368366327769394,1,0.083757410051502,0.0780738111589851
marginal,3,1,0.441942915967287,1,0.0810665430606966,0.0752694836041405
binning,4,0.95,0.354111730632324,0.94,0.0807106525168493,0.0785851391037149
binning2,4,0.95,0.387508832793086,0.94,0.091886046121891,0.0901501381746627
conditional,4,0.99,0.400603097515294,0.93,0.0483100772407738,0.0435976580527952
isotonic,4,0.98,0.365615836116865,0.94,0.0766801183748364,0.0742392103609222
marginal,4,1,0.441942915967287,0.94,0.0483100772407738,0.0451747830281645
binning,5,0.84,0.336349769842756,0.28,0.0936110191192524,0.0686278536918893
binning2,5,0.9,0.399418302029557,0.28,0.109465192906654,0.0817142106032187
conditional,5,0.91,0.381701204616791,0.28,0.0703961153296822,0.0741993822870964
isotonic,5,0.9,0.38347811992787,0.28,0.0826884958846971,0.0744658928881858
marginal,5,0.95,0.441942915967287,0.28,0.0703961153296822,0.0749407576662241
binning,marginal,0.924,0.36370681030366,0.736,0.0968235211315257,0
binning2,marginal,0.94,0.394885031032609,0.736,0.104475731204686,0.00470350435566132
conditional,marginal,0.922,0.401861748820588,0.714,0.120097542030739,0.0809940869932203
isotonic,marginal,0.948,0.373662972483544,0.736,0.0919159414237845,0.015249717350378
marginal,marginal,0.916,0.441942915967287,0.736,0.120097542030739,0.0785311314316426
