method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.927,0.315943247256151,0.543,0.0960541725489156,0.0192985020570819
cal_binning_5,1,0.931,0.454700971755861,0.543,0.115009204993138,0.000975079423404247
conditional,1,0.832,0.22154110462402,0.544,0.0815599860405534,0.0727099837397791
isotonic,1,0.919,0.185701605186648,0.57,0.0590037676301828,0.0392340173618751
marginal,1,0.996,0.461744215713694,0.543,0.0815599860405534,0.0727064684733328
mondrian_10,1,0.849,0.215243838573152,0.549,0.0815599860405534,0.0726600629104677
mondrian_5,1,0.866,0.280898588022632,0.543,0.0815599860405534,0.0726459888379196
oracle,1,0.896,0.0824038518045751,0.591,0.0815599860405534,0.0727028793375669
cal_binning_10,2,0.882,0.187804533963941,0.409,0.0566846047469472,0.0354453033408029
cal_binning_5,2,0.912,0.324334483234836,0.409,0.103580097041819,0.0618258260906991
conditional,2,1,0.306285586015926,0.44,0.0204377724680439,0.0135324964471892
isotonic,2,0.866,0.113866125065321,0.377,0.0295647906128854,0.0220883735314053
marginal,2,1,0.489855945766123,0.681,0.0204377724680439,0.0134472562331664
mondrian_10,2,0.893,0.129154519329418,0.409,0.0204377724680439,0.0134075716613827
mondrian_5,2,0.929,0.136203496507463,0.409,0.0204377724680439,0.0133176516793289
oracle,2,0.887,0.0888370021460268,0.376,0.0204377724680439,0.0132160598448839
cal_binning_10,3,0.921,0.281996298632184,0.609,0.0669364186909346,0.0493724047484825
cal_binning_5,3,0.938,0.400260867083667,0.28,0.103144116508219,0.055545997254366
conditional,3,0.998,0.417158112942221,0.466,0.0296301607687213,0.0183858665293392
isotonic,3,0.958,0.272656624857538,0.377,0.0484093872707647,0.0429843104252885
marginal,3,0.999,0.489855945766123,0.529,0.0296301607687213,0.0181661909070597
mondrian_10,3,0.931,0.240702764829233,0.436,0.0296301607687213,0.0186466436591464
mondrian_5,3,0.947,0.241543343588643,0.28,0.0296301607687213,0.0190648890801291
oracle,3,0.909,0.159517883162909,0.258,0.0296301607687213,0.0181067196301223
cal_binning_10,4,0.956,0.611087808207414,0.747,0.0908619499926348,0.0674845009252421
cal_binning_5,4,0.941,0.588476568621209,0.725,0.100412259790067,0.0778724036250613
conditional,4,0.928,0.524854193998058,0.747,0.0884740768418232,0.0686443908068543
isotonic,4,0.959,0.610700675225542,0.746,0.0885633341541204,0.0622854756116199
marginal,4,0.91,0.489855945766123,0.747,0.0884740768418232,0.0686098058075299
mondrian_10,4,0.957,0.598261019901838,0.747,0.0884740768418232,0.0688369362605349
mondrian_5,4,0.954,0.608646272995708,0.725,0.0884740768418232,0.0692127450007036
oracle,4,0.916,0.405774675044878,0.73,0.0884740768418232,0.0681951403740217
cal_binning_10,5,0.839,0.653444580544813,0.459,0.0802347716579404,0.0857815689249735
cal_binning_5,5,0.836,0.662782002315346,0.478,0.0940266468498452,0.0994987012605438
conditional,5,0.75,0.588530558252455,0.459,0.138511838933862,0.142704688985947
isotonic,5,0.837,0.656683309073987,0.469,0.0863189486981675,0.0889877241300429
marginal,5,0.681,0.489855945766123,0.459,0.138511838933862,0.142787312465911
mondrian_10,5,0.813,0.662624916694173,0.467,0.138511838933862,0.14223077150734
mondrian_5,5,0.821,0.659136722908219,0.478,0.138511838933862,0.142730905101974
oracle,5,0.897,0.699717483471163,0.459,0.138511838933862,0.142259601270544
cal_binning_10,marginal,0.905,0.410055293720901,0.5534,0.0795154641136031,0.0136757774129331
cal_binning_5,marginal,0.9116,0.486110978602184,0.487,0.103458489009439,0.0147644255042021
conditional,marginal,0.9016,0.411673911166536,0.5312,0.0836192227797221,0.0618769967539727
isotonic,marginal,0.9078,0.367921667881807,0.5078,0.0663225682182506,0.0243025600964838
marginal,marginal,0.9172,0.484233599755637,0.5918,0.0836192227797221,0.0615650575725877
mondrian_10,marginal,0.8886,0.369197411865563,0.5216,0.0836192227797221,0.0620278537631098
mondrian_5,marginal,0.9034,0.385285684804533,0.487,0.0836192227797221,0.0615939453547032
oracle,marginal,0.901,0.287250179125911,0.4828,0.0836192227797221,0.0616267468359705
