method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.97,0.0972568173721445,0.38,0.0241127295076775,0.00299154378721362
binning2,1,0.96,0.138236203164253,0.56,0.0385351335700925,0
conditional,1,0.93,0.0385509351561234,0.33,0.0122599166263278,0.00705149421276742
isotonic,1,0.97,0.0894411972756701,0.4,0.0193926787608032,0.00844746566473887
marginal,1,0.98,0.0739651400171146,0.4,0.0122599166263278,0.00741886603931209
binning,2,0.97,0.10114181539818,0.53,0.0224231523165752,0
binning2,2,0.94,0.131333958904713,0.66,0.0365087660656203,0.0132826006595238
conditional,2,0.88,0.0563498165971651,0.51,0.0126618866413698,0.0089422456534206
isotonic,2,0.97,0.0930772122231753,0.56,0.0168052723509993,0.00957366754168043
marginal,2,0.97,0.0739651400171146,0.56,0.0126618866413698,0.00910386067856158
binning,3,0.85,0.0989902501629262,0.47,0.0283533470973366,0.0130581366671343
binning2,3,0.85,0.131103934540294,0.58,0.0446430488280218,0.0227412812927069
conditional,3,0.76,0.0739682696775163,0.47,0.0154887555857509,0.00577153450419151
isotonic,3,0.8,0.0967783837268929,0.5,0.0226270634926674,0.0158947674278789
marginal,3,0.79,0.0739651400171146,0.47,0.0154887555857509,0.00742716071082726
binning,4,0.72,0.100689838172784,0.44,0.0234484271634976,0
binning2,4,0.81,0.133705758983455,0.54,0.0359921309736824,0
conditional,4,0.72,0.0900443959147146,0.43,0.0128498877425438,0.0173170343422912
isotonic,4,0.68,0.0939764317594612,0.44,0.0188569463820703,0
marginal,4,0.63,0.0739651400171146,0.45,0.0128498877425438,0.0160195104504131
binning,5,0.41,0.0952694885789656,0.52,0.0198075747403857,0.00246063351011841
binning2,5,0.51,0.129815076837379,0.62,0.0322135166130537,0.0190523210108557
conditional,5,0.43,0.116044109476525,0.54,0.0168966561560303,0
isotonic,5,0.38,0.0890678422904596,0.52,0.0149820751529754,0
marginal,5,0.31,0.0739651400171146,0.47,0.0168966561560303,0
binning,marginal,0.784,0.098669641937,0.468,0.023792026098181,0.00380098289932902
binning2,marginal,0.814,0.132838986486019,0.592,0.0377994509805801,0.00603097515746288
conditional,marginal,0.744,0.0749915053644089,0.456,0.0141502443996535,0.00402648503544623
isotonic,marginal,0.76,0.0924682134551318,0.484,0.0187110885485471,0.0105454479124596
marginal,marginal,0.736,0.0739651400171146,0.47,0.0141502443996535,0.00355105104277295
