method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.88,0.194168490974157,0.61,0.0513218851879618,0.0259392596115725
binning2,1,0.89,0.261065650318564,0.45,0.0645613694463814,0.0260942868331511
conditional,1,0.99,0.216750714676493,0.52,0.0393534734834843,0.0282088910201694
isotonic,1,0.91,0.207974135518876,0.57,0.0479734025355227,0.0310028750091967
marginal,1,0.96,0.180844604733305,0.63,0.0393534734834843,0.0277757412758405
binning,2,0.97,0.167086885271295,0.9,0.0360770691041748,0.0338396904827167
binning2,2,0.98,0.178700061075133,0.97,0.051629315960804,0.0503693722432146
conditional,2,0.98,0.215304279048269,0.96,0.0378837348703987,0.0359916249209967
isotonic,2,0.98,0.162431672302827,0.95,0.0363626442914014,0.0338821051751073
marginal,2,0.98,0.180844604733305,0.95,0.0378837348703987,0.0355879071338167
binning,3,0.97,0.181568407253473,0.99,0.0345708956290065,0.0277822667407961
binning2,3,0.9,0.178483360827158,1,0.0387514199014851,0.0329154591566264
conditional,3,1,0.211119668294077,1,0.0352159541017083,0.0273248946784999
isotonic,3,0.99,0.194998794028202,1,0.0311329260459786,0.0254421983498428
marginal,3,0.98,0.180844604733305,1,0.0352159541017083,0.0277330530244961
binning,4,0.94,0.222578812957962,0.84,0.0393293256838302,0.0379153081560637
binning2,4,0.95,0.207090825489865,0.84,0.0378988417739863,0.0377563169758892
conditional,4,0.95,0.201979856064948,0.84,0.0266755634681216,0.0258214342169038
isotonic,4,0.95,0.221389947823435,0.84,0.0344032252372039,0.0308180819749634
marginal,4,0.93,0.180844604733305,0.84,0.0266755634681216,0.0247963435879314
binning,5,0.87,0.302798308708815,0.39,0.0651886187171118,0.0495074008122913
binning2,5,0.86,0.304977978365602,0.39,0.0751590134845156,0.063073846580664
conditional,5,0.73,0.19535842807095,0.39,0.0382322019345909,0.0301044031393401
isotonic,5,0.88,0.289486929573497,0.39,0.0512390529297235,0.0232308217537052
marginal,5,0.72,0.180844604733305,0.39,0.0382322019345909,0.0294505454797078
binning,marginal,0.926,0.21364018103314,0.746,0.0467482395561056,0.0224291367518252
binning2,marginal,0.916,0.226063575215264,0.73,0.0555349056927787,0.0286025572852929
conditional,marginal,0.93,0.208102589230948,0.742,0.0357696061408249,0.0144997204154114
isotonic,marginal,0.942,0.215256295849368,0.75,0.0409926110091549,0.00698144227834764
marginal,marginal,0.914,0.180844604733305,0.762,0.0357696061408249,0.0132606032330421
