method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.795,0.379534853180418,0.42,0.145822272424781,0.123308993489186
binning2,1,0.815,0.413333866779485,0.42,0.154784707309415,0.131277726148025
conditional,1,0.645,0.431520760020401,0.42,0.217594731762832,0.204464476136334
isotonic,1,0.74,0.356807253035379,0.42,0.148083413175136,0.128146581884454
marginal,1,0.57,0.425428421927187,0.42,0.217594731762832,0.205255907321692
binning,2,0.955,0.357905595737199,0.955,0.0919140734416816,0.090089877123546
binning2,2,0.96,0.399321916440508,0.955,0.0945207515326334,0.093114519051918
conditional,2,0.98,0.405873892310543,0.94,0.126006212368203,0.123072620354409
isotonic,2,0.975,0.358566959572736,0.955,0.0825992044846194,0.0802860139302629
marginal,2,0.905,0.425428421927187,0.955,0.126006212368203,0.12404094019681
binning,3,0.955,0.361149747483124,1,0.0740369588695072,0.0681949010618538
binning2,3,0.97,0.393338712412614,1,0.0810384085815829,0.0770780792318744
conditional,3,0.995,0.388804613867434,0.895,0.0814381342664908,0.0759090359829934
isotonic,3,0.965,0.371186427775177,1,0.0686462873388089,0.0618827299393419
marginal,3,1,0.425428421927187,1,0.0814381342664908,0.0758486039479218
binning,4,0.935,0.352397586295545,0.83,0.0911187316227148,0.088754188760461
binning2,4,0.945,0.391419081087966,0.83,0.0990281155154578,0.0991094441679631
conditional,4,0.98,0.392357583681017,0.815,0.0572708064444991,0.0500673011146993
isotonic,4,0.925,0.354745162061902,0.83,0.0822300473702306,0.0818803363726044
marginal,4,1,0.425428421927187,0.83,0.0572708064444991,0.0506767551830527
binning,5,0.845,0.394857608357693,0.38,0.0827287968926429,0.0459267971400665
binning2,5,0.87,0.440236273580409,0.38,0.092608217233297,0.0546255479331438
conditional,5,0.87,0.363464348733335,0.38,0.0635361624898755,0.0309125057710859
isotonic,5,0.875,0.393404759325456,0.38,0.0781900556462322,0.0477948956394392
marginal,5,0.925,0.425428421927187,0.38,0.0635361624898755,0.0320488530565077
binning,marginal,0.897,0.369169078210796,0.717,0.100339902728926,0.0118998581165768
binning2,marginal,0.912,0.407529970060196,0.717,0.107557009361792,0.00960663734464349
conditional,marginal,0.894,0.396404239722546,0.69,0.124236863912342,0.0801866296602919
isotonic,marginal,0.896,0.36694211235413,0.717,0.0962695217573698,0.0141008481263661
marginal,marginal,0.88,0.425428421927187,0.717,0.124236863912342,0.0803400821367311
