method,bin,coverage,width,risk,rmse,cal_error
binning,1,1,0.375264580661283,0.62,0.0808215714771352,0.0570074199936836
binning2,1,0.99,0.454262311180351,0.72,0.132114551313121,0.0814558170098948
conditional,1,0.76,0.027346033879318,0.59,0.0117487257726308,0.00874051715151739
isotonic,1,1,0.383813067848088,0.63,0.075071287307846,0.0669453809112032
marginal,1,1,0.194589017002477,0.63,0.0117487257726308,0.0084007978087084
binning,2,0.94,0.124114745361225,0.26,0.0412454178253379,0.0059884302359115
binning2,2,0.92,0.221396843924659,0.26,0.0718461692808794,0.0448230234562884
conditional,2,0.97,0.0569318419721867,0.26,0.00997360206682163,0.0068659861146191
isotonic,2,0.99,0.107840595521636,0.31,0.0346322223396046,0.0316547932778533
marginal,2,1,0.194589017002477,0.36,0.00997360206682163,0.00660903675347127
binning,3,0.92,0.055641945773547,0.21,0.0219679499667853,0.0113603165888439
binning2,3,0.93,0.11236046669127,0.21,0.047406123098633,0.038729162585276
conditional,3,1,0.123933114636738,0.36,0.00746480273197153,0.00463029361828514
isotonic,3,0.89,0.0387638601204543,0.24,0.0272305125754754,0.0245883317991957
marginal,3,1,0.194589017002477,0.36,0.00746480273197153,0.0043356515105786
binning,4,0.85,0.168068481032508,0.25,0.0471669273814344,0.0216038255060663
binning2,4,0.86,0.315651197795468,0.37,0.100777887381501,0.0678752433395097
conditional,4,1,0.231640917982299,0.26,0.0211048711172785,0.00637614727870141
isotonic,4,0.91,0.146233269681662,0.25,0.0341279325187629,0.019912731898978
marginal,4,0.99,0.194589017002477,0.25,0.0211048711172785,0.00940081725105011
binning,5,0.84,0.392259518146646,0.53,0.0611929449102549,0.0441224152100664
binning2,5,0.94,0.465692598988009,0.66,0.0798709077142288,0.0334766645979554
conditional,5,0.81,0.380377012708478,0.66,0.111768654072116,0.10760794171771
isotonic,5,0.93,0.413921936106404,0.64,0.0467729553066012,0.0379919983830631
marginal,5,0.5,0.194589017002477,0.6,0.111768654072116,0.108629087733643
binning,marginal,0.91,0.223069854195042,0.374,0.0541944596407392,0.0216224774153342
binning2,marginal,0.928,0.313872683715951,0.444,0.0909934192130618,0.0208546691364186
conditional,marginal,0.908,0.164045784235804,0.426,0.0514409879245418,0.0398305726680419
isotonic,marginal,0.944,0.218114545855649,0.414,0.0467525720008614,0.0316114167572785
marginal,marginal,0.898,0.194589017002477,0.44,0.0514409879245418,0.0408488389438023
