method,bin,coverage,width,risk,rmse,cal_error
cal_binning_1,1,0.946,0.147276100593355,0.476,0.0215079376090577,0.00692214219831225
cal_binning_2,1,0.95,0.165127841650147,0.476,0.0295644453073775,0.00570066652154757
conditional,1,0.89,0.437131630853034,0.486,0.015609644995313,0.00771651964683536
isotonic,1,0.924,0.13669683573624,0.476,0.0202884965563711,0.0104314493340819
marginal,1,0.936,0.124774021794592,0.476,0.015609644995313,0.0077954318438679
mondrian_1,1,0.944,0.133364787893907,0.476,0.015609644995313,0.00813396272413101
mondrian_2,1,0.932,0.126133835606971,0.476,0.015609644995313,0.00814824482506328
oracle,1,0.922,0.124465429498428,0.476,0.015609644995313,0.0079203878703702
cal_binning_1,2,0.924,0.145842591120235,0.826,0.0143670892420966,0.010853531118029
cal_binning_2,2,0.916,0.139684166799501,0.826,0.0162204971236535,0.0124268100949849
conditional,2,0.914,0.433092964742381,0.858,0.0125311345290738,0.00567660772477204
isotonic,2,0.918,0.137084186845377,0.836,0.0132467554480043,0.00896735465821216
marginal,2,0.9,0.125957522435665,0.884,0.0125311345290738,0.00741683563998924
mondrian_1,2,0.932,0.139293968994071,0.866,0.0125311345290738,0.00730219876174889
mondrian_2,2,0.92,0.131856947630042,0.884,0.0125311345290738,0.00693177109558598
oracle,2,0.886,0.12183717282747,0.884,0.0125311345290738,0.00615857716658541
cal_binning_1,3,0.938,0.133259046762741,0.55,0.013295940484188,0.0113322367027228
cal_binning_2,3,0.92,0.1265908478109,0.49,0.0138935145562269,0.0122113234684018
conditional,3,0.888,0.424762551285074,0.9,0.0122932702009764,0.00946180037114436
isotonic,3,0.912,0.126609522597775,0.444,0.013105872313559,0.0100849776262788
marginal,3,0.926,0.125957522435665,0.63,0.0122932702009764,0.00952309500253648
mondrian_1,3,0.93,0.131330801164964,0.552,0.0122932702009764,0.00945448141747148
mondrian_2,3,0.926,0.128386734638809,0.648,0.0122932702009764,0.00867029379522984
oracle,3,0.914,0.121667563040024,0.564,0.0122932702009764,0.00977189249659429
cal_binning_1,4,0.908,0.128568228233257,0.706,0.0128590373406017,0.00450066134113401
cal_binning_2,4,0.928,0.129443769691703,0.818,0.0141430443700444,0.00275944970668157
conditional,4,0.898,0.444509267892451,0.804,0.0127888814525688,0
isotonic,4,0.906,0.12733240649583,0.68,0.0127254727681479,0.0032271528554049
marginal,4,0.906,0.125957522435665,0.778,0.0127888814525688,0
mondrian_1,4,0.902,0.125618793955716,0.682,0.0127888814525688,0
mondrian_2,4,0.924,0.130779945311312,0.78,0.0127888814525688,0
oracle,4,0.898,0.122215887455442,0.776,0.0127888814525688,0
cal_binning_1,5,0.918,0.150117104951326,0.404,0.0240023833022607,0.0074341710046939
cal_binning_2,5,0.918,0.165179866803865,0.404,0.0336173586340433,0.00658380184791038
conditional,5,0.876,0.419924233537978,0.406,0.01869757500318,0.0102699094354873
isotonic,5,0.934,0.149851861261772,0.404,0.0204498127388548,0.00771196797777814
marginal,5,0.906,0.125957522435665,0.404,0.01869757500318,0.0107104007918708
mondrian_1,5,0.93,0.139321409953269,0.404,0.01869757500318,0.0108223519132101
mondrian_2,5,0.93,0.138073435166948,0.404,0.01869757500318,0.0106290641202954
oracle,5,0.906,0.126800334104113,0.404,0.01869757500318,0.0104263609386673
cal_binning_1,marginal,0.9268,0.141012614332183,0.5924,0.017817159775678,0.00512660437078846
cal_binning_2,marginal,0.9264,0.145205298551223,0.6028,0.0230666131262411,0.00289502540095352
conditional,marginal,0.8932,0.431884129662183,0.6908,0.0145943115048779,0.00583452878501454
isotonic,marginal,0.9188,0.135514962587399,0.568,0.0163645715479723,0.00553533755083688
marginal,marginal,0.9148,0.12572082230745,0.6344,0.0145943115048779,0.00553822541948923
mondrian_1,marginal,0.9276,0.133785952392385,0.596,0.0145943115048779,0.00540570640352744
mondrian_2,marginal,0.9264,0.131046179670816,0.6384,0.0145943115048779,0.00514415166112088
oracle,marginal,0.9052,0.123397277385095,0.6208,0.0145943115048779,0.00534419791008206
