method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.815,0.294599784146246,0.405,0.110822833339836,0.101038933688599
binning2,1,0.825,0.286803723913758,0.405,0.111995413492437,0.102441241755724
conditional,1,0.76,0.35687996761907,0.405,0.156306835364351,0.149198886007541
isotonic,1,0.825,0.288344973361444,0.405,0.109709077326564,0.100031693785835
marginal,1,0.625,0.315897461928788,0.405,0.156306835364351,0.149163469110701
binning,2,0.98,0.294103074674198,0.915,0.0611020382662005,0.0540897959867289
binning2,2,0.98,0.283427904174835,0.915,0.0612253247635586,0.0544774085288261
conditional,2,0.985,0.345563659915221,0.915,0.0954782331341211,0.0907303357776895
isotonic,2,0.98,0.287494209774859,0.915,0.0588414846371132,0.0512724988088781
marginal,2,0.96,0.315897461928788,0.915,0.0954782331341211,0.0906281510347459
binning,3,0.995,0.290825985205838,0.99,0.0399348733357267,0.0364662541830657
binning2,3,0.995,0.282767340071155,0.99,0.0406642216365593,0.0371219992460571
conditional,3,1,0.325187869945964,0.99,0.0531804080079871,0.0510544718824267
isotonic,3,0.985,0.285892620149288,0.99,0.0381848326121779,0.0361250700634538
marginal,3,0.995,0.315897461928788,0.99,0.0531804080079871,0.050896513628235
binning,4,0.985,0.286315111076652,0.84,0.052874007743227,0.0526657432501033
binning2,4,0.965,0.278303876895517,0.84,0.0543402399157381,0.0542407695323162
conditional,4,0.995,0.319033939434102,0.84,0.0322111823939958,0.0296691899477074
isotonic,4,0.975,0.28311487428055,0.84,0.0515246937241452,0.0510097547935563
marginal,4,1,0.315897461928788,0.84,0.0322111823939958,0.0303527855903074
binning,5,0.8,0.281569055296679,0.43,0.106425526248637,0.0993937463397638
binning2,5,0.76,0.275413091543935,0.43,0.106868435209844,0.100378237350051
conditional,5,0.875,0.30171285423373,0.43,0.0697058711497457,0.0591950180507299
isotonic,5,0.805,0.279099738451594,0.43,0.106226465591052,0.0994816492595415
marginal,5,0.92,0.315897461928788,0.43,0.0697058711497457,0.0581992183373949
binning,marginal,0.915,0.289482602079923,0.716,0.0796643043153257,0.00871334546773148
binning2,marginal,0.905,0.28134318731984,0.716,0.0803975323941637,0.00483502462899294
conditional,marginal,0.923,0.329675658229617,0.716,0.091948403274763,0.0484874164576683
isotonic,marginal,0.914,0.284789283203547,0.716,0.0786070473419523,0
marginal,marginal,0.9,0.315897461928788,0.716,0.091948403274763,0.0484909506319874
