method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.93,0.235044871306136,0.8,0.0673007624850311,0.0188650564652447
binning2,1,0.93,0.311989819152251,0.42,0.087906206411104,0.0257792103618389
conditional,1,0.96,0.165986491980161,0.8,0.0480810160715592,0.0364987961016496
isotonic,1,0.97,0.225389024960963,0.71,0.0580524303651956,0.0295683641052457
marginal,1,0.93,0.178019839443531,0.77,0.0480810160715592,0.0361620731341322
binning,2,0.82,0.141979526960069,0.61,0.0491033272827807,0.0398449332060553
binning2,2,0.89,0.196615839219445,0.98,0.0711822534564267,0.0652409716903882
conditional,2,0.94,0.168602440887446,0.77,0.0497988686026164,0.0435362663577983
isotonic,2,0.89,0.157315585531378,0.68,0.0413953012758354,0.029974742135902
marginal,2,0.9,0.178019839443531,0.8,0.0497988686026164,0.0426511896556479
binning,3,0.93,0.141992461687794,0.98,0.0360429944219169,0.0310574621971486
binning2,3,0.92,0.175051078472675,1,0.0697825672736217,0.0674223638886011
conditional,3,0.97,0.171356218907232,1,0.0443201214509804,0.0428285484286823
isotonic,3,0.91,0.142976606575937,0.99,0.0313248358639485,0.0275195885233127
marginal,3,0.9,0.178019839443531,1,0.0443201214509804,0.0426133998045497
binning,4,0.93,0.192237352108102,0.94,0.0556755325508804,0.0497627920814684
binning2,4,0.91,0.27962721574249,0.94,0.0753287336333077,0.0737474573692233
conditional,4,0.98,0.163033494116959,0.94,0.0335334050085042,0.028695069496107
isotonic,4,0.95,0.164475720969737,0.94,0.0435323958565582,0.0364861480059613
marginal,4,0.96,0.178019839443531,0.94,0.0335334050085042,0.028823574834834
binning,5,0.78,0.271732810560614,0.25,0.0900851440513462,0.0595792896257228
binning2,5,0.78,0.328312443652629,0.25,0.108474660884,0.089173091915758
conditional,5,0.74,0.160378220019876,0.25,0.0656133707831186,0.0525409847973189
isotonic,5,0.86,0.275980458045571,0.25,0.07792395005238,0.046003238648364
marginal,5,0.75,0.178019839443531,0.25,0.0656133707831186,0.0525134511226643
binning,marginal,0.878,0.196597404524543,0.716,0.0623774397226765,0.0164779904097413
binning2,marginal,0.886,0.258319279247898,0.718,0.0837916358507467,0.014182541527677
conditional,marginal,0.918,0.165871373182335,0.752,0.0493671718108121,0.0326117306132557
isotonic,marginal,0.916,0.193227479216717,0.714,0.0529756783093983,0.0165374301709867
marginal,marginal,0.888,0.178019839443531,0.752,0.0493671718108121,0.0325067857839832
