method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.955,0.171423585520152,0.5,0.0543852164519678,0
binning2,1,0.915,0.238559341284524,0.605,0.0820149603716893,0.0208395763907859
conditional,1,0.9,0.0988458477757983,0.485,0.0359215802647207,0.0223816495376031
isotonic,1,0.95,0.163095583581639,0.51,0.0377447217063193,0.0198213348817205
marginal,1,0.93,0.126326395886703,0.525,0.0359215802647207,0.021806589071388
binning,2,0.925,0.143818358755661,0.34,0.0434200346060982,0.0153429793866596
binning2,2,0.93,0.239628575322211,0.385,0.0707363681195354,0.0214431757018287
conditional,2,0.88,0.083026085802481,0.33,0.0265408658153586,0.0059155057643634
isotonic,2,0.975,0.122511484074022,0.335,0.0333140976827717,0.0195836238394495
marginal,2,0.97,0.126326395886703,0.36,0.0265408658153586,0
binning,3,0.92,0.169470523160897,0.355,0.0556005598944061,0.0076828709563322
binning2,3,0.895,0.267090574941731,0.4,0.0950998534692903,0.0384590041064905
conditional,3,0.935,0.0931536039560104,0.385,0.0288365907989681,0.0191194216520469
isotonic,3,0.975,0.139780951164157,0.38,0.0308407045272082,0.0188339004318091
marginal,3,0.96,0.126326395886703,0.395,0.0288365907989681,0.0191171036116523
binning,4,0.88,0.143513695973132,0.38,0.037342825060675,0.0187361423051898
binning2,4,0.91,0.227417893187603,0.43,0.0645904237407054,0.0310857771604622
conditional,4,0.955,0.113680022976073,0.395,0.0219648835516422,0.0150326467322051
isotonic,4,0.955,0.126905041118029,0.365,0.0269143820548817,0.0194969804976794
marginal,4,0.985,0.126326395886703,0.395,0.0219648835516422,0.0146965137903958
binning,5,0.82,0.189358760635928,0.265,0.0559810016027149,0.0133801766559794
binning2,5,0.87,0.273148275643716,0.405,0.0745858576643049,0.0235530596401231
conditional,5,0.9,0.19585896422217,0.27,0.0391485577020097,0
isotonic,5,0.885,0.18612277243464,0.255,0.0425811181487845,0
marginal,5,0.725,0.126326395886703,0.26,0.0391485577020097,0
binning,marginal,0.9,0.163516984809154,0.368,0.0499256097774458,0.000822003236748769
binning2,marginal,0.904,0.249168932075957,0.445,0.07811407380481,0.00544812713093358
conditional,marginal,0.914,0.116912904946507,0.373,0.0311171725432616,0.0131764820266846
isotonic,marginal,0.948,0.147683166474497,0.369,0.0347078600925963,0.016829322792086
marginal,marginal,0.914,0.126326395886703,0.387,0.0311171725432616,0.0134354180491342
