method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.9,0.220832408028451,0.55,0.0873277851808617,0.0491866559349945
binning2,1,0.85,0.381733445952095,0.55,0.138313334803887,0.0317533985854736
conditional,1,0.95,0.203473282842014,0.55,0.0345912968337605,0.0279883320955401
isotonic,1,0.98,0.227191503474396,0.55,0.0749443045157895,0.0629766137802368
marginal,1,0.97,0.230338067532348,0.55,0.0345912968337605,0.0285827431693686
binning,2,0.88,0.102758358286388,0.63,0.0283353289755077,0.0199746287323976
binning2,2,0.92,0.175382257055295,0.86,0.0467591252399454,0.033210648221892
conditional,2,1,0.205633536329168,0.76,0.0130939704417375,0.00610425771412694
isotonic,2,0.98,0.0906395482392139,0.46,0.0221446165448386,0.0197729196588283
marginal,2,1,0.230338067532348,0.81,0.0130939704417375,0.00609362379067684
binning,3,0.96,0.116223572401637,0.34,0.0231625649869712,0.0128684372484754
binning2,3,0.99,0.181067077403281,0.34,0.0398108184965281,0.0252047793550036
conditional,3,1,0.210357415313075,0.34,0.0100094854526933,0.00999017556027002
isotonic,3,0.98,0.0927116599096969,0.34,0.0133619542327598,0.0127022496725829
marginal,3,1,0.230338067532348,0.34,0.0100094854526933,0.00958653859135503
binning,4,0.96,0.231266493514881,0.41,0.0281091502003896,0.01962389614669
binning2,4,0.98,0.320646578108153,0.41,0.0720596444784103,0.0653395702740488
conditional,4,0.98,0.213951908017175,0.48,0.00947857407236514,0.00572662575057228
isotonic,4,1,0.235624241326564,0.56,0.0295606603213143,0.0263802020737393
marginal,4,1,0.230338067532348,0.51,0.00947857407236514,0.00820613813705611
binning,5,0.97,0.469025550349119,0.32,0.0494914651098205,0.0369733284098142
binning2,5,0.99,0.595782813907814,0.32,0.06156632411427,0
conditional,5,0.79,0.220458364722504,0.32,0.0153308343038881,0.0196376441573174
isotonic,5,0.99,0.567880097374298,0.32,0.0578771585097969,0.0489728266279127
marginal,5,0.8,0.230338067532348,0.32,0.0153308343038881,0
binning,marginal,0.934,0.228021276516095,0.45,0.0494066124991894,0.0254627753368008
binning2,marginal,0.946,0.330922434485328,0.496,0.0798559957353719,0.0155463038879834
conditional,marginal,0.944,0.210774901444787,0.49,0.0189371461656538,0.0107073208189559
isotonic,marginal,0.986,0.242809410064834,0.446,0.0458457691788282,0.0387474436099315
marginal,marginal,0.954,0.230338067532348,0.506,0.0189371461656538,0.0135895476344413
