method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.873,0.336029330418492,0.46,0.103003512556175,0.0565496497734639
cal_binning_5,1,0.85,0.392931952544613,0.466,0.121514251383395,0.0650839433483516
conditional,1,0.855,0.272556548458577,0.458,0.107992671056184,0.084965469315017
isotonic,1,0.88,0.292307405125019,0.466,0.0895282743371742,0.0585255108580065
marginal,1,0.804,0.286034688588881,0.466,0.107992671056184,0.0851448388833821
mondrian_10,1,0.825,0.282489989194314,0.469,0.107992671056184,0.0850693575950666
mondrian_5,1,0.822,0.295714525031273,0.467,0.107992671056184,0.0851417874658813
oracle,1,0.91,0.0978326856510742,0.459,0.107992671056184,0.0851079597744661
cal_binning_10,2,0.898,0.262379302460707,0.916,0.0711884656101474,0.0611424871991005
cal_binning_5,2,0.904,0.294515686716054,0.791,0.0939287876834838,0.0868456913020557
conditional,2,0.915,0.262988720380375,0.753,0.0732566128173634,0.0640478772991386
isotonic,2,0.899,0.278174719486334,0.79,0.066948349335298,0.0563344643710514
marginal,2,0.912,0.286034688588881,0.765,0.0732566128173634,0.0640543821011905
mondrian_10,2,0.89,0.288981225676923,0.678,0.0732566128173634,0.0643436314052649
mondrian_5,2,0.901,0.280637271656243,0.752,0.0732566128173634,0.0640707285234632
oracle,2,0.896,0.107648053944048,0.567,0.0732566128173634,0.0641312985353425
cal_binning_10,3,0.926,0.274364618485173,0.621,0.0638092499103988,0.056033018427898
cal_binning_5,3,0.909,0.288753734610678,0.363,0.0710822045010036,0.0629210161640982
conditional,3,0.943,0.257503470214626,0.465,0.0596668488954915,0.050552379151706
isotonic,3,0.941,0.287162193990695,0.515,0.0569925916212055,0.0479321447996762
marginal,3,0.947,0.286034688588881,0.44,0.0596668488954915,0.0505668850944605
mondrian_10,3,0.937,0.281741810597733,0.391,0.0596668488954915,0.0505773783956068
mondrian_5,3,0.936,0.284042886871901,0.424,0.0596668488954915,0.0506597183591014
oracle,3,0.9,0.127224694152986,0.301,0.0596668488954915,0.0508069096855245
cal_binning_10,4,0.941,0.286041892056796,0.649,0.0581748389905943,0.0480413887800656
cal_binning_5,4,0.893,0.283312673104355,0.408,0.0775673770016457,0.0691674620295372
conditional,4,0.94,0.261894290189704,0.664,0.0455574998858806,0.0332465525019097
isotonic,4,0.948,0.294240396501009,0.651,0.0560687875662056,0.0461216614232515
marginal,4,0.964,0.286034688588881,0.695,0.0455574998858806,0.0330564544390698
mondrian_10,4,0.96,0.276504235413033,0.643,0.0455574998858806,0.0331676543049594
mondrian_5,4,0.961,0.27649763665995,0.671,0.0455574998858806,0.0333174345866831
oracle,4,0.904,0.162894389585417,0.411,0.0455574998858806,0.0329818069557188
cal_binning_10,5,0.884,0.343558676311464,0.316,0.0580846802562526,0.0282631519245629
cal_binning_5,5,0.87,0.361344996360524,0.324,0.0813923279077251,0.0339346316276997
conditional,5,0.872,0.285943753029897,0.314,0.0387298290541762,0.0248828921766277
isotonic,5,0.92,0.347924025161332,0.316,0.0466147085769317,0.0371299979140168
marginal,5,0.879,0.286034688588881,0.314,0.0387298290541762,0.0241119581313277
mondrian_10,5,0.906,0.326292745645101,0.316,0.0387298290541762,0.0238630419531146
mondrian_5,5,0.897,0.308118980373815,0.314,0.0387298290541762,0.0238075428115341
oracle,5,0.91,0.28068950034093,0.314,0.0387298290541762,0.0251293521023655
cal_binning_10,marginal,0.9044,0.300474763946526,0.5924,0.0728111029734032,0.00495532933026957
cal_binning_5,marginal,0.8852,0.324171808667245,0.4704,0.0908651960420849,0.00210348657136737
conditional,marginal,0.905,0.268177356454636,0.5308,0.0695191579852021,0.0309542941293688
isotonic,marginal,0.9176,0.299961748052878,0.5476,0.0649032955697498,0.015524684276211
marginal,marginal,0.9012,0.286034688588881,0.536,0.0695191579852021,0.0308557232601361
mondrian_10,marginal,0.9036,0.291202001305421,0.4994,0.0695191579852021,0.0309543931454462
mondrian_5,marginal,0.9034,0.289002260118637,0.5256,0.0695191579852021,0.0306929946927171
oracle,marginal,0.904,0.155257864734891,0.4104,0.0695191579852021,0.0307415944859753
