method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.95,0.221096658526492,0.56,0.0720745320932978,0.0192556808871362
binning2,1,0.85,0.284176347671501,0.56,0.109327890482759,0.0198243055187059
conditional,1,1,0.174046818758145,0.56,0.0135313158361526,0.00837597703258112
isotonic,1,0.95,0.149094795929625,0.56,0.0631463892271303,0.0516176206189714
marginal,1,1,0.277568468253836,0.56,0.0135313158361526,0.0084639347768073
binning,2,0.86,0.185350192309851,0.82,0.0592139693445566,0.0304155446870167
binning2,2,0.87,0.3508198771431,0.45,0.106874287676362,0.0629326682124969
conditional,2,1,0.185617231580189,0.62,0.0198336272552134,0.0102287561319458
isotonic,2,0.94,0.130425276849875,0.52,0.0507793974165277,0.0476847294443033
marginal,2,1,0.277568468253836,0.71,0.0198336272552134,0.0103692861274714
binning,3,0.87,0.194211783270073,0.3,0.0546403712084143,0.030582458971304
binning2,3,0.89,0.332306079829325,0.4,0.110470920303652,0.0764147902908069
conditional,3,0.97,0.2248841914471,0.3,0.0335500126603452,0.0284449817291461
isotonic,3,0.9,0.158259845433841,0.32,0.0337198413843911,0.0192858834840081
marginal,3,0.99,0.277568468253836,0.32,0.0335500126603452,0.0281501683396521
binning,4,0.96,0.340289452448742,0.56,0.0502700075041911,0.0545567035797854
binning2,4,0.96,0.374991213964847,0.83,0.0677873519815844,0.0603623734479811
conditional,4,0.91,0.247003645727277,0.56,0.0241856338135194,0.0285174157914221
isotonic,4,0.94,0.34680273494953,0.71,0.0324052916565645,0.0366465332909513
marginal,4,0.94,0.277568468253836,0.71,0.0241856338135194,0.027497013651516
binning,5,0.83,0.481762088817291,0.42,0.045655763963248,0.0859144956548423
binning2,5,0.83,0.478684839083029,0.42,0.051948346094645,0.0308846201080293
conditional,5,0.46,0.258109624378122,0.42,0.0534907018443595,0.093735558807245
isotonic,5,0.86,0.509983727063399,0.42,0.0460744202208569,0.0793436152784055
marginal,5,0.53,0.277568468253836,0.42,0.0534907018443595,0.0891324970134616
binning,marginal,0.894,0.28454203507449,0.532,0.0570931255850272,0.0308552397939421
binning2,marginal,0.88,0.364195671538361,0.532,0.0925983595827918,0.0106876409869141
conditional,marginal,0.868,0.217932302378167,0.492,0.0320882305359133,0.0415375963896341
isotonic,marginal,0.918,0.258913276045254,0.506,0.0466390319441421,0.0472679854455107
marginal,marginal,0.892,0.277568468253836,0.544,0.0320882305359133,0.0397639085706542
