method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.94,0.227212884633565,0.635,0.0631838564195949,0.011797129828914
binning2,1,0.915,0.23592413418524,0.58,0.0709585443610089,0.00926613678776297
conditional,1,0.86,0.261712682661726,0.685,0.089361276035019,0.0663233065366907
isotonic,1,0.94,0.222781528950505,0.67,0.0603730069198551,0.00866255389715796
marginal,1,0.88,0.269418299474882,0.685,0.089361276035019,0.0674768401205507
binning,2,0.925,0.216272490962125,0.715,0.0574815749947246,0.00809779920472739
binning2,2,0.905,0.226111339763958,0.68,0.0660925596585605,0.00338198995078742
conditional,2,0.92,0.273711520950279,0.765,0.0793063502096112,0.0605727112399057
isotonic,2,0.945,0.213781500665992,0.76,0.0531667567878877,0
marginal,2,0.92,0.269418299474882,0.765,0.0793063502096112,0.0598904304352721
binning,3,0.94,0.216356356212106,0.73,0.0580563029483517,0
binning2,3,0.915,0.221589758809571,0.645,0.0676135621439713,0
conditional,3,0.875,0.28062226920672,0.785,0.0819273987313553,0.0603468897736542
isotonic,3,0.93,0.218152006370034,0.77,0.0572973843188249,0.0137560442413826
marginal,3,0.865,0.269418299474882,0.785,0.0819273987313553,0.0597412433993949
binning,4,0.91,0.211429653493812,0.61,0.0526867827658734,0
binning2,4,0.915,0.220568924457907,0.555,0.0600069381824246,0
conditional,4,0.925,0.284147426567763,0.675,0.0790675361446088,0.0613193746720873
isotonic,4,0.91,0.212102284527642,0.665,0.0509240088196702,0.0140592158712589
marginal,4,0.915,0.269418299474882,0.675,0.0790675361446088,0.060255457176177
binning,5,0.805,0.218253010776193,0.615,0.0677019595327149,0.0207326356771395
binning2,5,0.81,0.229509335049512,0.58,0.0669288145851078,0.0157778245107389
conditional,5,0.875,0.299396245394938,0.7,0.0817814226353982,0.0562217492621741
isotonic,5,0.83,0.220062079509242,0.685,0.0616391149943232,0.0197154435859768
marginal,5,0.855,0.269418299474882,0.7,0.0817814226353982,0.0558018963381739
binning,marginal,0.904,0.21790487921556,0.661,0.0600438471298177,0.00745740999776686
binning2,marginal,0.892,0.226740698453238,0.608,0.0664157121435092,0.00325424295663586
conditional,marginal,0.891,0.279918028956285,0.722,0.082373430013945,0.0603419132735311
isotonic,marginal,0.911,0.217375880004683,0.71,0.0568282137907143,0.0101542270283587
marginal,marginal,0.887,0.269418299474882,0.722,0.082373430013945,0.0604350150787392
