method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.848,0.396683122126153,0.482,0.13149686551961,0.0634059082632302
cal_binning_5,1,0.857,0.431298322315639,0.545,0.139757193516696,0.0682230655575816
conditional,1,0.809,0.386337534837031,0.456,0.169098032475075,0.148709324757413
isotonic,1,0.849,0.341270529506188,0.485,0.11240804559504,0.0523937588694503
marginal,1,0.678,0.390202182462965,0.485,0.169098032475075,0.148865499693636
mondrian_10,1,0.815,0.375211757742625,0.487,0.169098032475075,0.149132862493193
mondrian_5,1,0.826,0.409924241281994,0.485,0.169098032475075,0.148526558325166
oracle,1,0.906,0.096680966410003,0.479,0.169098032475075,0.148673481514686
cal_binning_10,2,0.836,0.298123004108936,0.607,0.102559446396072,0.0922869043161317
cal_binning_5,2,0.834,0.335718693847414,0.464,0.117981918434961,0.108320215058918
conditional,2,0.951,0.326528380357222,0.591,0.100524781192421,0.0929241574199728
isotonic,2,0.816,0.264693653007117,0.513,0.0927310906461259,0.0826738557674796
marginal,2,0.924,0.396301085049358,0.697,0.100524781192421,0.0929291523296212
mondrian_10,2,0.812,0.301823864279842,0.5,0.100524781192421,0.0929079977018585
mondrian_5,2,0.827,0.321490284171799,0.532,0.100524781192421,0.0928014996701265
oracle,2,0.897,0.105977309150428,0.391,0.100524781192421,0.0930331709100578
cal_binning_10,3,0.921,0.280916842423628,0.476,0.0718630325638636,0.0599667286469778
cal_binning_5,3,0.901,0.298277691842432,0.469,0.0894993802187478,0.0795649518638841
conditional,3,0.975,0.308877840228862,0.628,0.0694971378120329,0.058438408388319
isotonic,3,0.926,0.279968524734969,0.414,0.0578839345531399,0.0433576822883947
marginal,3,0.98,0.396301085049358,0.769,0.0694971378120329,0.0583654992941892
mondrian_10,3,0.946,0.291534173827773,0.469,0.0694971378120329,0.058229191385655
mondrian_5,3,0.947,0.302600594012351,0.469,0.0694971378120329,0.0585380850619513
oracle,3,0.907,0.126815674753582,0.283,0.0694971378120329,0.0582885298687964
cal_binning_10,4,0.942,0.332000589647391,0.844,0.0627095868081487,0.0446617188205481
cal_binning_5,4,0.912,0.342227842823241,0.844,0.084278147746632,0.0667439568692385
conditional,4,0.953,0.291721622399575,0.85,0.0422237062766813,0.0177190906752182
isotonic,4,0.946,0.304445635550319,0.815,0.0567334524520098,0.0404701971024314
marginal,4,0.991,0.396301085049358,0.885,0.0422237062766813,0.0178763060312998
mondrian_10,4,0.958,0.307922765189821,0.844,0.0422237062766813,0.0181697577588794
mondrian_5,4,0.961,0.307413798457568,0.844,0.0422237062766813,0.0182420938973074
oracle,4,0.91,0.188286129923063,0.707,0.0422237062766813,0.0185513812565488
cal_binning_10,5,0.847,0.352520179786431,0.344,0.060996895272774,0.0369932528004039
cal_binning_5,5,0.883,0.420249289507888,0.344,0.0747740465767236,0.0409415305915233
conditional,5,0.809,0.307857977761288,0.344,0.047708787084995,0.0355453838149392
isotonic,5,0.886,0.378835124338426,0.344,0.0468292409713257,0.0276759511718505
marginal,5,0.901,0.396301085049358,0.344,0.047708787084995,0.0359214901937285
mondrian_10,5,0.87,0.359096014669857,0.344,0.047708787084995,0.0359242631294392
mondrian_5,5,0.864,0.35411944445357,0.344,0.047708787084995,0.0357617428299701
oracle,5,0.902,0.360391147377328,0.344,0.047708787084995,0.035799432143148
cal_binning_10,marginal,0.8788,0.332048747618508,0.5506,0.0901413053448778,0.0138759971855388
cal_binning_5,marginal,0.8774,0.365554368067323,0.5332,0.104072964314329,0.00965930647012433
conditional,marginal,0.8994,0.324264671116796,0.5738,0.0975583908453305,0.0688682615842982
isotonic,marginal,0.8846,0.313842693427404,0.5142,0.0774555823725362,0.0132296259230304
marginal,marginal,0.8948,0.39508130453208,0.636,0.0975583908453305,0.0688997863814819
mondrian_10,marginal,0.8802,0.327117715141983,0.5288,0.0975583908453305,0.0686693420176019
mondrian_5,marginal,0.885,0.339109672475456,0.5348,0.0975583908453305,0.0690064700467982
oracle,marginal,0.9044,0.175630245522881,0.4408,0.0975583908453305,0.0690404144464271
