method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.98,0.277273142190015,0.64,0.0677361330420417,0.0261212303134914
binning2,1,0.96,0.30333734305758,0.64,0.0735019796471789,0.0131796818295608
conditional,1,0.86,0.20877730641831,0.55,0.0681859282248752,0.0357749703505614
isotonic,1,0.98,0.269690701260185,0.73,0.0664896366156637,0.0244120538941849
marginal,1,0.91,0.23361139025139,0.62,0.0681859282248752,0.0344391761868112
binning,2,0.94,0.272716369190427,0.61,0.0731380615036047,0.0155217678489817
binning2,2,0.9,0.303895662573907,0.61,0.0823698142624576,0.00694068813469745
conditional,2,0.89,0.224371109721399,0.55,0.0665600580229917,0.0261848505834282
isotonic,2,0.93,0.25993534836859,0.64,0.0685047809812176,0.0223403992037117
marginal,2,0.91,0.23361139025139,0.56,0.0665600580229917,0.0288717693908091
binning,3,0.94,0.272818516346191,0.56,0.0743959266491781,0.0244432946359168
binning2,3,0.91,0.299079263064155,0.56,0.0882330953963467,0.0171613104893544
conditional,3,0.9,0.243836572912377,0.55,0.0726162480981795,0.0319014192894266
isotonic,3,0.93,0.268125391734701,0.59,0.0730306122012785,0.0328626909150709
marginal,3,0.9,0.23361139025139,0.52,0.0726162480981795,0.0391186464248042
binning,4,0.96,0.26770508312445,0.58,0.0653860138500424,0.0287477416483597
binning2,4,0.96,0.288796327497798,0.58,0.0749891845663454,0.0135243435528651
conditional,4,0.97,0.252282544647702,0.59,0.0541198692508523,0.0159318280905363
isotonic,4,0.96,0.262348277894706,0.68,0.0566796300223722,0.0102649555992178
marginal,4,0.95,0.23361139025139,0.55,0.0541198692508523,0.016043911165597
binning,5,0.96,0.279251336390927,0.59,0.0606880116942483,0
binning2,5,0.94,0.312650360194207,0.59,0.0667540200465746,0.018067542515564
conditional,5,0.94,0.280044717421257,0.63,0.0548341734673459,0.018599121190259
isotonic,5,0.97,0.277583727131981,0.67,0.0560634377443853,0.0185494932517086
marginal,5,0.91,0.23361139025139,0.57,0.0548341734673459,0.0187616330809138
binning,marginal,0.956,0.273952889448402,0.596,0.0684550644329304,0.0176645982087953
binning2,marginal,0.934,0.301551791277529,0.596,0.0775266192107082,0.0125635043929609
conditional,marginal,0.912,0.241862450224209,0.574,0.0636999661653671,0.027533653335078
isotonic,marginal,0.954,0.267536689278032,0.662,0.0645026148683178,0.0232345750798336
marginal,marginal,0.916,0.23361139025139,0.564,0.0636999661653671,0.0272274940681974
