method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.904,0.20153745199089,0.451,0.0683419148274405,0.017111051006947
cal_binning_5,1,0.856,0.314495421506649,0.451,0.113066085925985,0.0281938699765185
conditional,1,0.915,0.133509479928087,0.451,0.0375923156669061,0.0312612929926433
isotonic,1,0.919,0.124213269918819,0.451,0.0410738482185626,0.0280953690856366
marginal,1,0.974,0.305132043022008,0.451,0.0375923156669061,0.0311828660242561
mondrian_10,1,0.894,0.107782559067662,0.451,0.0375923156669061,0.031165630284067
mondrian_5,1,0.908,0.11417358172527,0.451,0.0375923156669061,0.0311454504582256
oracle,1,0.885,0.0570411087481032,0.451,0.0375923156669061,0.0311295823898206
cal_binning_10,2,0.919,0.14016966844823,0.637,0.0266615427428026,0.0105689435885495
cal_binning_5,2,0.915,0.190078402383234,0.962,0.0469764770881282,0.018941976916553
conditional,2,0.992,0.181080809188239,0.758,0.0140052050346785,0.00748717296396295
isotonic,2,0.908,0.116825353921778,0.487,0.0169864298172283,0.0108287164357641
marginal,2,1,0.313855068629889,0.976,0.0140052050346785,0.00747983219694726
mondrian_10,2,0.908,0.109822533534957,0.558,0.0140052050346785,0.00785267818737083
mondrian_5,2,0.907,0.109593824870163,0.558,0.0140052050346785,0.00770400976418654
oracle,2,0.9,0.0913346505846753,0.498,0.0140052050346785,0.00743086333079314
cal_binning_10,3,0.896,0.175742431961797,0.327,0.0262756454809056,0.0156911405012874
cal_binning_5,3,0.878,0.198923648814533,0.386,0.0439121941980806,0.0282321243034799
conditional,3,0.976,0.22880834830192,0.41,0.0167594025734499,0.0117322377169078
isotonic,3,0.907,0.169038669918396,0.461,0.0170261757257246,0.00743039309393719
marginal,3,0.996,0.313855068629889,0.741,0.0167594025734499,0.0122701521228271
mondrian_10,3,0.895,0.169059411498972,0.327,0.0167594025734499,0.0123322777483784
mondrian_5,3,0.907,0.174402029399467,0.327,0.0167594025734499,0.0116363693632692
oracle,3,0.892,0.15809226093037,0.329,0.0167594025734499,0.0121899747299026
cal_binning_10,4,0.905,0.292072975139529,0.759,0.0238005899630907,0.0109826445673513
cal_binning_5,4,0.884,0.324818700292437,0.759,0.0482965556735318,0.035767163082801
conditional,4,0.914,0.291040977043433,0.791,0.0195695704596209,0
isotonic,4,0.913,0.305715988350867,0.8,0.0178667001915188,0.00611873818109227
marginal,4,0.926,0.313855068629889,0.8,0.0195695704596209,0.00493954205598046
mondrian_10,4,0.902,0.290424537869947,0.759,0.0195695704596209,0.00459850441771526
mondrian_5,4,0.919,0.331209611716031,0.759,0.0195695704596209,0.00533956238234697
oracle,4,0.906,0.282789518888882,0.8,0.0195695704596209,0
cal_binning_10,5,0.88,0.672099204195619,0.433,0.0530219807767506,0.00314560389189382
cal_binning_5,5,0.879,0.676744838170531,0.433,0.079880730715596,0.0181324181997166
conditional,5,0.708,0.420461041240013,0.433,0.0300182421692038,0.0193020853113335
isotonic,5,0.885,0.697765499390182,0.433,0.0408976900990049,0.0277632694327371
marginal,5,0.583,0.313855068629889,0.433,0.0300182421692038,0.0253542422826149
mondrian_10,5,0.887,0.703697590332854,0.433,0.0300182421692038,0.0209858729791919
mondrian_5,5,0.888,0.675400835219199,0.433,0.0300182421692038,0.0267234157663749
oracle,5,0.894,0.680028853105297,0.433,0.0300182421692038,0.0185889481527198
cal_binning_10,marginal,0.9008,0.296324346347213,0.5214,0.043473355649701,0.00541722231367977
cal_binning_5,marginal,0.8824,0.341012202233477,0.5982,0.071599578790811,0.00789104532190182
conditional,marginal,0.901,0.250980131140338,0.5686,0.0251963032637158,0.0183953986921728
isotonic,marginal,0.9064,0.282711756300009,0.5264,0.0291798920369088,0.0170305273189195
marginal,marginal,0.8958,0.312110463508313,0.6802,0.0251963032637158,0.0176443121109601
mondrian_10,marginal,0.8972,0.276157326460879,0.5056,0.0251963032637158,0.0168724890579338
mondrian_5,marginal,0.9058,0.280955976586026,0.5056,0.0251963032637158,0.0172073824755653
oracle,marginal,0.8954,0.253857278451466,0.5022,0.0251963032637158,0.0175456636397461
