method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.85,0.590157028899216,0.885,0.241353798596801,0.223863205761242
binning2,1,0.955,0.788352704961255,0.825,0.257736635091267,0.233604573100191
conditional,1,0.865,0.832989692647252,0.65,0.526022455267741,0.521468748866638
isotonic,1,0.845,0.541357992082546,0.65,0.274250553923364,0.267357213208465
marginal,1,0.6,1.28660281655069,0.545,0.526022455267741,0.521559482625144
binning,2,1,0.679980228861851,0.365,0.0938152349507307,0.0274528794898612
binning2,2,0.995,0.797297272026893,0.545,0.149540367091067,0.121103918986683
conditional,2,1,0.982580965591393,0.815,0.393932233340572,0.386574500778139
isotonic,2,1,0.686471144009608,0.86,0.118152858070067,0.0887262874153761
marginal,2,1,1.28660281655069,0.995,0.393932233340572,0.386508274828747
binning,3,0.84,0.602732016429421,0.51,0.255186402100592,0.237250600297618
binning2,3,0.81,0.627425006090616,0.555,0.272880398122573,0.257184854697002
conditional,3,1,0.778811448099713,0.85,0.121423380713735,0.0948707057567671
isotonic,3,0.97,0.879785690815137,1,0.249511504565653,0.228839089347673
marginal,3,1,1.28660281655069,1,0.121423380713735,0.0951270206817308
binning,4,0.965,0.63681001866731,0.715,0.0649954833298495,0.0425004568328328
binning2,4,0.96,0.609386986867216,0.715,0.0612034458047066,0.0353498416107512
conditional,4,0.925,0.700214457204507,0.715,0.0453961214373846,0
isotonic,4,0.92,0.534441950941847,0.715,0.0480378788257989,0.0212500255106708
marginal,4,1,1.28660281655069,0.715,0.0453961214373846,0
binning,5,0.895,0.786916226741113,0.45,0.0464374150956231,0
binning2,5,0.9,0.78432234003684,0.45,0.0570201870003931,0.0278431507325509
conditional,5,0.825,0.684874840361782,0.45,0.0515996729347403,0.0131207960119359
isotonic,5,0.89,0.791396033234221,0.45,0.0296834645095646,0
marginal,5,0.995,1.28660281655069,0.45,0.0515996729347403,0
binning,marginal,0.91,0.659319103919782,0.585,0.166465552350662,0.0145418587587014
binning2,marginal,0.924,0.721356861996564,0.618,0.184527163117717,0.0118693298904125
conditional,marginal,0.923,0.795894280780929,0.696,0.300449396532287,0.256957887752516
isotonic,marginal,0.925,0.686690562216672,0.735,0.17585118764193,0.0242328509211178
marginal,marginal,0.919,1.28660281655069,0.741,0.300449396532287,0.25677028486599
