method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.917,0.237262244791534,0.471,0.0726935338988801,0.00332063761058843
cal_binning_5,1,0.892,0.397929903238316,0.471,0.129074314485491,0.00704067563039871
conditional,1,0.841,0.113755710701206,0.471,0.0378110942353724,0.0359289214008878
isotonic,1,0.931,0.149863816867798,0.471,0.0358956983817081,0.0264268989767166
marginal,1,0.933,0.166446989386313,0.471,0.0378110942353724,0.0358556940320781
mondrian_10,1,0.866,0.119855687024185,0.471,0.0378110942353724,0.0357841356420023
mondrian_5,1,0.883,0.123046798316297,0.471,0.0378110942353724,0.0358209924357784
oracle,1,0.884,0.102739889891063,0.471,0.0378110942353724,0.0358688412361558
cal_binning_10,2,0.889,0.145210752929156,0.717,0.0311104247909002,0.0149768403630246
cal_binning_5,2,0.9,0.212164347063177,0.973,0.0598403543427917,0.0339685750736843
conditional,2,0.931,0.130110629054596,0.558,0.00844082065705621,0.00679738310062221
isotonic,2,0.907,0.123652490919562,0.553,0.0156775242783539,0.0137148615414021
marginal,2,0.987,0.170576189303149,0.652,0.00844082065705621,0.00668453613290406
mondrian_10,2,0.901,0.112191866965427,0.553,0.00844082065705621,0.0068090012484662
mondrian_5,2,0.899,0.112406840312433,0.514,0.00844082065705621,0.00650287265340222
oracle,2,0.901,0.108478329906924,0.505,0.00844082065705621,0.00674345803703932
cal_binning_10,3,0.898,0.140736530890991,0.286,0.024167149470844,0.0071900030502859
cal_binning_5,3,0.911,0.199577937621559,0.308,0.0466236730593155,0.0141513252613652
conditional,3,0.949,0.151453145758416,0.286,0.00660600906007978,0.00423556721125925
isotonic,3,0.903,0.132925333113526,0.286,0.0107142329925851,0.0090577950056669
marginal,3,0.969,0.170576189303149,0.286,0.00660600906007978,0.00450334390226359
mondrian_10,3,0.865,0.112958455162375,0.286,0.00660600906007978,0.00438450023706429
mondrian_5,3,0.868,0.111777252879114,0.286,0.00660600906007978,0.00422600600767023
oracle,3,0.903,0.12195495154355,0.286,0.00660600906007978,0.00398202368580762
cal_binning_10,4,0.905,0.195254327457141,0.525,0.0280534944794014,0.0028587175145398
cal_binning_5,4,0.916,0.24834882278733,0.916,0.0539760794238302,0.0102466360172032
conditional,4,0.941,0.1855509131502,0.569,0.00820680887110279,0.00231146175144748
isotonic,4,0.889,0.176692261806667,0.491,0.0126043885195558,0.00984143774350957
marginal,4,0.911,0.170576189303149,0.525,0.00820680887110279,0.00297607922045728
mondrian_10,4,0.876,0.156880695315372,0.525,0.00820680887110279,0.0041006998135674
mondrian_5,4,0.894,0.162148059756326,0.525,0.00820680887110279,0.0043490143589156
oracle,4,0.899,0.159288050809144,0.533,0.00820680887110279,0.00344607339944659
cal_binning_10,5,0.905,0.307791877389551,0.301,0.0386691629525622,0.0158937939228284
cal_binning_5,5,0.949,0.411847581312855,0.301,0.066025779467504,0.0126663242108224
conditional,5,0.863,0.234652327882432,0.301,0.00854115240148235,0
isotonic,5,0.915,0.296529576522273,0.301,0.0244313658087946,0.0198889879201606
marginal,5,0.72,0.170576189303149,0.301,0.00854115240148235,0
mondrian_10,5,0.927,0.29833669508174,0.301,0.00854115240148235,0
mondrian_5,5,0.906,0.280005227009785,0.301,0.00854115240148235,0
oracle,5,0.908,0.271016847040963,0.301,0.00854115240148235,0
cal_binning_10,marginal,0.9028,0.205251146691675,0.46,0.0427049463900416,0.00672904789380983
cal_binning_5,marginal,0.9136,0.293973718404647,0.5938,0.0770553492777384,0.00338062043203426
conditional,marginal,0.905,0.16310454530937,0.437,0.0183568442415074,0.0162553587293222
isotonic,marginal,0.909,0.175932695845965,0.4204,0.0219309961637103,0.0169725177309766
marginal,marginal,0.904,0.169750349319782,0.447,0.0183568442415074,0.0161920645115293
mondrian_10,marginal,0.887,0.16004467990982,0.4272,0.0183568442415074,0.0161834326123248
mondrian_5,marginal,0.89,0.157876835654791,0.4194,0.0183568442415074,0.0161495179702782
oracle,marginal,0.899,0.152695613838329,0.4192,0.0183568442415074,0.0162516886524335
