method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.863,0.285706685097197,0.438,0.0908690409307478,0.0555251005333426
cal_binning_5,1,0.842,0.315274327316044,0.438,0.104558638414077,0.0668973013739084
conditional,1,0.829,0.292154094261103,0.438,0.107130133447552,0.0873285463797434
isotonic,1,0.866,0.282313688965032,0.438,0.0852043973782885,0.055472771580762
marginal,1,0.802,0.287780782542579,0.438,0.107130133447552,0.0873370763763548
mondrian_10,1,0.812,0.279856213709542,0.438,0.107130133447552,0.087607305984423
mondrian_5,1,0.796,0.280547784216209,0.438,0.107130133447552,0.0874737489625291
oracle,1,0.905,0.0904014319636799,0.438,0.107130133447552,0.0874825586187726
cal_binning_10,2,0.945,0.243400157204889,0.942,0.0595903503980609,0.0507795260613307
cal_binning_5,2,0.949,0.258435798536682,0.942,0.0676759961153331,0.0595436613949658
conditional,2,0.952,0.289102454789692,0.919,0.0695982858458817,0.0620656824330874
isotonic,2,0.963,0.252240669778585,0.932,0.0563226919530234,0.0468425379913577
marginal,2,0.95,0.289636426225651,0.906,0.0695982858458817,0.0620228658564789
mondrian_10,2,0.941,0.283522803919006,0.881,0.0695982858458817,0.0621593931741583
mondrian_5,2,0.944,0.280564690574052,0.886,0.0695982858458817,0.0620382039470053
oracle,2,0.896,0.108612366010624,0.783,0.0695982858458817,0.06199026835676
cal_binning_10,3,0.927,0.253843991094617,0.997,0.0587095629714199,0.0528355719609359
cal_binning_5,3,0.907,0.255604770972058,0.997,0.0658519713628016,0.0605045071660334
conditional,3,0.974,0.289032334775493,0.876,0.0513587432091903,0.0440952708412327
isotonic,3,0.94,0.276044825409474,0.985,0.0545508003700296,0.0481373692964755
marginal,3,0.974,0.289636426225651,0.884,0.0513587432091903,0.0442575353841895
mondrian_10,3,0.972,0.281772055792556,0.79,0.0513587432091903,0.0442596229709775
mondrian_5,3,0.97,0.281246391437553,0.797,0.0513587432091903,0.0442083821023773
oracle,3,0.897,0.134298422469951,0.311,0.0513587432091903,0.0443869709362185
cal_binning_10,4,0.91,0.28295276481849,0.855,0.0571895700827854,0.0505125621423155
cal_binning_5,4,0.895,0.29847264536588,0.855,0.0689259748898177,0.0613266633784227
conditional,4,0.951,0.289419778692325,0.814,0.0416676451829559,0.0327221592879477
isotonic,4,0.927,0.305703559911239,0.851,0.0532779952513846,0.0461056139894234
marginal,4,0.956,0.289636426225651,0.83,0.0416676451829559,0.0326326153824849
mondrian_10,4,0.962,0.293725012177344,0.794,0.0416676451829559,0.0325123952533006
mondrian_5,4,0.964,0.290570514334474,0.793,0.0416676451829559,0.0328264228157374
oracle,4,0.896,0.17696765278167,0.562,0.0416676451829559,0.0322254512554181
cal_binning_10,5,0.894,0.359756137618576,0.388,0.0588018066599699,0.0343537226317651
cal_binning_5,5,0.865,0.372364589112268,0.388,0.0746812869592221,0.0434726453570109
conditional,5,0.846,0.308861170440697,0.388,0.0504923678182909,0.0380797615569452
isotonic,5,0.885,0.358356136924153,0.388,0.0535149444988801,0.0419379727082119
marginal,5,0.817,0.289636426225651,0.388,0.0504923678182909,0.0388221694420198
mondrian_10,5,0.897,0.350196322341191,0.388,0.0504923678182909,0.0384993989132679
mondrian_5,5,0.883,0.340061575264742,0.388,0.0504923678182909,0.0394036884608101
oracle,5,0.904,0.303324214420495,0.388,0.0504923678182909,0.0392458093997404
cal_binning_10,marginal,0.9078,0.285131947166754,0.724,0.0663073218238575,0.00973204886668261
cal_binning_5,marginal,0.8916,0.300030426260586,0.724,0.0776879863118784,0.00992767463614141
conditional,marginal,0.9104,0.293713966591862,0.687,0.0681823719918765,0.0340707852187337
isotonic,marginal,0.9162,0.294931776197697,0.7188,0.0618226800537926,0.014612047468202
marginal,marginal,0.8998,0.289265297489037,0.6892,0.0681823719918765,0.034108707898673
mondrian_10,marginal,0.9168,0.297814481587928,0.6582,0.0681823719918765,0.0342531626668043
mondrian_5,marginal,0.9114,0.294598191165406,0.6604,0.0681823719918765,0.0341452448398413
oracle,marginal,0.8996,0.162720817529284,0.4964,0.0681823719918765,0.0342193949516436
