method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.871,0.240340617157347,0.491,0.0771607926152053,0.0269187867535729
cal_binning_5,1,0.854,0.37604463562273,0.491,0.126006828309121,0.0403720720482222
conditional,1,0.824,0.161477461124521,0.49,0.0545578302634664,0.0345566079370417
isotonic,1,0.907,0.191484931678195,0.489,0.0567786050378635,0.0371044414944559
marginal,1,0.918,0.215861297843373,0.491,0.0545578302634664,0.0345088559538384
mondrian_10,1,0.882,0.181613853981217,0.49,0.0545578302634664,0.0344609230716572
mondrian_5,1,0.848,0.161788185077481,0.489,0.0545578302634664,0.034446748878936
oracle,1,0.911,0.0967235345756765,0.491,0.0545578302634664,0.0342464130965175
cal_binning_10,2,0.917,0.174113193044206,0.551,0.0405448217086979,0.0238100075395798
cal_binning_5,2,0.964,0.248468371706517,0.846,0.0589299491891487,0.0375821384991236
conditional,2,0.96,0.176798405106732,0.495,0.0289011865602188,0.0131490400312889
isotonic,2,0.903,0.157140079571724,0.462,0.0339598209270651,0.0200214623575627
marginal,2,0.988,0.215861297843373,0.551,0.0289011865602188,0.0131730326783878
mondrian_10,2,0.933,0.15254123884641,0.485,0.0289011865602188,0.0131802916443953
mondrian_5,2,0.935,0.151171606321079,0.451,0.0289011865602188,0.0132347785799146
oracle,2,0.887,0.105906856700316,0.417,0.0289011865602188,0.0129340708684843
cal_binning_10,3,0.907,0.187324501967748,0.389,0.0411805982382276,0.0277498479210223
cal_binning_5,3,0.906,0.239897631633689,0.409,0.0605705716000024,0.0451014103591011
conditional,3,0.949,0.200075796117346,0.29,0.0334228947681276,0.021186990348657
isotonic,3,0.919,0.182286039336181,0.315,0.0326220249233448,0.0194516989081357
marginal,3,0.966,0.215861297843373,0.289,0.0334228947681276,0.0209369159261912
mondrian_10,3,0.92,0.17770385135107,0.291,0.0334228947681276,0.0213568880633654
mondrian_5,3,0.919,0.178928069647854,0.291,0.0334228947681276,0.021327993000747
oracle,3,0.904,0.12795715747763,0.289,0.0334228947681276,0.0213259013047453
cal_binning_10,4,0.923,0.265798997981356,0.852,0.0480350653549784,0.0344020740647405
cal_binning_5,4,0.874,0.271979355491314,0.852,0.0716099699194276,0.0550357877979083
conditional,4,0.92,0.242929665011015,0.633,0.0396874085375393,0.0268351876055625
isotonic,4,0.893,0.241107797517415,0.738,0.0375940080656865,0.0227865175315478
marginal,4,0.879,0.215861297843373,0.597,0.0396874085375393,0.0271742755955495
mondrian_10,4,0.92,0.253464414689723,0.628,0.0396874085375393,0.0267901611056346
mondrian_5,4,0.91,0.24633246382275,0.628,0.0396874085375393,0.0271393512018287
oracle,4,0.912,0.188541464840929,0.593,0.0396874085375393,0.0267391418715447
cal_binning_10,5,0.89,0.390965644970872,0.344,0.0517048795333374,0.0307907717230606
cal_binning_5,5,0.871,0.406685386773179,0.344,0.0716033905470703,0.0388841497134234
conditional,5,0.806,0.304505164785244,0.344,0.0502238554654306,0.0377091225066838
isotonic,5,0.896,0.402077083241721,0.344,0.0517003696904391,0.0376994287190634
marginal,5,0.624,0.215861297843373,0.344,0.0502238554654306,0.0377024324779174
mondrian_10,5,0.876,0.383872326698723,0.344,0.0502238554654306,0.0383669707375076
mondrian_5,5,0.875,0.370735604976791,0.344,0.0502238554654306,0.0381311156576567
oracle,5,0.906,0.357248152337353,0.344,0.0502238554654306,0.0378574342022933
cal_binning_10,marginal,0.9016,0.251708591024306,0.5254,0.0534308417056462,0.0125327288117634
cal_binning_5,marginal,0.8938,0.308615076245486,0.5884,0.0815773095481932,0.00848522425672814
conditional,marginal,0.8918,0.217157298428972,0.4504,0.04248870762112,0.0215382561555652
isotonic,marginal,0.9036,0.234819186269047,0.4696,0.0436520643409091,0.0214697032063465
marginal,marginal,0.875,0.215861297843373,0.4544,0.04248870762112,0.0217080457116509
mondrian_10,marginal,0.9062,0.229839137113429,0.4476,0.04248870762112,0.0216077557376518
mondrian_5,marginal,0.8974,0.221791185969191,0.4406,0.04248870762112,0.0216567989311276
oracle,marginal,0.904,0.175275433186381,0.4268,0.04248870762112,0.021578641240178
