method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.96,0.399094001963712,0.78,0.125492637276699,0.0922563966107455
binning2,1,0.945,0.470180990893441,0.78,0.15521538447014,0.0807936232123052
conditional,1,0.825,0.0694028695799107,0.455,0.0236511589715134,0.0160040863009087
isotonic,1,0.955,0.383707362661334,0.76,0.111161696590688,0.0981742558320517
marginal,1,1,0.490518321176689,0.73,0.0236511589715134,0.0161500686334637
binning,2,0.945,0.286196370225948,0.575,0.0793343607788087,0.0580913051082755
binning2,2,0.96,0.37827950635465,0.575,0.0978348920182094,0.0493999131833853
conditional,2,0.98,0.180494188245458,0.465,0.0394766685845703,0.0287115030133908
isotonic,2,0.97,0.242570927476197,0.555,0.0625406730153661,0.0545356261403771
marginal,2,1,0.490518321176689,0.56,0.0394766685845703,0.028933199540935
binning,3,0.895,0.283866520410694,0.455,0.081681018277933,0.0444653180109558
binning2,3,0.88,0.369107659339314,0.455,0.10976705976911,0.0585774939809833
conditional,3,0.93,0.288436499514489,0.39,0.112656982015633,0.101230211793627
isotonic,3,0.9,0.24331420079741,0.44,0.0782347075483242,0.0589618745898027
marginal,3,0.95,0.490518321176689,0.48,0.112656982015633,0.103396044066541
binning,4,0.845,0.313136845774331,0.665,0.113904618898664,0.0372344184991611
binning2,4,0.835,0.35462558145618,0.665,0.121460323678416,0.0150728995019578
conditional,4,0.905,0.400469493178944,0.785,0.136797052940278,0.103199298074027
isotonic,4,0.8,0.28691135894241,0.65,0.109210888365115,0.0421481871203542
marginal,4,0.875,0.490518321176689,0.805,0.136797052940278,0.102160262091349
binning,5,0.795,0.388657231299777,0.59,0.162144890114779,0.127766264921425
binning2,5,0.745,0.411104167381734,0.59,0.174534716631541,0.118878813744191
conditional,5,0.915,0.631890303992738,0.835,0.249876607505109,0.233413504621624
isotonic,5,0.81,0.39206099070506,0.485,0.156193408100639,0.128826288079919
marginal,5,0.69,0.490518321176689,0.9,0.249876607505109,0.23306995999126
binning,marginal,0.888,0.334190193934892,0.613,0.11660133717462,0.0132676664668666
binning2,marginal,0.873,0.396659581085064,0.613,0.134853451287315,0.0118867766075811
conditional,marginal,0.911,0.314138670902308,0.586,0.138536011889696,0.0994711919611238
isotonic,marginal,0.887,0.309712968116482,0.578,0.10836265676597,0.0159559669992639
marginal,marginal,0.903,0.490518321176689,0.695,0.138536011889696,0.0993654964802406
