method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.97,0.22166459929614,0.58,0.0459985798679178,0.0228563543299905
binning2,1,0.98,0.328928655185588,0.38,0.0608097941204374,0.0258162438771229
conditional,1,1,0.29462231866739,0.39,0.0428225748860084,0.0318198246952396
isotonic,1,1,0.191696189658659,0.51,0.0460943332662662,0.0313395146585585
marginal,1,1,0.246487131146123,0.38,0.0428225748860084,0.0308048023104107
binning,2,1,0.188510438747053,0.92,0.0285727702357563,0.0220322785570984
binning2,2,0.98,0.209380259479949,0.94,0.0410143076764616,0.0364460397710411
conditional,2,1,0.275665819041985,0.94,0.0345017614144604,0.0298963472849466
isotonic,2,0.96,0.180221412434036,0.91,0.0264957880515695,0.021047452122483
marginal,2,1,0.246487131146123,0.94,0.0345017614144604,0.0302426288909845
binning,3,0.98,0.205556126562788,1,0.0272761183479744,0.0247881300146888
binning2,3,0.99,0.202330308795492,1,0.0258119838368257,0.0200402637914635
conditional,3,0.98,0.274666913454468,1,0.0294018141700386,0.0289915362113555
isotonic,3,0.97,0.18879957832811,1,0.0262837743545636,0.0264128014266836
marginal,3,1,0.246487131146123,1,0.0294018141700386,0.0293200106379372
binning,4,0.95,0.250842656479064,0.81,0.0434483788371344,0.039068734829079
binning2,4,0.96,0.246101153930115,0.81,0.0458032413849318,0.038577318227946
conditional,4,0.98,0.273028763273264,0.81,0.0257110985438428,0.0187306611381558
isotonic,4,0.96,0.23366930181889,0.81,0.0341818310764,0.0295151825204819
marginal,4,1,0.246487131146123,0.81,0.0257110985438428,0.0199643305329008
binning,5,0.95,0.373204931917346,0.47,0.0545398877313338,0.0350272778747794
binning2,5,0.94,0.373343265600897,0.47,0.0691470354869626,0.0539225020397957
conditional,5,0.92,0.265370031607691,0.47,0.050711240392034,0.0278649920886943
isotonic,5,0.98,0.371463960174766,0.47,0.0497857035923494,0
marginal,5,0.92,0.246487131146123,0.47,0.050711240392034,0.026274002999786
binning,marginal,0.97,0.247955750600478,0.756,0.0413246177435796,0.0205432866009032
binning2,marginal,0.97,0.272016728598408,0.72,0.0508439031600517,0.0258191155746144
conditional,marginal,0.976,0.27667076920896,0.722,0.0377393736765397,0.0207570254968154
isotonic,marginal,0.974,0.233170088482892,0.74,0.0378538373113684,0.0130360004442156
marginal,marginal,0.984,0.246487131146123,0.72,0.0377393736765397,0.0203607028483432
