method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.829,0.25155493501838,0.474,0.0864001853333472,0.0770819865622972
cal_binning_5,1,0.818,0.262908112244682,0.474,0.0874850407518348,0.0779434774960339
conditional,1,0.836,0.837882468190644,0.512,0.153814824945668,0.149724844853273
isotonic,1,0.852,0.259115391571702,0.474,0.0860611068825898,0.0769422409672185
marginal,1,0.601,0.322247697880409,0.474,0.153814824945668,0.149655676098964
mondrian_10,1,0.656,0.285467698304588,0.474,0.153814824945668,0.149679190332826
mondrian_5,1,0.681,0.311207374613579,0.474,0.153814824945668,0.149685560823712
oracle,1,0.9,0.102169851250564,0.474,0.153814824945668,0.14953976332366
cal_binning_10,2,0.948,0.254879810415159,0.879,0.0541784879895855,0.0547445365096478
cal_binning_5,2,0.964,0.258749394196852,0.879,0.0554447006694844,0.0556166306188295
conditional,2,0.875,0.804640822434505,0.832,0.0884131107513806,0.0900500023164436
isotonic,2,0.958,0.258948291142984,0.879,0.0531155137371597,0.0538885733314973
marginal,2,0.96,0.322247697880409,0.879,0.0884131107513806,0.0901668608702345
mondrian_10,2,0.915,0.289437637131603,0.879,0.0884131107513806,0.0901895949260523
mondrian_5,2,0.917,0.300783697603274,0.879,0.0884131107513806,0.0901772301028852
oracle,2,0.898,0.11671096310208,0.879,0.0884131107513806,0.0902086670117471
cal_binning_10,3,0.965,0.25811952962,0.973,0.0483847231992976,0.0460075057206114
cal_binning_5,3,0.976,0.260720096815813,0.973,0.051330426102905,0.0490346478158577
conditional,3,0.927,0.82140879449752,0.919,0.0524350178702881,0.0508676341264434
isotonic,3,0.969,0.26677584187455,0.973,0.0473144333329708,0.044866274457026
marginal,3,0.993,0.322247697880409,0.973,0.0524350178702881,0.0509960701579902
mondrian_10,3,0.989,0.290511315971348,0.973,0.0524350178702881,0.0510165259523887
mondrian_5,3,0.988,0.295957438107745,0.973,0.0524350178702881,0.0508041925846723
oracle,3,0.914,0.130784342174553,0.767,0.0524350178702881,0.0509909118786798
cal_binning_10,4,0.941,0.267506756553953,0.836,0.0514341280828061,0.049148807622538
cal_binning_5,4,0.933,0.273468750648292,0.836,0.052943440597299,0.0509009857661154
conditional,4,0.936,0.810703837855654,0.813,0.0282641368063412,0.0251502297142272
isotonic,4,0.947,0.28273438950068,0.836,0.0515062023998682,0.0491668497259057
marginal,4,0.999,0.322247697880409,0.836,0.0282641368063412,0.024913487979971
mondrian_10,4,0.99,0.292651673245462,0.836,0.0282641368063412,0.0251612203510654
mondrian_5,4,0.994,0.293908442226115,0.836,0.0282641368063412,0.024871910363282
oracle,4,0.898,0.148509297575322,0.594,0.0282641368063412,0.0251222636504219
cal_binning_10,5,0.828,0.285815841780879,0.447,0.079442032830799,0.0716386354261635
cal_binning_5,5,0.827,0.292469299392202,0.447,0.08243859115378,0.0738908231761063
conditional,5,0.909,0.82178282310308,0.459,0.0580858585740101,0.046723227853269
isotonic,5,0.845,0.30680043214827,0.447,0.077891962608624,0.0706131116382459
marginal,5,0.953,0.322247697880409,0.447,0.0580858585740101,0.0468833231826941
mondrian_10,5,0.924,0.296954325174365,0.447,0.0580858585740101,0.0468513890247442
mondrian_5,5,0.927,0.295745680912705,0.447,0.0580858585740101,0.0470811349215938
oracle,5,0.905,0.18942244577926,0.447,0.0580858585740101,0.046859026080062
cal_binning_10,marginal,0.9022,0.263575374677674,0.7218,0.0658754706054921,0.00641087722826763
cal_binning_5,marginal,0.9036,0.269663130659568,0.7218,0.067766789868319,0.00285646904726176
conditional,marginal,0.8966,0.81928374921628,0.707,0.0876334844914285,0.0602894469931256
isotonic,marginal,0.9142,0.274874869247637,0.7218,0.0650945070550788,0.00752663880407817
marginal,marginal,0.9012,0.322247697880409,0.7218,0.0876334844914285,0.0602586814569575
mondrian_10,marginal,0.8948,0.291004529965473,0.7218,0.0876334844914285,0.0601880180206892
mondrian_5,marginal,0.9014,0.299520526692684,0.7218,0.0876334844914285,0.0602663316579011
oracle,marginal,0.903,0.137519379976356,0.6322,0.0876334844914285,0.0602968139193026
