method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.975,0.132325977190326,0.595,0.039574152171166,0.00758622518680144
binning2,1,0.955,0.213933884847064,0.63,0.0736768614498499,0.0226394535111261
conditional,1,0.78,0.0233736993960427,0.49,0.0108937929832946,0.0125393562907906
isotonic,1,0.995,0.116385298143986,0.545,0.0225828448191178,0.0176181645243824
marginal,1,0.99,0.0915299652628201,0.5,0.0108937929832946,0.0129533086918207
binning,2,0.91,0.122239776197684,0.38,0.0353028240734714,0.0152444217092042
binning2,2,0.93,0.220796883109046,0.41,0.0668204811468218,0.0283341381567107
conditional,2,0.92,0.0295213767337992,0.355,0.00730444198939596,0.00588210255555962
isotonic,2,0.975,0.086617916360328,0.37,0.021577219127379,0.0194443421690306
marginal,2,1,0.0915299652628201,0.34,0.00730444198939596,0.00589076953599767
binning,3,0.895,0.178312648792786,0.37,0.0624619190107891,0.0320679593829129
binning2,3,0.81,0.263536692476451,0.39,0.107183509956813,0.0573628253158897
conditional,3,0.87,0.0508692068699723,0.36,0.0282699431052414,0.0254574374066178
isotonic,3,0.98,0.14829629178466,0.365,0.0331397998065467,0.0239649110655959
marginal,3,0.905,0.0915299652628201,0.36,0.0282699431052414,0.0254731018402032
binning,4,0.865,0.10941528099331,0.36,0.0316402870407164,0.0170010651629273
binning2,4,0.93,0.203349860859807,0.39,0.0623994798048189,0.034019905189919
conditional,4,0.99,0.0742025854999985,0.33,0.0112282509403603,0.00760486698099104
isotonic,4,0.91,0.0808733862885559,0.36,0.015733226961302,0.0117696388408251
marginal,4,0.99,0.0915299652628201,0.335,0.0112282509403603,0.00718704711310442
binning,5,0.78,0.149127882563646,0.365,0.0393508883809009,0.010486738715398
binning2,5,0.825,0.230332546078536,0.42,0.0733138337026713,0.0179912162033652
conditional,5,0.865,0.141070905740087,0.355,0.0197951482195778,0.010569927659378
isotonic,5,0.765,0.134666470704595,0.34,0.020887181372451,0
marginal,5,0.705,0.0915299652628201,0.335,0.0197951482195778,0.00784540211262713
binning,marginal,0.885,0.138284313147551,0.414,0.043042988777557,0.012339127987049
binning2,marginal,0.89,0.226389973474181,0.448,0.0782945396723811,0.00678917937923497
conditional,marginal,0.885,0.06380755484798,0.378,0.0172576985355966,0.0137083556725177
isotonic,marginal,0.925,0.113367872656425,0.396,0.0234845326669056,0.0165255222806627
marginal,marginal,0.918,0.0915299652628201,0.374,0.0172576985355966,0.013697566836884
