method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.857,0.256205914602079,0.456,0.0818854657120437,0.041100222160263
cal_binning_5,1,0.875,0.319752896030911,0.456,0.0972650103358736,0.0477630752446494
conditional,1,0.907,0.266847522511425,0.456,0.0752245662892196,0.0528382187195186
isotonic,1,0.898,0.263526770822176,0.457,0.0722217264206627,0.0458481950997805
marginal,1,0.873,0.236827326481652,0.456,0.0752245662892196,0.0528445925880344
mondrian_10,1,0.888,0.244678443826743,0.458,0.0752245662892196,0.0528753242912014
mondrian_5,1,0.903,0.263237696417531,0.458,0.0752245662892196,0.0526863024879452
oracle,1,0.907,0.0999808069174114,0.455,0.0752245662892196,0.0526862193690119
cal_binning_10,2,0.921,0.233310238725756,0.846,0.0573309509832255,0.0505135222241811
cal_binning_5,2,0.915,0.256003695727582,0.846,0.0730088622012121,0.0678809601326817
conditional,2,0.945,0.250387742029417,0.83,0.0527141151940747,0.0443075168815495
isotonic,2,0.924,0.239525331151082,0.844,0.0530655904348983,0.0453439278991305
marginal,2,0.943,0.239561177564137,0.805,0.0527141151940747,0.0441879524878998
mondrian_10,2,0.924,0.2360880360524,0.777,0.0527141151940747,0.0443673249548122
mondrian_5,2,0.931,0.233020941813052,0.777,0.0527141151940747,0.0442375093672451
oracle,2,0.89,0.110244339437621,0.622,0.0527141151940747,0.0443492170800824
cal_binning_10,3,0.923,0.221962742723983,0.548,0.0485021568829733,0.043541573422327
cal_binning_5,3,0.92,0.235185406207194,0.548,0.0567139419514803,0.0523010983771647
conditional,3,0.958,0.244425198773672,0.615,0.0416195157324555,0.0358578847182593
isotonic,3,0.92,0.227260879375521,0.72,0.0459164841903941,0.0406978204000238
marginal,3,0.964,0.239561177564137,0.558,0.0416195157324555,0.0356407593498866
mondrian_10,3,0.942,0.22216763741334,0.508,0.0416195157324555,0.0359738209272295
mondrian_5,3,0.948,0.221334884957203,0.495,0.0416195157324555,0.0359735260080743
oracle,3,0.909,0.125512795523771,0.275,0.0416195157324555,0.0358759850116552
cal_binning_10,4,0.889,0.214513063037874,0.748,0.0495894507926982,0.0434896835588452
cal_binning_5,4,0.905,0.246618665924409,0.748,0.0604633598232379,0.0559881404687472
conditional,4,0.936,0.248548753983027,0.785,0.041069434399779,0.0331719242065885
isotonic,4,0.902,0.219089061733659,0.824,0.0456775639237858,0.0392022929677813
marginal,4,0.952,0.239561177564137,0.786,0.041069434399779,0.0333913408493116
mondrian_10,4,0.929,0.219073808124828,0.766,0.041069434399779,0.0334032701265389
mondrian_5,4,0.936,0.222932091166045,0.754,0.041069434399779,0.0333689901296374
oracle,4,0.903,0.150829346884087,0.634,0.041069434399779,0.0330803422190531
cal_binning_10,5,0.855,0.257559699336626,0.383,0.057265955122948,0.0296708003838547
cal_binning_5,5,0.876,0.295428688217677,0.383,0.0747412802968533,0.0342334813159541
conditional,5,0.856,0.278178104301274,0.385,0.0708291320889069,0.063258824126375
isotonic,5,0.876,0.253667549865616,0.385,0.0456290368666516,0.0328123932869009
marginal,5,0.785,0.239561177564137,0.384,0.0708291320889069,0.0631466375334777
mondrian_10,5,0.842,0.275736062926336,0.384,0.0708291320889069,0.0630450988512691
mondrian_5,5,0.838,0.27611031769008,0.384,0.0708291320889069,0.0632180341409152
oracle,5,0.882,0.225376015563425,0.385,0.0708291320889069,0.0633176812477195
cal_binning_10,marginal,0.889,0.236710331685264,0.5962,0.0601382239576208,0.0106834075870074
cal_binning_5,marginal,0.8982,0.270597870421554,0.5962,0.0738231999695979,0.0109410248197009
conditional,marginal,0.9204,0.257677464319763,0.6142,0.0580915859626591,0.0281790428518019
isotonic,marginal,0.904,0.240613918589611,0.646,0.05349524656861,0.0147311567158934
marginal,marginal,0.9034,0.23901440734764,0.5978,0.0580915859626591,0.0281789157617092
mondrian_10,marginal,0.905,0.23954879766873,0.5786,0.0580915859626591,0.0282260254765744
mondrian_5,marginal,0.9112,0.243327186408782,0.5736,0.0580915859626591,0.0282853294137425
oracle,marginal,0.8982,0.142388660865263,0.4742,0.0580915859626591,0.0280601953201993
