method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.935,0.365271174632001,0.745,0.113161112581633,0.0790241103188339
binning2,1,0.905,0.386125730501995,0.745,0.1235429418816,0.0730158451935804
conditional,1,0.87,0.188305980921868,0.61,0.0636171585332763,0.0256959911280641
isotonic,1,0.925,0.337876197183157,0.745,0.0996532165365002,0.0774993110867609
marginal,1,1,0.48033030262676,0.745,0.0636171585332763,0.0229248453834009
binning,2,0.97,0.370585958234273,0.72,0.0962835428928933,0.0637128151144443
binning2,2,0.97,0.387106714062785,0.72,0.0983281932868189,0.0581319188407048
conditional,2,0.94,0.287269179191712,0.685,0.0900727162731134,0.0593688765400789
isotonic,2,0.97,0.370662775366849,0.72,0.0912897613179114,0.0608139214057496
marginal,2,0.98,0.48033030262676,0.72,0.0900727162731134,0.0573583906628581
binning,3,0.98,0.370897795443771,0.73,0.0792858246901656,0.0239243564411341
binning2,3,0.975,0.388010026507305,0.73,0.0894053150818285,0.025406318016306
conditional,3,0.945,0.365438466954716,0.73,0.11738451553214,0.0955718064128994
isotonic,3,0.98,0.375230965085871,0.73,0.0791753274841095,0.0345980044713247
marginal,3,0.975,0.48033030262676,0.73,0.11738451553214,0.0958026081001359
binning,4,0.925,0.364974491103489,0.655,0.0967794708663738,0.0263757698396698
binning2,4,0.925,0.390083549619144,0.655,0.104302865005446,0.0180825421474174
conditional,4,0.915,0.43813639903937,0.655,0.144011438406434,0.109514605895312
isotonic,4,0.94,0.36403484680388,0.655,0.0952394693990907,0.0239172891504656
marginal,4,0.92,0.48033030262676,0.655,0.144011438406434,0.108583279615033
binning,5,0.755,0.3685482594264,0.75,0.154809170862366,0.118418998554687
binning2,5,0.76,0.386709098096381,0.75,0.159926532082626,0.124165993260791
conditional,5,0.865,0.588275113923301,0.75,0.232181208873108,0.214645506578488
isotonic,5,0.75,0.370041212887202,0.75,0.15268521349789,0.122004115983942
marginal,5,0.595,0.48033030262676,0.75,0.232181208873108,0.212464613938441
binning,marginal,0.913,0.368055535767987,0.72,0.11108046218286,0
binning2,marginal,0.907,0.387607023757522,0.72,0.117796592277545,0
conditional,marginal,0.907,0.373485028006193,0.686,0.141835658216859,0.0959601548559298
isotonic,marginal,0.913,0.363569199465392,0.72,0.106692687211528,0.0134104080162193
marginal,marginal,0.894,0.48033030262676,0.72,0.141835658216859,0.096153797828835
