method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.915,0.2195477613421,0.45,0.0721711381816077,0.00996121149506147
binning2,1,0.92,0.40092806995938,0.45,0.120545905267878,0.00617656232573582
conditional,1,0.95,0.132563078524721,0.45,0.0294628980953984,0.0253945464862578
isotonic,1,0.93,0.107790164289211,0.45,0.0396835036946328,0.0338625050119633
marginal,1,0.98,0.156155957143515,0.45,0.0294628980953984,0.0248545967846084
binning,2,0.935,0.097967762803141,0.71,0.0332420149897906,0.0207503967270615
binning2,2,0.93,0.179508254670283,0.385,0.0699242796382479,0.0550320499554915
conditional,2,1,0.142724594186094,0.665,0.0126028374463891,0.00902448932025704
isotonic,2,0.93,0.0556015276369367,0.415,0.0174646076745175,0.014281297981006
marginal,2,1,0.156155957143515,0.71,0.0126028374463891,0.00905550787579022
binning,3,0.915,0.092406889534435,0.265,0.0259341150775364,0.0142505831590791
binning2,3,0.89,0.148597499959224,0.265,0.0519373870258782,0.0346241717262076
conditional,3,1,0.145294761202412,0.265,0.00842338880520194,0.0049266108990019
isotonic,3,0.94,0.0573354969590933,0.265,0.0088971785089403,0.00629213392465543
marginal,3,1,0.156155957143515,0.265,0.00842338880520194,0.00449924441050919
binning,4,0.88,0.160000037952373,0.56,0.0323147530411807,0.0152144023894137
binning2,4,0.9,0.223736784666501,0.36,0.0625850557119518,0.0328440481700605
conditional,4,0.92,0.154619101071519,0.405,0.00637448999503722,0.00714716324250839
isotonic,4,0.915,0.14863598340131,0.435,0.0196342057250767,0.0286719983374518
marginal,4,0.92,0.156155957143515,0.395,0.00637448999503722,0.00601093172882823
binning,5,0.88,0.355831726922492,0.325,0.0334176398658638,0.0106595841457533
binning2,5,0.86,0.355192547650278,0.325,0.0606210976129853,0.0217491826528672
conditional,5,0.585,0.162932159903863,0.325,0.00950340167401646,0
isotonic,5,0.935,0.402151313585406,0.325,0.0241812214762172,0.0212536192621141
marginal,5,0.555,0.156155957143515,0.325,0.00950340167401646,0.00882997718896598
binning,marginal,0.905,0.185150835710908,0.462,0.0427721053729698,0.00353652304946435
binning2,marginal,0.9,0.261592631381133,0.357,0.0770843940173719,0.0117146536892445
conditional,marginal,0.891,0.147626738977722,0.422,0.0156767096095964,0.0125610894467233
isotonic,marginal,0.93,0.154302897174391,0.378,0.0242040751885429,0.0226036305691965
marginal,marginal,0.891,0.156155957143515,0.429,0.0156767096095964,0.0125060950741099
