method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.945,0.237825235369405,0.545,0.0718976688164225,0.00713877740456356
binning2,1,0.895,0.366856940001728,0.545,0.118693880929958,0.0152810841694196
conditional,1,1,0.291014846422438,0.545,0.0267029900220154,0.0200165688103461
isotonic,1,0.925,0.119850466478302,0.545,0.0494582887056926,0.0425030864342398
marginal,1,1,0.418749496299178,0.545,0.0267029900220154,0.0198790821663233
binning,2,0.875,0.161939784720239,0.74,0.0513690680330803,0.0257040801845562
binning2,2,0.925,0.300527738542035,0.975,0.0918728104462893,0.0446530452037629
conditional,2,1,0.314800178731997,0.78,0.015171868387293,0.0122811583795723
isotonic,2,0.935,0.0710459645130935,0.595,0.0236373302862127,0.022046281176459
marginal,2,1,0.418749496299178,0.895,0.015171868387293,0.0122640737630435
binning,3,0.91,0.236234886301146,0.41,0.0509656668549178,0.0295552230651825
binning2,3,0.9,0.377238567832122,0.43,0.0923306516970624,0.0530574416979277
conditional,3,0.995,0.368057497657557,0.335,0.0239334448217935,0.0120351746432744
isotonic,3,0.92,0.244278376641515,0.465,0.031674853491904,0.024945513934531
marginal,3,0.995,0.418749496299178,0.36,0.0239334448217935,0.0116878389748962
binning,4,0.93,0.57429023212485,0.725,0.0697786065309265,0.0268300224883536
binning2,4,0.965,0.615326254298928,0.725,0.081136109009692,0.0439365118179186
conditional,4,0.865,0.397198005518078,0.66,0.0685164777765362,0.0228592875368134
isotonic,4,0.98,0.642270416968752,0.72,0.0620757042057602,0.0162506958424589
marginal,4,0.885,0.418749496299178,0.7,0.0685164777765362,0.0252709049884366
binning,5,0.82,0.659480574062105,0.475,0.0825997909968701,0.0630479904947993
binning2,5,0.82,0.666179839117542,0.475,0.0926910238301649,0.0776441870226805
conditional,5,0.6,0.411201353588743,0.48,0.125644261958132,0.0882626346156409
isotonic,5,0.84,0.681959754749385,0.48,0.0843238660353606,0.064552053466595
marginal,5,0.61,0.418749496299178,0.48,0.125644261958132,0.0902736450981403
binning,marginal,0.896,0.373954142515549,0.579,0.0664790711907352,0.00403659074194932
binning2,marginal,0.901,0.465225867958471,0.63,0.0961545568303821,0.00833605347823942
conditional,marginal,0.892,0.356454376383763,0.56,0.0663280232442086,0.0336544154266981
isotonic,marginal,0.92,0.351880995870209,0.561,0.0547212015297164,0.0227707379985082
marginal,marginal,0.898,0.418749496299178,0.596,0.0663280232442086,0.0363841850474999
