method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.817,0.400615822558539,0.436,0.140011505041081,0.113066993867617
cal_binning_5,1,0.829,0.435460174044693,0.436,0.145390744035826,0.118392837821922
conditional,1,0.668,0.429732639137572,0.436,0.214277544357327,0.199714224622616
isotonic,1,0.826,0.386590769752261,0.436,0.138270511936456,0.113451578364554
marginal,1,0.615,0.442176899033187,0.436,0.214277544357327,0.199734678399082
mondrian_10,1,0.709,0.394176399127998,0.436,0.214277544357327,0.19967368442252
mondrian_5,1,0.695,0.431035395410061,0.436,0.214277544357327,0.199729348185678
oracle,1,0.903,0.0894679393160703,0.436,0.214277544357327,0.199923243800649
cal_binning_10,2,0.965,0.379607125110701,0.943,0.0896072559428018,0.0822634378410927
cal_binning_5,2,0.967,0.405254216157924,0.943,0.0937956993411461,0.0865717526562318
conditional,2,0.978,0.424441284786801,0.939,0.131118185236243,0.125370417136896
isotonic,2,0.962,0.382937374332273,0.943,0.0815138753329918,0.0734996645846156
marginal,2,0.928,0.442245665639774,0.943,0.131118185236243,0.125261620637127
mondrian_10,2,0.953,0.390122818517681,0.943,0.131118185236243,0.125346351752219
mondrian_5,2,0.946,0.416689146597179,0.943,0.131118185236243,0.12532958116726
oracle,2,0.905,0.106309066333391,0.643,0.131118185236243,0.125288582067016
cal_binning_10,3,0.959,0.379525978481685,1,0.0788498765646111,0.0755763256708884
cal_binning_5,3,0.955,0.399247401882855,1,0.0882646175255424,0.0851851546272462
conditional,3,0.987,0.405740344103851,0.959,0.084776460732989,0.0799512964056007
isotonic,3,0.961,0.375023217901209,1,0.0773681701991398,0.0735040351134208
marginal,3,0.992,0.442245665639774,1,0.084776460732989,0.0800492869285506
mondrian_10,3,0.966,0.396868469704658,1,0.084776460732989,0.0798354012777059
mondrian_5,3,0.978,0.425548777667928,1,0.084776460732989,0.0799648993262271
oracle,3,0.902,0.13252232009005,0.289,0.084776460732989,0.0797840327878357
cal_binning_10,4,0.948,0.379770315203631,0.841,0.0906111708597816,0.0826349940916809
cal_binning_5,4,0.954,0.399355500106086,0.841,0.0985494656965453,0.0898884224523085
conditional,4,0.985,0.389657724020765,0.823,0.0533388410197436,0.0418614419521457
isotonic,4,0.931,0.374906243517393,0.841,0.0910247072458128,0.0829102281108461
marginal,4,0.997,0.442245665639774,0.841,0.0533388410197436,0.0417659196610125
mondrian_10,4,0.974,0.394832978937149,0.841,0.0533388410197436,0.0417823974938988
mondrian_5,4,0.985,0.428468944292236,0.841,0.0533388410197436,0.0417466080041221
oracle,4,0.883,0.175976184873677,0.592,0.0533388410197436,0.0419392350180793
cal_binning_10,5,0.868,0.396742559155029,0.386,0.0891307476538436,0.0712890602759179
cal_binning_5,5,0.85,0.393808104970771,0.386,0.0986262321552225,0.0771174238418708
conditional,5,0.875,0.362359530934345,0.386,0.0633507462886152,0.0467366660045223
isotonic,5,0.878,0.391098977379778,0.386,0.0858674586425471,0.0729051299836004
marginal,5,0.945,0.442245665639774,0.386,0.0633507462886152,0.0468603541163918
mondrian_10,5,0.901,0.370153432137657,0.386,0.0633507462886152,0.0466439970570896
mondrian_5,5,0.913,0.380344620133643,0.386,0.0633507462886152,0.0466789300499818
oracle,5,0.891,0.299725396807177,0.386,0.0633507462886152,0.0464957553899466
cal_binning_10,marginal,0.9114,0.387252360101917,0.7212,0.100004659249092,0.00816087718588445
cal_binning_5,marginal,0.911,0.406625079432466,0.7212,0.106926026047288,0.00777626035425264
conditional,marginal,0.8986,0.402386304596667,0.7086,0.124219355839996,0.0789743284856815
isotonic,marginal,0.9116,0.382111316576583,0.7212,0.0973733001246755,0.0135606920187858
marginal,marginal,0.8954,0.442231912318456,0.7212,0.124219355839996,0.0788537326009606
mondrian_10,marginal,0.9006,0.389230819685029,0.7212,0.124219355839996,0.0789651325059297
mondrian_5,marginal,0.9034,0.416417376820209,0.7212,0.124219355839996,0.0789653902219342
oracle,marginal,0.8968,0.160800181484073,0.4692,0.124219355839996,0.0789098935852764
