method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.782,0.505632720393083,0.413,0.203739198849084,0.184356205595679
cal_binning_5,1,0.752,0.512714184860426,0.413,0.208639893622331,0.189130957441702
conditional,1,0.78,0.641072621220291,0.428,0.307666042717497,0.297347743343099
isotonic,1,0.774,0.514343927976224,0.413,0.201987125212388,0.183676430812247
marginal,1,0.68,0.688687664678043,0.413,0.307666042717497,0.29750104960479
mondrian_10,1,0.653,0.524315955999961,0.413,0.307666042717497,0.29737216159357
mondrian_5,1,0.651,0.578954845796553,0.413,0.307666042717497,0.297445597059384
oracle,1,0.909,0.100148555785816,0.766,0.307666042717497,0.297280117021105
cal_binning_10,2,0.992,0.531167986681514,0.942,0.127283030946651,0.123359873256467
cal_binning_5,2,0.996,0.524582094969088,0.942,0.126677951161673,0.122869291291336
conditional,2,0.989,0.613639256025413,0.923,0.217957020148767,0.216149298748278
isotonic,2,0.99,0.530591887899727,0.942,0.124722404867214,0.121082836832206
marginal,2,0.884,0.688921393444321,0.942,0.217957020148767,0.216126993433241
mondrian_10,2,0.914,0.568764907818869,0.942,0.217957020148767,0.216166593741572
mondrian_5,2,0.892,0.593684407703303,0.942,0.217957020148767,0.216128012311745
oracle,2,0.895,0.111074518749158,0.39,0.217957020148767,0.216160633442103
cal_binning_10,3,0.984,0.546740884520005,1,0.0999637149383326,0.0953412742544079
cal_binning_5,3,0.98,0.533410866494159,1,0.107329820518593,0.102987590044579
conditional,3,1,0.585546006535523,1,0.163691012707856,0.16192008833412
isotonic,3,0.995,0.537854510267082,1,0.0962156214089977,0.0916873382743509
marginal,3,0.993,0.687428004201436,1,0.163691012707856,0.16195070843023
mondrian_10,3,0.989,0.60293351834285,1,0.163691012707856,0.161985103606949
mondrian_5,3,0.994,0.61192560642647,1,0.163691012707856,0.161883170039394
oracle,3,0.906,0.125652602831167,0.995,0.163691012707856,0.161910655650343
cal_binning_10,4,0.977,0.558248247777874,0.874,0.101315778351099,0.0964229383919582
cal_binning_5,4,0.965,0.541319754290335,0.874,0.104758271445525,0.100156942500713
conditional,4,0.992,0.543061463851382,0.874,0.10438255693002,0.0977032960417437
isotonic,4,0.983,0.550473370870641,0.874,0.102241734037758,0.0975644024624011
marginal,4,1,0.685081249676903,0.874,0.10438255693002,0.0977515705322748
mondrian_10,4,0.993,0.627419768887344,0.874,0.10438255693002,0.0977445512103369
mondrian_5,4,0.995,0.635472709911607,0.874,0.10438255693002,0.0977398305435717
oracle,4,0.897,0.151479666652479,0.874,0.10438255693002,0.0977470570746859
cal_binning_10,5,0.872,0.562958521239249,0.376,0.184247991041544,0.169554141115291
cal_binning_5,5,0.854,0.554859559879669,0.376,0.185155536482498,0.170634417121772
conditional,5,0.933,0.492988435900588,0.376,0.0805321839732787,0.0435723793361398
isotonic,5,0.877,0.567203150150009,0.376,0.180407128351832,0.165748975402456
marginal,5,0.994,0.676725381294097,0.376,0.0805321839732787,0.0434105053302275
mondrian_10,5,0.986,0.657772258360317,0.376,0.0805321839732787,0.0433408516002237
mondrian_5,5,0.992,0.670750484011392,0.376,0.0805321839732787,0.0434556616093712
oracle,5,0.895,0.226707799021122,0.376,0.0805321839732787,0.0433378726639634
cal_binning_10,marginal,0.9214,0.540949672122345,0.721,0.149609882403964,0.0157472875806992
cal_binning_5,marginal,0.9094,0.533377292098736,0.721,0.152548003605545,0.0122126622443926
conditional,marginal,0.9388,0.57526155670664,0.7202,0.193048985991459,0.127044775355049
isotonic,marginal,0.9238,0.540093369432737,0.721,0.147385227868839,0.0114482662529112
marginal,marginal,0.9102,0.68536873865896,0.721,0.193048985991459,0.127077936342694
mondrian_10,marginal,0.907,0.596241281881868,0.721,0.193048985991459,0.127112183776035
mondrian_5,marginal,0.9048,0.618157610769865,0.721,0.193048985991459,0.127073462004016
oracle,marginal,0.9004,0.143012628607948,0.6802,0.193048985991459,0.127102614174683
