method,bin,coverage,width,risk,rmse,cal_error
cal_binning_1,1,0.91,0.26046767763453,0.425,0.074328744160361,0.0428451323084311
cal_binning_2,1,0.905,0.295136507672094,0.4225,0.0836443219514474,0.0428858237339986
conditional,1,0.8875,0.249263495332242,0.425,0.0779877625129367,0.0558052067934844
isotonic,1,0.945,0.267465705912025,0.425,0.0746111843248,0.0495745344958101
marginal,1,0.93,0.276223809260497,0.42,0.0779877625129367,0.0561357495446455
mondrian_1,1,0.9,0.254859597263775,0.425,0.0779877625129367,0.0557570624051856
mondrian_2,1,0.895,0.251209480329054,0.4275,0.0779877625129367,0.0563076695787923
oracle,1,0.905,0.192265394597843,0.4225,0.0779877625129367,0.0567264349355577
cal_binning_1,2,0.9125,0.229304736257275,0.8275,0.0577942800263724,0.051569631340164
cal_binning_2,2,0.925,0.240100239809864,0.83,0.0622212526528147,0.0564075228743778
conditional,2,0.95,0.252103214575,0.85,0.0549971133293229,0.046800303801834
isotonic,2,0.8975,0.236533121752251,0.825,0.0570731801094856,0.0498597520422162
marginal,2,0.97,0.277922323214401,0.895,0.0549971133293229,0.0466555065332459
mondrian_1,2,0.92,0.225776808911887,0.85,0.0549971133293229,0.0470129538294537
mondrian_2,2,0.91,0.228883362090365,0.7825,0.0549971133293229,0.0466872261166015
oracle,2,0.8825,0.174792736728075,0.6975,0.0549971133293229,0.0468834226165116
cal_binning_1,3,0.855,0.234672799048337,0.715,0.0617162684502318,0.0597811358138375
cal_binning_2,3,0.8825,0.236237246742392,0.805,0.0627389278422592,0.0607942559008252
conditional,3,0.96,0.261056029782439,0.825,0.0503066619289582,0.0466534673265147
isotonic,3,0.8825,0.247126451172811,0.7025,0.0598427907756818,0.0572189036517525
marginal,3,0.9675,0.277922323214401,0.88,0.0503066619289582,0.0468454931165763
mondrian_1,3,0.905,0.237601590421117,0.76,0.0503066619289582,0.0469706701862029
mondrian_2,3,0.9325,0.23525987488685,0.6775,0.0503066619289582,0.0459691686678518
oracle,3,0.8975,0.190625915285764,0.56,0.0503066619289582,0.0465317204906724
cal_binning_1,4,0.905,0.274604338957511,0.78,0.0577016976073268,0.0531751057189708
cal_binning_2,4,0.9025,0.27317844720026,0.8,0.0601279052615375,0.0555204333975217
conditional,4,0.925,0.28057771495438,0.8175,0.0499437730126535,0.0426127837992064
isotonic,4,0.9125,0.288880397705889,0.7725,0.0563014623633261,0.0517103202144589
marginal,4,0.935,0.277922323214401,0.825,0.0499437730126535,0.0420720339344717
mondrian_1,4,0.92,0.278983966214126,0.785,0.0499437730126535,0.0434891919297319
mondrian_2,4,0.91,0.275273612436269,0.78,0.0499437730126535,0.0423149496858915
oracle,4,0.915,0.234032639885248,0.7525,0.0499437730126535,0.0431032752673098
cal_binning_1,5,0.8775,0.356674370107499,0.4125,0.0617167747519621,0.0420729163547307
cal_binning_2,5,0.8975,0.367584918261952,0.41,0.0583707798619937,0.0358014705498942
conditional,5,0.8425,0.325671414017699,0.41,0.0667077382440768,0.0492320165294738
isotonic,5,0.8975,0.36512458933775,0.4125,0.0573490716323238,0.036454117841588
marginal,5,0.7925,0.277922323214401,0.41,0.0667077382440768,0.0468671241808816
mondrian_1,5,0.855,0.383081856136784,0.41,0.0667077382440768,0.0498764910775258
mondrian_2,5,0.8675,0.371396850200505,0.4125,0.0667077382440768,0.0501450621934761
oracle,5,0.9075,0.384659870475378,0.41,0.0667077382440768,0.050028957023661
cal_binning_1,marginal,0.892,0.271144784401031,0.632,0.0629480500034688,0.0149781485354581
cal_binning_2,marginal,0.9025,0.282447471937312,0.6535,0.0660704818750957,0.00782210970547698
conditional,marginal,0.913,0.273734373732352,0.6655,0.0609620154114787,0.012866835769708
isotonic,marginal,0.907,0.281026053176145,0.6275,0.0614232968885903,0.0127336196285752
marginal,marginal,0.919,0.27758262042362,0.686,0.0609620154114787,0.0127642775178761
mondrian_1,marginal,0.9,0.276060763789538,0.646,0.0609620154114787,0.0121107500685215
mondrian_2,marginal,0.903,0.272404635988609,0.616,0.0609620154114787,0.0135075543835815
oracle,marginal,0.9015,0.235275311394462,0.5685,0.0609620154114787,0.0118274113099232
