method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.905,0.124038868306795,0.45,0.0306663019086479,0.00962352914929966
cal_binning_5,1,0.885,0.15132082614379,0.45,0.0427837882294971,0.0123628295978635
conditional,1,0.905,0.639861523763066,0.46,0.0372494858549797,0.0345299885296799
isotonic,1,0.88,0.101712780728173,0.45,0.0198855282540531,0.0119328782805317
marginal,1,0.92,0.147535611969278,0.45,0.0372494858549797,0.0348184052260743
mondrian_10,1,0.92,0.144329584350307,0.45,0.0372494858549797,0.0341053940889509
mondrian_5,1,0.89,0.115942846655142,0.45,0.0372494858549797,0.0342379609427429
oracle,1,0.89,0.0768539675007679,0.45,0.0372494858549797,0.0341822767638001
cal_binning_10,2,0.91,0.1183942620168,0.86,0.0167760318310853,0.0127668808772098
cal_binning_5,2,0.905,0.123092203071369,0.86,0.0240022633778729,0.0201451549904836
conditional,2,0.925,0.612244705698544,0.88,0.0131110977854295,0.00621298842606091
isotonic,2,0.91,0.125436423294509,0.86,0.0131545896225041,0.00639947721741806
marginal,2,0.965,0.156191285410983,0.905,0.0131110977854295,0.00539083115501483
mondrian_10,2,0.92,0.122250186636337,0.88,0.0131110977854295,0.0059833061425117
mondrian_5,2,0.895,0.114301890792598,0.835,0.0131110977854295,0.00530219703195233
oracle,2,0.895,0.100583869757886,0.76,0.0131110977854295,0.00531852539517134
cal_binning_10,3,0.895,0.135595149328467,0.405,0.0136520011210372,0.00585035599022132
cal_binning_5,3,0.875,0.133229716431635,0.405,0.0180214204081237,0.00805739390582227
conditional,3,0.9,0.628092672075436,0.9,0.0116128100034274,0
isotonic,3,0.915,0.138115118043455,0.455,0.012211339185536,0
marginal,3,0.95,0.156191285410983,0.78,0.0116128100034274,0
mondrian_10,3,0.875,0.126927149925464,0.45,0.0116128100034274,0.00100610220577714
mondrian_5,3,0.865,0.123564789477256,0.39,0.0116128100034274,0.00564917877268647
oracle,3,0.875,0.120818013114313,0.375,0.0116128100034274,0.00401663808228998
cal_binning_10,4,0.85,0.154094338884657,0.725,0.0165558613194016,0.0109607323936383
cal_binning_5,4,0.84,0.153016393689868,0.725,0.0200272662095224,0.0137263142707118
conditional,4,0.94,0.613722879932474,0.79,0.0145683862619157,0.00564993847463897
isotonic,4,0.835,0.153135959294567,0.755,0.0146410256762431,0.0121730052609456
marginal,4,0.83,0.156191285410983,0.805,0.0145683862619157,0.00746439343856793
mondrian_10,4,0.81,0.144206332901947,0.73,0.0145683862619157,0.00498609512558115
mondrian_5,4,0.81,0.139550428667372,0.73,0.0145683862619157,0.00547930171908245
oracle,4,0.87,0.149733734444473,0.81,0.0145683862619157,0.00971243736858094
cal_binning_10,5,0.875,0.224103944903067,0.465,0.0334410169703939,0.00626894638949973
cal_binning_5,5,0.835,0.219458282704334,0.465,0.0445373573276229,0.0156227752438523
conditional,5,0.92,0.625507886529766,0.465,0.0212654064417621,0.0136671878872345
isotonic,5,0.925,0.244267593059596,0.465,0.0243488989974734,0.0135980513049877
marginal,5,0.76,0.156191285410983,0.465,0.0212654064417621,0.00958346215608451
mondrian_10,5,0.88,0.22212342125568,0.465,0.0212654064417621,0.0131461686574661
mondrian_5,5,0.855,0.203378986626958,0.465,0.0212654064417621,0.00888890009644097
oracle,5,0.91,0.218109260949278,0.465,0.0212654064417621,0.0105265145499534
cal_binning_10,marginal,0.887,0.151245312687957,0.581,0.0236669922525029,0.00512788299037626
cal_binning_5,marginal,0.868,0.156023484408199,0.581,0.0319874987006143,0.00723064568416893
conditional,marginal,0.918,0.623885933599857,0.699,0.0217197505841335,0.0165703845240037
isotonic,marginal,0.893,0.15253357488406,0.597,0.0174632344199178,0.00814646249974012
marginal,marginal,0.885,0.154460150722642,0.681,0.0217197505841335,0.0165363830131313
mondrian_10,marginal,0.881,0.151967335013947,0.595,0.0217197505841335,0.0158369074576185
mondrian_5,marginal,0.863,0.139347788443865,0.574,0.0217197505841335,0.0164051672955219
oracle,marginal,0.888,0.133219769153344,0.572,0.0217197505841335,0.0163706694639239
