method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.892,0.307293622071828,0.499,0.0898948341899689,0.0361772672400466
cal_binning_5,1,0.875,0.398691305920718,0.499,0.115004264327484,0.0580189195220602
conditional,1,0.834,0.21036707263338,0.499,0.068446867069793,0.0474302673581748
isotonic,1,0.882,0.24852709866631,0.499,0.0698528566009084,0.0428809639145266
marginal,1,0.853,0.217326792373458,0.499,0.068446867069793,0.0474000303873572
mondrian_10,1,0.871,0.233949080033964,0.499,0.068446867069793,0.047366710711912
mondrian_5,1,0.86,0.235386222403141,0.499,0.068446867069793,0.0471133835865271
oracle,1,0.906,0.097772244568434,0.499,0.068446867069793,0.0471581500372657
cal_binning_10,2,0.903,0.210717674266662,0.861,0.0550949759957528,0.043955226928324
cal_binning_5,2,0.946,0.26958733847623,0.863,0.0724751474938565,0.0619579038178544
conditional,2,0.923,0.210192822651443,0.775,0.0483362312247023,0.0346801850656872
isotonic,2,0.914,0.204479703151509,0.75,0.0477784300727104,0.0346011404797117
marginal,2,0.941,0.219233647851709,0.798,0.0483362312247023,0.0349228508045804
mondrian_10,2,0.923,0.203938717785084,0.75,0.0483362312247023,0.0349257564982519
mondrian_5,2,0.917,0.200977727611958,0.728,0.0483362312247023,0.0346788742641216
oracle,2,0.892,0.107321461023606,0.605,0.0483362312247023,0.034728575328671
cal_binning_10,3,0.93,0.212032121454987,0.427,0.0484538664740039,0.0367478294953599
cal_binning_5,3,0.913,0.225347599748892,0.505,0.0598988838615328,0.0507687964288301
conditional,3,0.928,0.210239541667784,0.356,0.0442064283606217,0.0329419017324009
isotonic,3,0.936,0.228786019574867,0.354,0.0431398609655728,0.0321374559746145
marginal,3,0.945,0.219233647851709,0.359,0.0442064283606217,0.0331025630512941
mondrian_10,3,0.924,0.205496290923208,0.357,0.0442064283606217,0.0332171724715338
mondrian_5,3,0.903,0.196176890399404,0.348,0.0442064283606217,0.0328650314230109
oracle,3,0.904,0.125589358853793,0.33,0.0442064283606217,0.0329574901960155
cal_binning_10,4,0.892,0.232784253385012,0.561,0.0474488501543947,0.0399389834213248
cal_binning_5,4,0.857,0.25313065420073,0.762,0.0655466088735491,0.0588992046598195
conditional,4,0.917,0.219902176954712,0.495,0.0367412603574286,0.0253248943452741
isotonic,4,0.892,0.225648585671387,0.453,0.042840325941587,0.0345809116704009
marginal,4,0.915,0.219233647851709,0.497,0.0367412603574286,0.0253242284289046
mondrian_10,4,0.911,0.220302919132289,0.523,0.0367412603574286,0.025013482736564
mondrian_5,4,0.905,0.21654890182271,0.497,0.0367412603574286,0.025498419036162
oracle,4,0.904,0.160939648989244,0.394,0.0367412603574286,0.0253989859075457
cal_binning_10,5,0.852,0.282649555406896,0.322,0.0506095021597414,0.0206628550022682
cal_binning_5,5,0.855,0.345907102190527,0.322,0.0812659139237916,0.0302994093339756
conditional,5,0.834,0.250990699180196,0.322,0.0355880767336973,0.0253655956264539
isotonic,5,0.868,0.291048977746468,0.323,0.0398968923959295,0.0300794748457274
marginal,5,0.758,0.219233647851709,0.322,0.0355880767336973,0.0254742613060178
mondrian_10,5,0.847,0.267706383011323,0.322,0.0355880767336973,0.0259776332026917
mondrian_5,5,0.834,0.255435781721948,0.322,0.0355880767336973,0.0256715280324466
oracle,5,0.905,0.281304670248843,0.322,0.0355880767336973,0.0261642120915133
cal_binning_10,marginal,0.8938,0.249095445317077,0.534,0.0604599534570219,0.00683961921724577
cal_binning_5,marginal,0.8892,0.298532800107419,0.5902,0.0811997670025113,0.0086344802146609
conditional,marginal,0.8872,0.220338462617503,0.4894,0.0481497758817971,0.0151352318878004
isotonic,marginal,0.8984,0.239698076962108,0.4758,0.0499005072304535,0.016140289738468
marginal,marginal,0.8824,0.218852276756059,0.495,0.0481497758817971,0.0151330959910441
mondrian_10,marginal,0.8952,0.226278678177174,0.4902,0.0481497758817971,0.014935865733581
mondrian_5,marginal,0.8838,0.220905104791832,0.4788,0.0481497758817971,0.0143976819819618
oracle,marginal,0.9022,0.154585476736784,0.43,0.0481497758817971,0.0152225990896781
