method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.877,0.360309314548405,0.474,0.102916583796777,0.0277222384901329
cal_binning_5,1,0.899,0.441591001280253,0.474,0.127068567344664,0.0342036692164357
conditional,1,0.883,0.248886333062587,0.474,0.0921207444733561,0.0640935086715599
isotonic,1,0.899,0.266702802772055,0.474,0.0792205792466649,0.0383621745035005
marginal,1,0.925,0.376412268097678,0.474,0.0921207444733561,0.0640846375994687
mondrian_10,1,0.898,0.286839378771984,0.474,0.0921207444733561,0.0641115090971613
mondrian_5,1,0.861,0.293199050496866,0.474,0.0921207444733561,0.0640061286692276
oracle,1,0.883,0.0778918733406337,0.474,0.0921207444733561,0.0641701752499044
cal_binning_10,2,0.919,0.197084441312719,0.675,0.0601927541470085,0.0516507126852248
cal_binning_5,2,0.895,0.243647865684924,0.937,0.088975016801767,0.0787898005867923
conditional,2,0.991,0.270288623498139,0.946,0.0329387276033041,0.0159580962991926
isotonic,2,0.941,0.181099605417919,0.733,0.0373509642471131,0.0239902707292404
marginal,2,1,0.378683916331178,0.976,0.0329387276033041,0.0159439993162303
mondrian_10,2,0.926,0.177298606371864,0.696,0.0329387276033041,0.0161140362173906
mondrian_5,2,0.909,0.160200052171912,0.696,0.0329387276033041,0.0158860576051401
oracle,2,0.899,0.0951754482572919,0.632,0.0329387276033041,0.0159534175471642
cal_binning_10,3,0.882,0.184330437581423,0.29,0.0375103275736936,0.0251438964268977
cal_binning_5,3,0.884,0.217084352276455,0.389,0.0540602472284357,0.0384802962953399
conditional,3,0.986,0.298615109559247,0.456,0.0320045099939166,0.0199396456002418
isotonic,3,0.904,0.193611986140617,0.29,0.0322468152747973,0.020435116552993
marginal,3,1,0.378683916331178,0.643,0.0320045099939166,0.0203280484693951
mondrian_10,3,0.893,0.17727874933742,0.29,0.0320045099939166,0.0203792141141302
mondrian_5,3,0.885,0.176347574086089,0.294,0.0320045099939166,0.0202164470763389
oracle,3,0.875,0.135919035950359,0.29,0.0320045099939166,0.0200197257849022
cal_binning_10,4,0.937,0.337925038901781,0.479,0.052665031786339,0.0360000596091498
cal_binning_5,4,0.931,0.390967000591912,0.743,0.0736547298024897,0.0549231024168978
conditional,4,0.959,0.35231823405673,0.583,0.0387133062269732,0.023647303503812
isotonic,4,0.956,0.384538310493548,0.508,0.0433569937019151,0.0250457359236182
marginal,4,0.967,0.378683916331178,0.648,0.0387133062269732,0.0228835043090443
mondrian_10,4,0.941,0.349713413235472,0.479,0.0387133062269732,0.0235951511904613
mondrian_5,4,0.95,0.370723969672072,0.648,0.0387133062269732,0.0238233583105953
oracle,4,0.904,0.245687283066408,0.452,0.0387133062269732,0.0230849761013396
cal_binning_10,5,0.895,0.636061064485442,0.385,0.0635532548076161,0.0347128227427772
cal_binning_5,5,0.873,0.626159962856052,0.384,0.0732256674249248,0.0360586016273309
conditional,5,0.764,0.444415684732881,0.384,0.0710671277268874,0.0476886510656239
isotonic,5,0.916,0.658943798040064,0.385,0.0603977862112324,0.03382478643751
marginal,5,0.68,0.378683916331178,0.384,0.0710671277268874,0.0492906822317301
mondrian_10,5,0.879,0.632449785188393,0.385,0.0710671277268874,0.0498672772326178
mondrian_5,5,0.892,0.641761767184457,0.384,0.0710671277268874,0.0496685493371038
oracle,5,0.9,0.588801697253359,0.384,0.0710671277268874,0.0486690583243887
cal_binning_10,marginal,0.902,0.343142059365954,0.4606,0.0669845315227105,0.013635095778776
cal_binning_5,marginal,0.8964,0.383890036537919,0.5854,0.086916629415093,0.00962695361159093
conditional,marginal,0.9166,0.322904796981917,0.5686,0.0585572142793249,0.0313505922132583
isotonic,marginal,0.9232,0.33697930057284,0.478,0.0533639827670664,0.0152397469787598
marginal,marginal,0.9144,0.378229586684478,0.625,0.0585572142793249,0.0308124115701655
mondrian_10,marginal,0.9074,0.324715986581027,0.4648,0.0585572142793249,0.0313527008447796
mondrian_5,marginal,0.8994,0.328446482722279,0.4992,0.0585572142793249,0.0315494572383312
oracle,marginal,0.8922,0.22869506757361,0.4464,0.0585572142793249,0.0304764284374334
