method,bin,coverage,width,risk,rmse,cal_error
cal_binning_1,1,0.7925,0.265159579422757,0.465,0.0922346762756647,0.0775184514777386
cal_binning_2,1,0.7975,0.258772738047965,0.465,0.0908941035943926,0.0765901235805991
conditional,1,0.855,0.900366461769991,0.4975,0.162770755739465,0.156347036916366
isotonic,1,0.8075,0.272030169189655,0.465,0.0900385807077672,0.0759643438783731
marginal,1,0.5825,0.320923866578426,0.465,0.162770755739465,0.156812456125386
mondrian_1,1,0.7325,0.27878464283932,0.465,0.162770755739465,0.156288464800806
mondrian_2,1,0.72,0.302735513909791,0.465,0.162770755739465,0.156330003083425
oracle,1,0.87,0.387479403024134,0.465,0.162770755739465,0.156318529992841
cal_binning_1,2,0.9375,0.268254967466364,0.87,0.0562636560547353,0.0562507528930225
cal_binning_2,2,0.9375,0.260484638556293,0.87,0.0568137189107477,0.0563568015066434
conditional,2,0.9025,0.888961964116483,0.83,0.0881688748062867,0.0881142130994793
isotonic,2,0.9525,0.266685349004457,0.87,0.0546827516680679,0.0545841827152371
marginal,2,0.9575,0.320923866578426,0.87,0.0881688748062867,0.088059292593648
mondrian_1,2,0.9175,0.28031776531945,0.87,0.0881688748062867,0.0881624659210564
mondrian_2,2,0.9125,0.296826347188096,0.87,0.0881688748062867,0.0881890400868488
oracle,2,0.905,0.261390491295092,0.87,0.0881688748062867,0.088324518109843
cal_binning_1,3,0.95,0.26940963777838,0.9625,0.0494881296266048,0.0487430327123351
cal_binning_2,3,0.9425,0.260829085347562,0.9625,0.0517261638617871,0.0502629319474821
conditional,3,0.9125,0.834097436987505,0.8875,0.0488044304337818,0.0470598688790403
isotonic,3,0.955,0.268864438186745,0.9625,0.0497725280206409,0.0484056625312953
marginal,3,0.9925,0.320923866578426,0.9625,0.0488044304337818,0.0473570525005441
mondrian_1,3,0.9675,0.282449712736033,0.9625,0.0488044304337818,0.0474511023964125
mondrian_2,3,0.9825,0.29239433115332,0.9625,0.0488044304337818,0.047237054866008
oracle,3,0.88,0.194931530731667,0.925,0.0488044304337818,0.0473555112672342
cal_binning_1,4,0.935,0.266424105314825,0.8225,0.0537695475868453,0.0498720491728096
cal_binning_2,4,0.94,0.260412770734403,0.8225,0.0546961188072298,0.0503639237584887
conditional,4,0.9325,0.857573438464624,0.805,0.0216187629268659,0.0131025131738137
isotonic,4,0.94,0.265807646575938,0.8225,0.0542882841839939,0.050473759137998
marginal,4,0.9975,0.320923866578426,0.8225,0.0216187629268659,0.0159504538922659
mondrian_1,4,0.98,0.282630362940519,0.8225,0.0216187629268659,0.0155719852323557
mondrian_2,4,0.9875,0.283384719604513,0.8225,0.0216187629268659,0.0147639632910055
oracle,4,0.9025,0.168974391099033,0.79,0.0216187629268659,0.0147455914796144
cal_binning_1,5,0.815,0.276480169514341,0.445,0.0750681391662532,0.0697324640696031
cal_binning_2,5,0.79,0.273007382006062,0.445,0.0759910078167768,0.0701878879461025
conditional,5,0.8925,0.86704558000769,0.4625,0.060435262584098,0.0556186233264843
isotonic,5,0.7975,0.269696886714744,0.445,0.0759169281294544,0.0708560093956494
marginal,5,0.9275,0.320923866578426,0.445,0.060435262584098,0.0549892829037705
mondrian_1,5,0.8875,0.288724747866295,0.445,0.060435262584098,0.0553624205842613
mondrian_2,5,0.89,0.2854048847753,0.445,0.060435262584098,0.0551029213387678
oracle,5,0.9,0.264082018576915,0.445,0.060435262584098,0.0549963847718939
cal_binning_1,marginal,0.886,0.269145691899333,0.713,0.067302747699986,0.0105727986266317
cal_binning_2,marginal,0.8815,0.262701322938457,0.713,0.0677221255338876,0.00508557740520831
conditional,marginal,0.899,0.869608976269259,0.6965,0.0902992067658026,0.0624438442759883
isotonic,marginal,0.8905,0.268616897934308,0.713,0.0667608443141352,0.00699542238617928
marginal,marginal,0.8915,0.320923866578426,0.713,0.0902992067658026,0.0622124812121413
mondrian_1,marginal,0.897,0.282581446340323,0.713,0.0902992067658026,0.0622709333435453
mondrian_2,marginal,0.8985,0.292149159326204,0.713,0.0902992067658026,0.0621255043512627
oracle,marginal,0.8915,0.255371566945368,0.699,0.0902992067658026,0.062349278681652
