method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.765,0.32845868836243,0.451,0.138125625097525,0.112894869196696
cal_binning_5,1,0.77,0.359856702206906,0.451,0.145093489625593,0.118101494464036
conditional,1,0.642,0.381393084038275,0.455,0.190111231811336,0.175915858023794
isotonic,1,0.743,0.299533215415466,0.451,0.135648895423758,0.113379058106417
marginal,1,0.644,0.397855683182014,0.451,0.190111231811336,0.176158428990792
mondrian_10,1,0.666,0.317765456965842,0.47,0.190111231811336,0.17612837513166
mondrian_5,1,0.66,0.35604147401623,0.451,0.190111231811336,0.175955038582534
oracle,1,0.878,0.099935057130111,0.451,0.190111231811336,0.176018423445894
cal_binning_10,2,0.915,0.355668274002507,0.933,0.085835668839907,0.0806381585338518
cal_binning_5,2,0.92,0.364299369851583,0.933,0.0960426287609921,0.090966624335581
conditional,2,0.901,0.369286308589727,0.851,0.129757636041709,0.126780081682642
isotonic,2,0.926,0.344941239864658,0.933,0.0836884460587653,0.0787112272489733
marginal,2,0.85,0.398172736408176,0.933,0.129757636041709,0.126861545496624
mondrian_10,2,0.898,0.350737267264716,0.888,0.129757636041709,0.126710143685166
mondrian_5,2,0.891,0.370448068169337,0.933,0.129757636041709,0.126719903042287
oracle,2,0.89,0.110155295916416,0.416,0.129757636041709,0.126754278346393
cal_binning_10,3,0.964,0.353862952715419,1,0.0749215043369195,0.0702078058592929
cal_binning_5,3,0.953,0.363203176872719,1,0.0804360308067817,0.0769966266661211
conditional,3,0.955,0.351956342453595,0.861,0.0939060824250322,0.0922354112699148
isotonic,3,0.954,0.35606894552839,1,0.0730584373932664,0.068734547994162
marginal,3,0.95,0.398172736408176,1,0.0939060824250322,0.0922975715077569
mondrian_10,3,0.937,0.361923621031281,0.928,0.0939060824250322,0.0922605855215757
mondrian_5,3,0.951,0.388808303396488,1,0.0939060824250322,0.0923039160037999
oracle,3,0.9,0.125035310880572,0.313,0.0939060824250322,0.0922876397710931
cal_binning_10,4,0.945,0.345127576965646,0.882,0.0816147611505985,0.076674068718811
cal_binning_5,4,0.942,0.362826574416596,0.882,0.0905998070569862,0.0865134314182703
conditional,4,0.963,0.33877977391201,0.85,0.0689653703725294,0.065078327799385
isotonic,4,0.935,0.348156342829961,0.882,0.0765778968067511,0.0712703671012599
marginal,4,0.988,0.398172736408176,0.882,0.0689653703725294,0.0651051132457693
mondrian_10,4,0.948,0.369200142678127,0.853,0.0689653703725294,0.0652137662993074
mondrian_5,4,0.967,0.396506990139732,0.882,0.0689653703725294,0.0650873819501987
oracle,4,0.896,0.150217310434814,0.639,0.0689653703725294,0.0652446515423412
cal_binning_10,5,0.903,0.384035020241083,0.359,0.0862709785552637,0.0661678613632218
cal_binning_5,5,0.893,0.397229453104976,0.359,0.094192013774307,0.0695870487946378
conditional,5,0.91,0.308078805601526,0.359,0.0475543431951978,0.0247753437718772
isotonic,5,0.859,0.315881628182184,0.359,0.0787699838752655,0.067870530516658
marginal,5,0.979,0.398172736408176,0.359,0.0475543431951978,0.0253320618824681
mondrian_10,5,0.952,0.351936877460336,0.36,0.0475543431951978,0.0244248359376733
mondrian_5,5,0.958,0.362506291397262,0.359,0.0475543431951978,0.0254741410358908
oracle,5,0.898,0.225218103220352,0.359,0.0475543431951978,0.0255488684832066
cal_binning_10,marginal,0.8984,0.353430502457417,0.725,0.0960867661485548,0.0101814495122716
cal_binning_5,marginal,0.8956,0.369483055290556,0.725,0.103756178438323,0.00519183742985272
conditional,marginal,0.8742,0.349898862919026,0.6752,0.117316081383346,0.0753092727832773
isotonic,marginal,0.8834,0.332916274364132,0.725,0.0925319390770747,0.0158693773049733
marginal,marginal,0.8822,0.398109325762944,0.725,0.117316081383346,0.0753002085561297
mondrian_10,marginal,0.8802,0.350312673080061,0.6998,0.117316081383346,0.0754605166554706
mondrian_5,marginal,0.8854,0.37486222542381,0.725,0.117316081383346,0.0752751036958092
oracle,marginal,0.8924,0.142112215516453,0.4356,0.117316081383346,0.0752298221815395
