method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.83,0.366867376249914,0.37,0.139321148651855,0.108176876443903
binning2,1,0.83,0.390500728504454,0.37,0.146316175209089,0.114344525560362
conditional,1,0.73,0.435553957074477,0.37,0.192717252906332,0.174310413028819
isotonic,1,0.89,0.487882819179578,0.37,0.136030160369085,0.109611102866285
marginal,1,0.78,0.451321096928661,0.37,0.192717252906332,0.177683978698725
binning,2,0.97,0.395037164908847,0.99,0.0969067095350539,0.0894181538567569
binning2,2,0.98,0.390693054554105,0.99,0.104593897898017,0.0967615193863316
conditional,2,0.99,0.430498960581896,0.99,0.115543927798967,0.109114198921255
isotonic,2,0.96,0.468705229589224,0.99,0.0939189665066142,0.0857384501415896
marginal,2,0.98,0.451321096928662,0.99,0.115543927798967,0.109081193366109
binning,3,0.95,0.404687667305601,1,0.0791749202180615,0.075653997682121
binning2,3,0.91,0.387173537049925,1,0.0923009396044114,0.0886614180386194
conditional,3,0.97,0.40140922245532,0.97,0.0783595421619127,0.0785482805974807
isotonic,3,0.98,0.461961657688885,1,0.0773548923824684,0.074029663868781
marginal,3,0.99,0.451321096928662,1,0.0783595421619127,0.0764338394919758
binning,4,1,0.40978737644621,0.93,0.0795602620383067,0.0690875234595125
binning2,4,1,0.379943901936436,0.93,0.0814032510169325,0.0693643102477786
conditional,4,1,0.402279099876898,0.9,0.0586429655969,0.045462805438993
isotonic,4,0.99,0.443355397442331,0.93,0.0765082392493927,0.0645301081599331
marginal,4,1,0.451321096928662,0.93,0.0586429655969,0.0462922306707523
binning,5,0.95,0.451390678393698,0.31,0.0825168264047066,0.0534313420560704
binning2,5,0.92,0.40771234088131,0.31,0.0935199226854712,0.0642919406276633
conditional,5,0.94,0.375168152720889,0.31,0.0627611036562038,0.0281906580275499
isotonic,5,0.96,0.541330380430342,0.31,0.0795433955800722,0.057034336297236
marginal,5,0.98,0.451321096928662,0.31,0.0627611036562038,0.0347895604846006
binning,marginal,0.94,0.405554052660854,0.72,0.0981924872295517,0.0112220621391773
binning2,marginal,0.928,0.391204712585246,0.72,0.106056810504934,0.00367019837269958
conditional,marginal,0.926,0.408981878541896,0.708,0.113144606776412,0.0651019931784519
isotonic,marginal,0.956,0.480647096866072,0.72,0.095382827205596,0.0118413525347775
marginal,marginal,0.946,0.451321096928662,0.72,0.113144606776412,0.0649826261638845
