method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.995,0.321400066807595,0.6,0.0679990727640627,0.0339032402777128
binning2,1,0.91,0.408726720930895,0.715,0.125961014884842,0.0648612823144236
conditional,1,0.77,0.0347782985113516,0.57,0.0141107861516808,0.0125743930908979
isotonic,1,1,0.247858044006133,0.6,0.0436182832773105,0.0370674013830936
marginal,1,1,0.145251346764113,0.59,0.0141107861516808,0.0126556021164838
binning,2,0.92,0.0934111120030115,0.27,0.0317261032233669,0.0125358358406076
binning2,2,0.93,0.176715597422724,0.27,0.057598358215378,0.0348732566202277
conditional,2,0.98,0.0403303443550068,0.255,0.00723400334902649,0.00532176483930639
isotonic,2,0.985,0.048542402180891,0.245,0.0177871876976365,0.0169115723937876
marginal,2,1,0.145251346764113,0.35,0.00723400334902649,0.00555807958767922
binning,3,0.88,0.0501741890471736,0.2,0.017223740540762,0.0061245050298567
binning2,3,0.945,0.11496471550796,0.2,0.0403398812654861,0.0322117399525627
conditional,3,1,0.0749246146835253,0.245,0.00536381687570519,0.00500287546747968
isotonic,3,0.9,0.027003918081711,0.18,0.0177246346174778,0.0170571790651564
marginal,3,1,0.145251346764113,0.335,0.00536381687570519,0.00471163861736057
binning,4,0.815,0.155165493605858,0.285,0.0489356875644416,0.021875812298446
binning2,4,0.835,0.274166037224442,0.345,0.0970813703105252,0.0558028460657214
conditional,4,0.985,0.14250669786541,0.285,0.0135382596713577,0.00743413970315476
isotonic,4,0.86,0.0943469351601559,0.285,0.0182499577916124,0.0153258452825812
marginal,4,0.97,0.145251346764113,0.285,0.0135382596713577,0.00774357080978505
binning,5,0.855,0.323988429708916,0.565,0.0559331169390177,0.00472166403682938
binning2,5,0.92,0.430822730757053,0.685,0.0871815515639637,0.0234652918263103
conditional,5,0.79,0.247263429901128,0.56,0.0311684636286623,0.029016320295025
isotonic,5,0.845,0.315876496092934,0.565,0.0316308666674805,0.0336836373016352
marginal,5,0.595,0.145251346764113,0.55,0.0311684636286623,0.0254272487100878
binning,marginal,0.893,0.188827858234511,0.384,0.0478545543258862,0.0109603749071566
binning2,marginal,0.908,0.281079160368615,0.443,0.0869901943381083,0.00939517387162657
conditional,marginal,0.905,0.107960677063284,0.383,0.0169409162777498,0.0115630320615019
isotonic,marginal,0.918,0.146725559104365,0.375,0.0278088980008389,0.0250140684123959
marginal,marginal,0.913,0.145251346764113,0.422,0.0169409162777498,0.0132338717995971
