method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.938,0.239824226692471,0.436,0.0724062298541824,0.0102643741697415
cal_binning_5,1,0.907,0.364492192854703,0.436,0.111222341394748,0.0174418795657242
conditional,1,0.95,0.131342824313165,0.436,0.0248906133279832,0.0212108159298514
isotonic,1,0.905,0.104279870908214,0.436,0.0369430118303299,0.0305347122181006
marginal,1,0.974,0.266232238226795,0.436,0.0248906133279832,0.0212629237671872
mondrian_10,1,0.906,0.128932681372745,0.436,0.0248906133279832,0.0212508086424835
mondrian_5,1,0.929,0.100936600071406,0.436,0.0248906133279832,0.0212281542733685
oracle,1,0.895,0.0688927021437321,0.436,0.0248906133279832,0.0211335068507872
cal_binning_10,2,0.94,0.140713065471132,0.39,0.0231852248359156,0.0104394108173294
cal_binning_5,2,0.915,0.176340842658324,0.39,0.0537312633178393,0.0353856895530197
conditional,2,0.992,0.165648446065711,0.57,0.00708891835373268,0.00258380292967517
isotonic,2,0.904,0.11415847671577,0.455,0.00967825937010704,0.00518241105209913
marginal,2,1,0.278897800058019,0.821,0.00708891835373268,0.00265433455213494
mondrian_10,2,0.892,0.101103211483658,0.437,0.00708891835373268,0.00264748093415034
mondrian_5,2,0.914,0.107384753937431,0.484,0.00708891835373268,0.00291351163817208
oracle,2,0.894,0.0964603256497527,0.427,0.00708891835373268,0.00288380528103033
cal_binning_10,3,0.905,0.158790389404046,0.336,0.0190463438414008,0.00717548103973221
cal_binning_5,3,0.891,0.187519670019824,0.336,0.0356339471915874,0.0148186434763793
conditional,3,0.973,0.203224566198949,0.371,0.00686564930363844,0
isotonic,3,0.921,0.165868263920982,0.305,0.0123286571060904,0.00872580271079675
marginal,3,0.997,0.278897800058019,0.529,0.00686564930363844,0.00187845939593854
mondrian_10,3,0.917,0.158281927668655,0.336,0.00686564930363844,0.00233435403713243
mondrian_5,3,0.896,0.152249392597337,0.336,0.00686564930363844,0
oracle,3,0.903,0.149228126352095,0.305,0.00686564930363844,0
cal_binning_10,4,0.883,0.254724767719202,0.804,0.0226035434847889,0.013012172988806
cal_binning_5,4,0.89,0.286158083768108,0.804,0.041419871208537,0.0184131546135244
conditional,4,0.894,0.252767808430227,0.804,0.00796196729247069,0.0102237322880273
isotonic,4,0.876,0.260801254837032,0.682,0.0180260155527055,0.0187219071927862
marginal,4,0.924,0.278897800058019,0.812,0.00796196729247069,0.00992463933280267
mondrian_10,4,0.898,0.249661397322178,0.804,0.00796196729247069,0.0087883509860275
mondrian_5,4,0.876,0.251713394788867,0.804,0.00796196729247069,0.00993516200518888
oracle,4,0.898,0.247292299722407,0.788,0.00796196729247069,0.0113923028529247
cal_binning_10,5,0.913,0.60687230034827,0.419,0.0418552495072967,0.00644613297051914
cal_binning_5,5,0.889,0.620766417528498,0.419,0.0777039103958438,0.00639269258758998
conditional,5,0.73,0.36101567198888,0.419,0.0147687968839986,0.0115643000493368
isotonic,5,0.888,0.552439782243907,0.419,0.0317478650212959,0
marginal,5,0.616,0.278897800058019,0.419,0.0147687968839986,0.00992172459682286
mondrian_10,5,0.899,0.576746719049046,0.419,0.0147687968839986,0.0111675759196611
mondrian_5,5,0.886,0.578759191578619,0.419,0.0147687968839986,0.0142849506520165
oracle,5,0.897,0.572227764464269,0.419,0.0147687968839986,0.0089573638552175
cal_binning_10,marginal,0.9158,0.280184949927024,0.477,0.0410018586786022,0.0063866388593657
cal_binning_5,marginal,0.8984,0.327055441365891,0.477,0.0696860667526166,0.00498628297336056
conditional,marginal,0.9078,0.222799863399387,0.52,0.0141311204099094,0.0119527200402857
isotonic,marginal,0.8988,0.239509529725181,0.4594,0.0242623773925282,0.0161726559680338
marginal,marginal,0.9022,0.276364687691774,0.6034,0.0141311204099094,0.0121764745588937
mondrian_10,marginal,0.9024,0.242945187379256,0.4864,0.0141311204099094,0.012478307996643
mondrian_5,marginal,0.9002,0.238208666594732,0.4958,0.0141311204099094,0.0111710865826381
oracle,marginal,0.8974,0.226820243666451,0.475,0.0141311204099094,0.0120393655888613
