method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.89,0.12093967836868,0.59,0.0504469986685215,0.0144120239948145
binning2,1,0.87,0.220795202542056,0.59,0.0827140656140685,0.0249135039941005
conditional,1,0.98,0.115055519022817,0.66,0.0218075638422678,0.0168372957092147
isotonic,1,0.92,0.10579870875376,0.63,0.0474972445467348,0.03814611678898
marginal,1,0.98,0.110583582873942,0.68,0.0218075638422678,0.0169801040384707
binning,2,0.95,0.0850275919007029,0.3,0.0208301108336542,0.0133304166797875
binning2,2,0.91,0.130672737825526,0.3,0.0372489179173395,0.0305166429731839
conditional,2,0.99,0.114508106381938,0.3,0.0149376653740143,0.0105366434622794
isotonic,2,0.89,0.0723945084672091,0.3,0.0180889015521414,0.0117858359623939
marginal,2,0.99,0.110583582873942,0.3,0.0149376653740143,0.00987406973281039
binning,3,0.91,0.0915384324952285,0.36,0.019299429570555,0.0144223949050512
binning2,3,0.98,0.122362339064039,0.36,0.0261967356780072,0.0130123890409543
conditional,3,0.97,0.114087685892586,0.56,0.0118316176779658,0.00799274091162416
isotonic,3,0.97,0.0948099339409883,0.5,0.0132514407121323,0.0098164120382104
marginal,3,0.98,0.110583582873942,0.52,0.0118316176779658,0.0079121868506633
binning,4,0.91,0.141132186031502,0.87,0.0277052948180037,0.0178883318147962
binning2,4,0.9,0.189747221281113,0.87,0.0483504902470556,0.0372748085672018
conditional,4,0.93,0.11474703147513,0.89,0.0121295710011377,0
isotonic,4,0.92,0.136402311660908,0.89,0.0190633323499057,0.0147512958016282
marginal,4,0.92,0.110583582873942,0.89,0.0121295710011377,0
binning,5,0.9,0.274839922548447,0.3,0.0408055697030121,0.0135729565408424
binning2,5,0.87,0.292468497275809,0.3,0.0672853604457818,0.0106006211753878
conditional,5,0.58,0.115881650792482,0.3,0.0251120852360651,0.0235849077706835
isotonic,5,0.95,0.310177093598777,0.3,0.0354379436926216,0.0187321503213429
marginal,5,0.56,0.110583582873942,0.3,0.0251120852360651,0.0188931785360694
binning,marginal,0.912,0.142695562268912,0.484,0.0340115834782588,0.00505928774882652
binning2,marginal,0.906,0.191209199597709,0.484,0.056179101335023,0.00383583305016184
conditional,marginal,0.89,0.114855998712991,0.542,0.0179801789869467,0.0133980821513559
isotonic,marginal,0.93,0.143916511284329,0.524,0.0295907275114585,0.0201772315345557
marginal,marginal,0.886,0.110583582873942,0.538,0.0179801789869467,0.0124348539505879
