method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.775,0.319985121438407,0.405,0.138779660714524,0.130951498776649
binning2,1,0.775,0.319985121438407,0.405,0.138779660714524,0.130976289663147
conditional,1,0.985,0.391004150065673,0.405,0.0763988929050704,0.0635047990368688
isotonic,1,0.805,0.315044077594124,0.405,0.130147723959987,0.122450805817897
marginal,1,0.99,0.363257261203906,0.405,0.0763988929050704,0.0632524866808872
binning,2,1,0.319985121438407,0.915,0.051848226283837,0.043962813672636
binning2,2,1,0.319985121438407,0.915,0.051848226283837,0.0440026942210266
conditional,2,1,0.391936158851557,0.915,0.0202800362586943,0.0159618345936063
isotonic,2,1,0.319170746587951,0.915,0.0547270035514367,0.0464355061221585
marginal,2,1,0.363257261203906,0.915,0.0202800362586943,0.016020926386011
binning,3,1,0.319985121438407,0.99,0.0129262631499437,0.00301779359380971
binning2,3,1,0.319985121438407,0.99,0.0129262631499437,0.0034581675377726
conditional,3,1,0.392203316632636,0.99,0.0593860314754987,0.054206526996231
isotonic,3,0.995,0.321709116676297,0.99,0.0173954209865232,0.0139807669632974
marginal,3,1,0.363257261203906,0.99,0.0593860314754987,0.0542360746771337
binning,4,1,0.319985121438407,0.84,0.0481468438758321,0.043905746920088
binning2,4,1,0.319985121438407,0.84,0.0481468438758321,0.0438056664487492
conditional,4,0.98,0.393047363172922,0.84,0.104753032730143,0.101619249857988
isotonic,4,1,0.321709116676297,0.84,0.0449700778001609,0.039997211985464
marginal,4,0.98,0.363257261203906,0.84,0.104753032730143,0.101560532976729
binning,5,0.755,0.319985121438407,0.485,0.126491312634215,0.120032940478015
binning2,5,0.755,0.319985121438407,0.485,0.126491312634215,0.119920470249671
conditional,5,0.625,0.392505011161626,0.485,0.181503866162208,0.177076362990521
isotonic,5,0.77,0.322246808051961,0.485,0.12170324492925,0.114876903187587
marginal,5,0.565,0.363257261203906,0.485,0.181503866162208,0.177057193227991
binning,marginal,0.906,0.319985121438407,0.727,0.0899258492570079,0
binning2,marginal,0.906,0.319985121438407,0.727,0.0899258492570079,0.00262924062772043
conditional,marginal,0.918,0.392139199976883,0.727,0.103625887441483,0.0604054961785254
isotonic,marginal,0.914,0.319975973117326,0.727,0.0861046611568082,0.00720667871447163
marginal,marginal,0.907,0.363257261203906,0.727,0.103625887441483,0.0603950993600667
