method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.769,0.250409430268641,0.473,0.0927558152299932,0.0842503428553905
cal_binning_5,1,0.765,0.255677404424249,0.473,0.0939356066537101,0.0854062523639374
conditional,1,0.841,0.840412744300239,0.504,0.137688383457247,0.133233662038438
isotonic,1,0.787,0.261524800797897,0.473,0.0925974596564156,0.0845471303598873
marginal,1,0.607,0.29358801092224,0.473,0.137688383457247,0.133280940011345
mondrian_10,1,0.671,0.2839989955073,0.473,0.137688383457247,0.133240854052942
mondrian_5,1,0.648,0.294557054833536,0.473,0.137688383457247,0.133356598207339
oracle,1,0.91,0.101875503639497,0.473,0.137688383457247,0.133111411447437
cal_binning_10,2,0.933,0.260521205341589,0.866,0.0580523624029331,0.0561609145353774
cal_binning_5,2,0.932,0.255412560362478,0.866,0.0595923367897195,0.0577337758061063
conditional,2,0.883,0.829519103948943,0.831,0.08868038395783,0.0879086819566972
isotonic,2,0.936,0.263171313948519,0.866,0.0575210163735945,0.0555270609972459
marginal,2,0.891,0.293637199559316,0.866,0.08868038395783,0.0879775084397451
mondrian_10,2,0.9,0.279523621103068,0.866,0.08868038395783,0.0879229813618031
mondrian_5,2,0.899,0.290140044699174,0.866,0.08868038395783,0.0879018068934757
oracle,2,0.883,0.116477767414769,0.866,0.08868038395783,0.0879127688668103
cal_binning_10,3,0.947,0.264218675216784,0.969,0.0526786495451768,0.0502178674611789
cal_binning_5,3,0.961,0.256677902605159,0.969,0.0534495733722416,0.0510680190136114
conditional,3,0.915,0.837746460144711,0.937,0.0627372369274246,0.0605406975215077
isotonic,3,0.962,0.264355369282476,0.969,0.0502909999359106,0.0480590470997327
marginal,3,0.965,0.293657524163696,0.969,0.0627372369274246,0.0604987556142052
mondrian_10,3,0.968,0.284081523388554,0.969,0.0627372369274246,0.0605529552924886
mondrian_5,3,0.965,0.291143924455002,0.969,0.0627372369274246,0.0605490713515786
oracle,3,0.893,0.129912831810926,0.877,0.0627372369274246,0.0605683383763727
cal_binning_10,4,0.932,0.269294736046745,0.827,0.053760587457909,0.0510754243592142
cal_binning_5,4,0.92,0.259362020801032,0.827,0.0551564496326717,0.0522070555248248
conditional,4,0.919,0.812718581100937,0.785,0.0400422904173984,0.0372126249218637
isotonic,4,0.937,0.267182294045798,0.827,0.052251894804331,0.0496509821147369
marginal,4,0.98,0.293657524163696,0.827,0.0400422904173984,0.0371797685686808
mondrian_10,4,0.97,0.287509899336919,0.827,0.0400422904173984,0.0369371168975265
mondrian_5,4,0.977,0.291403524954322,0.827,0.0400422904173984,0.0371302540413292
oracle,4,0.894,0.147910285665207,0.622,0.0400422904173984,0.0371282729316705
cal_binning_10,5,0.842,0.278705698940967,0.465,0.0785099015573656,0.0694103655095462
cal_binning_5,5,0.816,0.268430755765692,0.465,0.0809469853690375,0.0711935005291786
conditional,5,0.9,0.815389753036768,0.478,0.0513362944976303,0.0369101123424881
isotonic,5,0.833,0.27650122318295,0.465,0.0786712254586463,0.0697892196495469
marginal,5,0.943,0.293657524163696,0.465,0.0513362944976303,0.0367699134545185
mondrian_10,5,0.928,0.293012382188147,0.465,0.0513362944976303,0.0367601523548655
mondrian_5,5,0.934,0.292187940910935,0.465,0.0513362944976303,0.0368252982694409
oracle,5,0.901,0.188113659481994,0.465,0.0513362944976303,0.0365352109494963
cal_binning_10,marginal,0.8846,0.264629949162945,0.72,0.0689967587120039,0.00898214592780311
cal_binning_5,marginal,0.8788,0.259112128791722,0.72,0.0704650978450341,0.00600303804228603
conditional,marginal,0.8916,0.827157328506319,0.707,0.0836624915836059,0.0501549836464819
isotonic,marginal,0.891,0.266547000251528,0.72,0.0683104146669227,0.00897645808624358
marginal,marginal,0.8772,0.293639556594529,0.72,0.0836624915836059,0.050158131369671
mondrian_10,marginal,0.8874,0.285625284304798,0.72,0.0836624915836059,0.0501500469103298
mondrian_5,marginal,0.8846,0.291886497970594,0.72,0.0836624915836059,0.050257082073151
oracle,marginal,0.8962,0.136858009602479,0.6606,0.0836624915836059,0.050154475063184
