method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.84,0.674073404474536,0.52,0.234870953488776,0.201308167796042
binning2,1,0.84,0.730219226377311,0.52,0.246785939902996,0.216022953374321
conditional,1,0.8,0.701069799633375,0.56,0.340959706987995,0.32613184236191
isotonic,1,0.92,0.755141253686176,0.55,0.226023665691266,0.191942933714769
marginal,1,0.88,1.0222854294892,0.52,0.340959706987995,0.32589028601266
binning,2,0.97,0.715255650671686,1,0.169134527476261,0.159648771472391
binning2,2,0.95,0.742863500147733,1,0.196471475434832,0.185589647377603
conditional,2,0.97,0.683885916241873,0.76,0.25529805219581,0.248691429542598
isotonic,2,0.97,0.75141421259317,0.95,0.152369876206717,0.140272629728355
marginal,2,0.98,1.0222854294892,1,0.25529805219581,0.248708456271988
binning,3,0.94,0.717747643413362,1,0.163233920710864,0.153417929581888
binning2,3,1,0.743168342591901,1,0.149446732443397,0.138983953339217
conditional,3,1,0.617154445130816,0.91,0.166008765885245,0.158192443207856
isotonic,3,1,0.81294903146243,1,0.147491895738294,0.138629863115345
marginal,3,1,1.0222854294892,1,0.166008765885245,0.157790061561822
binning,4,1,0.744981141939288,0.92,0.170712118789273,0.159580756539893
binning2,4,1,0.759366062016332,0.92,0.168573437844288,0.159732882239041
conditional,4,1,0.576843131203467,0.92,0.072976160611479,0.061008080377888
isotonic,4,0.99,0.743173022398026,0.92,0.151690286025154,0.144758317520756
marginal,4,1,1.0222854294892,0.92,0.072976160611479,0.0584980849699099
binning,5,0.98,0.731326963296913,0.24,0.122631548652281,0.110322929957775
binning2,5,0.99,0.836951649399552,0.24,0.150892494570486,0.143340898961211
conditional,5,0.95,0.500124650130976,0.24,0.0585771815863787,0.0336242678632141
isotonic,5,0.99,0.73192655291503,0.24,0.111836463066116,0.100745290543627
marginal,5,1,1.0222854294892,0.24,0.0585771815863787,0.0290378582425927
binning,marginal,0.946,0.716676960759157,0.736,0.175839296105487,0.026859632527605
binning2,marginal,0.956,0.762513756106566,0.736,0.186023770252997,0.0249250473252226
conditional,marginal,0.944,0.615815588468101,0.678,0.208684610748015,0.1501590672284
isotonic,marginal,0.974,0.758920814610967,0.732,0.16221866309508,0.0176286921573542
marginal,marginal,0.972,1.0222854294892,0.736,0.208684610748015,0.148982981602921
