method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.801,0.395675089494669,0.479,0.149599561935576,0.115948112754079
cal_binning_5,1,0.783,0.44759146793338,0.454,0.160501192466569,0.122085513816692
conditional,1,0.793,0.360004369841277,0.455,0.175278699086073,0.162183979070547
isotonic,1,0.788,0.343395670201199,0.468,0.139777327093865,0.118233011896049
marginal,1,0.737,0.388720566271104,0.495,0.175278699086073,0.162138282870997
mondrian_10,1,0.765,0.351833107355325,0.454,0.175278699086073,0.162182685723787
mondrian_5,1,0.749,0.3673827166448,0.454,0.175278699086073,0.162318372718258
oracle,1,0.904,0.0978380294979377,0.454,0.175278699086073,0.161889109529453
cal_binning_10,2,0.911,0.351821426719791,0.86,0.0900318467695371,0.0824093341455341
cal_binning_5,2,0.915,0.40155695943406,0.962,0.114592745707264,0.108562252438483
conditional,2,0.932,0.354398363166057,0.772,0.120803240655987,0.115269722581183
isotonic,2,0.9,0.339747762756665,0.906,0.0844526492359496,0.0764272498543052
marginal,2,0.843,0.390371758360775,0.909,0.120803240655987,0.115393540871193
mondrian_10,2,0.886,0.35273753495432,0.962,0.120803240655987,0.115291876898605
mondrian_5,2,0.892,0.411772007571634,0.962,0.120803240655987,0.115317921265249
oracle,2,0.884,0.107546508704634,0.417,0.120803240655987,0.115400251271356
cal_binning_10,3,0.965,0.367504979748308,0.819,0.080189398302522,0.0735850345477889
cal_binning_5,3,0.975,0.371553268199442,1,0.0845544826907939,0.0785716667969944
conditional,3,0.967,0.333805303108961,0.726,0.0833006363932243,0.0746498970357853
isotonic,3,0.983,0.358478843596691,0.883,0.0795398253447663,0.0734697073890941
marginal,3,0.975,0.390371758360775,0.924,0.0833006363932243,0.0745560101701884
mondrian_10,3,0.953,0.395009783896435,1,0.0833006363932243,0.0746219740124723
mondrian_5,3,0.956,0.409577198047164,1,0.0833006363932243,0.0744496742158969
oracle,3,0.892,0.127592782234022,0.291,0.0833006363932243,0.0744755469494201
cal_binning_10,4,0.947,0.331134346383706,0.836,0.0790221795279645,0.068773270316101
cal_binning_5,4,0.955,0.368556471083136,0.887,0.0907919913128424,0.0820466247148087
conditional,4,0.967,0.321090662014259,0.837,0.0562240535327936,0.0414008253074747
isotonic,4,0.946,0.333865969008293,0.844,0.0753533082460082,0.0652285100490209
marginal,4,0.991,0.390371758360775,0.884,0.0562240535327936,0.0417459197894086
mondrian_10,4,0.963,0.341022427288512,0.887,0.0562240535327936,0.041562722724486
mondrian_5,4,0.979,0.361696446304415,0.887,0.0562240535327936,0.0414908299321957
oracle,4,0.898,0.16453838552763,0.694,0.0562240535327936,0.0415087944651184
cal_binning_10,5,0.916,0.374544244168431,0.322,0.0681176480271371,0.0435521257285666
cal_binning_5,5,0.891,0.412496069579505,0.322,0.0919215832912625,0.0616807493494673
conditional,5,0.89,0.306268801215654,0.322,0.0412638701093625,0.026624492630266
isotonic,5,0.927,0.365626174334238,0.322,0.0628093440420747,0.0537673997407936
marginal,5,0.956,0.390371758360775,0.322,0.0412638701093625,0.0252351835190591
mondrian_10,5,0.94,0.351305708748685,0.322,0.0412638701093625,0.0257935785149978
mondrian_5,5,0.929,0.342854949817879,0.322,0.0412638701093625,0.0261678427235663
oracle,5,0.91,0.286632462713994,0.322,0.0412638701093625,0.0260107226940588
cal_binning_10,marginal,0.908,0.364136017302981,0.6632,0.0977758874102087,0.00908526136327107
cal_binning_5,marginal,0.9038,0.400350847245904,0.725,0.112012815210003,0.0103999081745058
conditional,marginal,0.9098,0.335113499869241,0.6224,0.106882077545182,0.0590985824952308
isotonic,marginal,0.9088,0.348222883979417,0.6846,0.092325153355914,0.0205858726009931
marginal,marginal,0.9004,0.390041519942841,0.7068,0.106882077545182,0.0590096596840256
mondrian_10,marginal,0.9014,0.358381712448655,0.725,0.106882077545182,0.0590463624815618
mondrian_5,marginal,0.901,0.378656663677178,0.725,0.106882077545182,0.0589571904107403
oracle,marginal,0.8976,0.156829633735644,0.4356,0.106882077545182,0.059027967830139
