method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.93,0.246067872019361,0.5,0.0781244134288726,0.0241397606050645
binning2,1,0.94,0.42253144197723,0.5,0.113250867401,0
conditional,1,0.97,0.131135021492287,0.5,0.0181969697387501,0.0148616509243763
isotonic,1,0.95,0.214959633635478,0.5,0.0560169401125121,0.0450496018064173
marginal,1,0.99,0.156316192386467,0.5,0.0181969697387501,0.0148425221779693
binning,2,0.91,0.0849758555603306,0.41,0.0247909042208304,0.014208496867024
binning2,2,0.91,0.183969065602763,0.41,0.0726226594435761,0.0602214003159499
conditional,2,1,0.143778047890636,0.57,0.00988488085988001,0.00698116563973419
isotonic,2,0.92,0.0701163114495311,0.45,0.0166996604336696,0.0131047254548545
marginal,2,1,0.156316192386467,0.59,0.00988488085988001,0.00703588785189176
binning,3,0.88,0.0843485804460284,0.27,0.0256105692353442,0.0160142583231375
binning2,3,0.86,0.154248834352669,0.27,0.0490375951718642,0.0266300843901829
conditional,3,1,0.149366518665741,0.27,0.00883214276576934,0.00635623568060359
isotonic,3,0.95,0.0825143768535374,0.27,0.0126957192634936,0.00647572450171436
marginal,3,1,0.156316192386467,0.27,0.00883214276576934,0.00608173268204384
binning,4,0.93,0.147707223385157,0.48,0.0258323066960308,0.00849881810050951
binning2,4,0.91,0.199928729956645,0.84,0.0505036772104912,0.0215628203823976
conditional,4,0.93,0.155104322625758,0.44,0.00950309605657428,0
isotonic,4,0.92,0.155895024467488,0.43,0.0214174442077726,0.0102697740617842
marginal,4,0.94,0.156316192386467,0.44,0.00950309605657428,0
binning,5,0.85,0.35333404495007,0.28,0.0372254237008745,0.0104871698236941
binning2,5,0.87,0.435592257478544,0.28,0.0719731476804707,0.0317670877088852
conditional,5,0.6,0.161732965421253,0.28,0.0107574947698645,0.0297289604768342
isotonic,5,0.91,0.370813619471471,0.28,0.0432596034850987,0.0475258343017974
marginal,5,0.6,0.156316192386467,0.28,0.0107574947698645,0.0271998958805114
binning,marginal,0.9,0.18328671527219,0.388,0.043421087967018,0.0110899326245375
binning2,marginal,0.898,0.27925406587357,0.46,0.0751468572473825,0.0140485830466403
conditional,marginal,0.9,0.148223375219135,0.412,0.0119405180080772,0.0104243560545812
isotonic,marginal,0.93,0.178859793175501,0.386,0.0343745770471932,0.033234852385328
marginal,marginal,0.906,0.156316192386467,0.416,0.0119405180080772,0.000986186659946909
