method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.92,0.116056622878232,0.505,0.0287934327133732,0.0052402737548593
binning2,1,0.91,0.142960037910137,0.505,0.0414404507339557,0.00980505569510003
conditional,1,0.965,0.116847841240177,0.505,0.0161220392204044,0.0119910095091796
isotonic,1,0.945,0.0970477647441028,0.505,0.0183072317420334,0.00857142267277715
marginal,1,0.96,0.114555413799535,0.505,0.0161220392204044,0.0121678330482193
binning,2,0.88,0.103227863656594,0.72,0.0136204538580481,0.00740732355954438
binning2,2,0.9,0.111017350470579,0.72,0.0188701987837223,0.0125803279995587
conditional,2,0.945,0.118189002966712,0.81,0.0103402965065056,0.0039581113013124
isotonic,2,0.885,0.0997279965073522,0.755,0.0136620534350725,0.00985783648314892
marginal,2,0.96,0.114555413799535,0.755,0.0103402965065056,0.00399166809574477
binning,3,0.86,0.105721645329223,0.49,0.0131582234177669,0.00949709435887335
binning2,3,0.875,0.114520931102898,0.49,0.0195366396468475,0.0165422487448945
conditional,3,0.895,0.119739186072033,0.595,0.0118556977655751,0.0103200843220647
isotonic,3,0.895,0.114949975478483,0.46,0.0116895051411508,0.0105905452860942
marginal,3,0.89,0.114555413799535,0.5,0.0118556977655751,0.0113213549704592
binning,4,0.88,0.128683120946965,0.81,0.0166031216351685,0.0122538966932147
binning2,4,0.875,0.139045205999641,0.81,0.02460637997717,0.0217757995907191
conditional,4,0.86,0.119266642416801,0.815,0.0119644384287082,0
isotonic,4,0.9,0.138021279400471,0.81,0.0118584726107161,0.00546538773764925
marginal,4,0.835,0.114555413799535,0.81,0.0119644384287082,0
binning,5,0.915,0.176417037053218,0.445,0.02684614542969,0
binning2,5,0.89,0.193637005054726,0.445,0.041027140362445,0.00468397776219311
conditional,5,0.77,0.118797403641657,0.445,0.0208057854068688,0.0156896764063318
isotonic,5,0.855,0.175518705795201,0.445,0.020570835622322,0.0115568298058561
marginal,5,0.775,0.114555413799535,0.445,0.0208057854068688,0.0162098313340671
binning,marginal,0.891,0.126021257972846,0.594,0.0209002227102723,0.000506134031522287
binning2,marginal,0.89,0.140236106107596,0.594,0.0308018695204107,0
conditional,marginal,0.887,0.118568015267476,0.634,0.0147202441779095,0.00685328411370556
isotonic,marginal,0.896,0.125053144385122,0.595,0.0156347920959888,0.0059800330141197
marginal,marginal,0.884,0.114555413799535,0.603,0.0147202441779095,0.00761078822701251
