method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.99,0.239937451245482,0.65,0.0595311121227876,0.0254325523372412
binning2,1,0.99,0.271926307567143,0.65,0.0678390813293404,0.0233271123695311
conditional,1,0.87,0.14389628764965,0.54,0.044944353418688,0.0213103112283186
isotonic,1,0.99,0.249398794140203,0.61,0.0608126923813357,0.0370538961494455
marginal,1,0.97,0.346691450887929,0.73,0.044944353418688,0.0216272041022828
binning,2,0.96,0.201424323273651,0.58,0.0522125139861316,0.0255304687586471
binning2,2,0.95,0.237428909374621,0.58,0.0642392594334888,0.0358633475274036
conditional,2,0.9,0.200500458464314,0.58,0.0752117638652782,0.0681579663053053
isotonic,2,0.97,0.22397122547167,0.57,0.0524155562998095,0.0302636668941621
marginal,2,0.94,0.346691450887929,0.76,0.0752117638652782,0.068599963485711
binning,3,0.88,0.196343876742576,0.59,0.0699724257889915,0.0221212733906015
binning2,3,0.88,0.234180116712858,0.59,0.0834617125225721,0
conditional,3,0.9,0.220998755367839,0.53,0.0627635358980655,0.0408591118415507
isotonic,3,0.89,0.202589235241695,0.57,0.0656427082056455,0.0422174813319973
marginal,3,0.97,0.346691450887929,0.67,0.0627635358980655,0.040534090873879
binning,4,0.9,0.203936564223005,0.6,0.068596409875944,0.0211310270165765
binning2,4,0.97,0.241381482356544,0.6,0.074882573681465,0
conditional,4,0.91,0.295971697989417,0.62,0.115433511939694,0.0974774126133855
isotonic,4,0.92,0.217214415254713,0.6,0.0635753398271913,0
marginal,4,0.87,0.346691450887929,0.75,0.115433511939694,0.100494624505654
binning,5,0.7,0.25224292440828,0.44,0.0638702959254036,0.0118852590845313
binning2,5,0.74,0.28487860327697,0.44,0.0703646472743688,0.00912385530100901
conditional,5,0.81,0.341900700135124,0.55,0.136168957176026,0.118681892430781
isotonic,5,0.76,0.272812807311653,0.44,0.0661862398824884,0.0331983609296796
marginal,5,0.83,0.346691450887929,0.61,0.136168957176026,0.121013442134646
binning,marginal,0.886,0.218777027978599,0.572,0.0631682237324922,0.0157191460366311
binning2,marginal,0.906,0.253959083857627,0.572,0.072461388742666,0.0141640896367977
conditional,marginal,0.878,0.240653579921269,0.564,0.0932555052997044,0.0731115907659307
isotonic,marginal,0.906,0.233197295483987,0.558,0.0619305763276625,0.0240097449132357
marginal,marginal,0.916,0.346691450887929,0.704,0.0932555052997044,0.072897390041666
