method,bin,coverage,width,risk,rmse,cal_error
binning,1,1,0.253924944815667,0.53,0.0689762779721184,0
binning2,1,0.98,0.498366880014663,0.53,0.108454191112637,0
conditional,1,0.99,0.313878981280051,0.53,0.0207543624141697,0.0157519641677154
isotonic,1,1,0.183986013993091,0.53,0.063548702891898,0.0522401081403421
marginal,1,1,0.472222935043277,0.53,0.0207543624141697,0.0154912149950703
binning,2,0.98,0.17281726091655,0.38,0.0539511275263271,0.0257447815129868
binning2,2,0.9,0.323583372762645,0.96,0.10702548448707,0.0627097587059535
conditional,2,1,0.324522563522615,0.63,0.0150499035316404,0.0128763764217273
isotonic,2,1,0.141093912891493,0.44,0.0436862780622312,0.0404772582296791
marginal,2,1,0.472222935043277,0.83,0.0150499035316404,0.0130050877271953
binning,3,0.98,0.219449420560134,0.36,0.051669260794135,0.0150408819145863
binning2,3,0.99,0.402460284246931,0.36,0.101962794190148,0.0144676160155792
conditional,3,1,0.391514623588589,0.45,0.0162505270918657,0.00748207617412785
isotonic,3,1,0.212459063622668,0.38,0.0391579453308224,0.0286602956147253
marginal,3,1,0.472222935043277,0.52,0.0162505270918657,0.00699969529332044
binning,4,0.97,0.537405858648964,0.78,0.0823131095019296,0.0782634055592861
binning2,4,0.97,0.655593974186459,0.78,0.0992080114841991,0.0932050867425974
conditional,4,0.98,0.449303270964965,0.83,0.0376480179486893,0
isotonic,4,0.97,0.542121435342701,0.79,0.0741638777251724,0.0734921869110808
marginal,4,0.97,0.472222935043277,0.83,0.0376480179486893,0.00681062754465701
binning,5,0.92,0.617481916867898,0.36,0.0615039453568039,0.0571856360642972
binning2,5,0.93,0.623512621408502,0.36,0.0788251383985444,0.0855665529949269
conditional,5,0.83,0.48111098374024,0.34,0.0821782980565992,0.0611102782060753
isotonic,5,0.93,0.64010967997616,0.34,0.0575655496307086,0.0651757113243065
marginal,5,0.84,0.472222935043277,0.34,0.0821782980565992,0.0771079671225934
binning,marginal,0.97,0.360215880361842,0.482,0.0646472689068775,0.0268809053966405
binning2,marginal,0.954,0.50070342652384,0.598,0.0996682590244754,0.0278749265710792
conditional,marginal,0.96,0.392066084619292,0.556,0.0426426282333487,0.00519808079119876
isotonic,marginal,0.98,0.343954021165223,0.496,0.0570865071207284,0.0410248860289396
marginal,marginal,0.962,0.472222935043277,0.61,0.0426426282333487,0.014721294665167
