method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.97,0.305609297651269,0.4,0.0811907422609721,0.064293334185121
binning2,1,0.96,0.34887948532287,0.4,0.0804416924085775,0.0609772803779694
conditional,1,0.99,0.379268897516264,0.4,0.0920033494774282,0.0780717608877319
isotonic,1,0.98,0.342764480335474,0.4,0.0774355614409454,0.0593730575432746
marginal,1,0.97,0.338453442415493,0.4,0.0920033494774282,0.077183631824966
binning,2,0.99,0.330541486941173,0.96,0.0627518082084122,0.0597281625220229
binning2,2,1,0.325557363389763,0.96,0.067615393130623,0.065070860377964
conditional,2,1,0.369647639905206,0.96,0.0592111183203477,0.0562789105308142
isotonic,2,0.99,0.356927234299235,0.96,0.0601362121778027,0.0565506136416683
marginal,2,0.99,0.338453442415493,0.96,0.0592111183203477,0.0565420272200735
binning,3,0.98,0.358891331462115,0.99,0.0615771325800699,0.0587403182697318
binning2,3,1,0.325165447779261,0.99,0.0672988758130945,0.0634012520698807
conditional,3,0.99,0.362800901733076,0.99,0.0475431653759557,0.0434709562442364
isotonic,3,0.98,0.362087893747719,0.99,0.0625731553020256,0.0595846815447335
marginal,3,0.99,0.338453442415493,0.99,0.0475431653759557,0.0439296610960858
binning,4,1,0.388422921683629,0.81,0.0567874598183832,0.047875557001616
binning2,4,0.97,0.333540714860344,0.81,0.0622600689871322,0.0534908173059687
conditional,4,1,0.370299271943124,0.81,0.0439183806413776,0.0326407499847166
isotonic,4,1,0.383519202777114,0.81,0.0556651558463258,0.0469697599806437
marginal,4,1,0.338453442415493,0.81,0.0439183806413776,0.0330772389043011
binning,5,0.94,0.417063674616124,0.49,0.0823243905953951,0.0474303052979922
binning2,5,0.92,0.372316386213027,0.49,0.0852337899823275,0.0506182732869087
conditional,5,0.91,0.363012436099549,0.49,0.0867334437997378,0.0488963906926443
isotonic,5,0.95,0.430565782675016,0.49,0.0789565247578576,0.0493296133925592
marginal,5,0.9,0.338453442415493,0.49,0.0867334437997378,0.0523206343064762
binning,marginal,0.976,0.360105742470862,0.73,0.0697475307070066,0.00837637959897938
binning2,marginal,0.97,0.341091879513053,0.73,0.0730930381041932,0.0120271429575757
conditional,marginal,0.978,0.369005829439444,0.73,0.0688221473848364,0.0135608756854894
isotonic,marginal,0.98,0.375172918766912,0.73,0.0676177082315771,0.00600158021816833
marginal,marginal,0.97,0.338453442415493,0.73,0.0688221473848364,0.012872340925789
